seed,strategy,item_id,store_id,rmse,mae,train_time,inference_time,best_epoch
42,best_val,26008,6269,53.57302578534159,31.152029037475586,12.163036108016968,0.0999913215637207,64
42,best_train_early_val,26008,6269,67.84663239501096,44.216217041015625,17.322901487350464,0.08899331092834473,164
42,combined,26008,6269,56.79872976682665,33.624961853027344,4.38424825668335,0.07499575614929199,165
42,expanding_window,26008,6269,154.40000430092286,122.12120819091797,33.2054660320282,0.07399725914001465,1
42,sliding_window,26008,6269,50.318621036817724,30.731735229492188,26.478598594665527,0.07799458503723145,209
42,best_val,213626,6269,22.68779189077038,15.571423530578613,15.016165018081665,0.07199215888977051,129
42,best_train_early_val,213626,6269,23.412641765370985,16.407302856445312,14.997962474822998,0.07199835777282715,120
42,combined,213626,6269,21.322576115405607,14.988426208496094,5.115800142288208,0.06999373435974121,194
42,expanding_window,213626,6269,24.455587186344683,16.21890640258789,27.162277460098267,0.07199430465698242,27
42,sliding_window,213626,6269,21.825176938313053,15.15392780303955,23.038973093032837,0.07199454307556152,8
42,best_val,907967,6269,20.64086821511702,14.483304023742676,8.770003318786621,0.07299208641052246,12
42,best_train_early_val,907967,6269,20.302686932514316,14.5877685546875,9.04341173171997,0.07199501991271973,14
42,combined,907967,6269,20.05899578163319,14.133204460144043,0.3219764232635498,0.06999492645263672,12
42,expanding_window,907967,6269,22.340953988083324,16.647722244262695,25.195844888687134,0.07499265670776367,1
42,sliding_window,907967,6269,22.33556996243604,16.481185913085938,46.849912881851196,0.07299304008483887,1000
42,best_val,907969,6269,49.600722670674116,33.013248443603516,9.85810375213623,0.07199525833129883,29
42,best_train_early_val,907969,6269,59.3109070189139,40.26313018798828,10.135331630706787,0.07499456405639648,33
42,combined,907969,6269,44.44280416216865,31.747642517089844,1.240908145904541,0.07199501991271973,46
42,expanding_window,907969,6269,111.43265816037729,82.91551208496094,27.693668842315674,0.07199454307556152,184
42,sliding_window,907969,6269,83.97681506671945,61.27934646606445,24.466496229171753,0.0748445987701416,151
