seed,batch_size,hidden_size,dropout,rmse,mae,train_time,inference_time,best_epoch,plot_path
2024,4,64,0.2,58.24581068961634,31.028234481811523,76.49556565284729,0.018000125885009766,942,grid_search_plots/seed_2024/mlp_bs4_hs64_dr0.2.png
2024,8,32,0.0,65.65263183152865,40.40918731689453,37.66235566139221,0.01699995994567871,70,grid_search_plots/seed_2024/mlp_bs8_hs32_dr0.0.png
2024,8,32,0.1,62.744192880571624,36.79774856567383,40.00419545173645,0.01900029182434082,80,grid_search_plots/seed_2024/mlp_bs8_hs32_dr0.1.png
2024,8,32,0.2,59.28318353133015,32.958396911621094,40.22152018547058,0.016999006271362305,998,grid_search_plots/seed_2024/mlp_bs8_hs32_dr0.2.png
2024,8,64,0.0,64.3336563234012,38.3861083984375,36.53336548805237,0.016000032424926758,36,grid_search_plots/seed_2024/mlp_bs8_hs64_dr0.0.png
2024,8,64,0.1,61.14657642577996,34.64938735961914,38.34820318222046,0.016000032424926758,943,grid_search_plots/seed_2024/mlp_bs8_hs64_dr0.1.png
2024,8,64,0.2,62.97956637870731,37.45236587524414,38.35072565078735,0.016997814178466797,91,grid_search_plots/seed_2024/mlp_bs8_hs64_dr0.2.png
2024,16,32,0.0,60.338121986383946,35.513118743896484,20.74570345878601,0.014999866485595703,8,grid_search_plots/seed_2024/mlp_bs16_hs32_dr0.0.png
2024,16,32,0.1,58.67153170671872,31.438976287841797,21.919994354248047,0.017000198364257812,138,grid_search_plots/seed_2024/mlp_bs16_hs32_dr0.1.png
2024,16,32,0.2,61.18588600718613,34.94549560546875,22.0578715801239,0.017000198364257812,92,grid_search_plots/seed_2024/mlp_bs16_hs32_dr0.2.png
2024,16,64,0.0,132.1212452162785,90.19770812988281,21.12347388267517,0.018001556396484375,48,grid_search_plots/seed_2024/mlp_bs16_hs64_dr0.0.png
2024,16,64,0.1,113.32836520207552,77.49790954589844,22.739893674850464,0.01700282096862793,40,grid_search_plots/seed_2024/mlp_bs16_hs64_dr0.1.png
2024,16,64,0.2,65.00696702445632,39.363670349121094,22.659244537353516,0.018000125885009766,53,grid_search_plots/seed_2024/mlp_bs16_hs64_dr0.2.png
2024,32,32,0.0,59.187341192368784,32.98481750488281,13.193939924240112,0.016001224517822266,256,grid_search_plots/seed_2024/mlp_bs32_hs32_dr0.0.png
2024,32,32,0.1,58.000208361021215,32.08744812011719,13.959649324417114,0.015999555587768555,57,grid_search_plots/seed_2024/mlp_bs32_hs32_dr0.1.png
2024,32,32,0.2,58.38559484621935,31.31077766418457,13.880148887634277,0.015999794006347656,516,grid_search_plots/seed_2024/mlp_bs32_hs32_dr0.2.png
2024,32,64,0.0,153.84101091914664,104.21601104736328,13.888802766799927,0.01699686050415039,105,grid_search_plots/seed_2024/mlp_bs32_hs64_dr0.0.png
2024,32,64,0.1,87.8029437638269,59.96552276611328,14.499594926834106,0.01699995994567871,70,grid_search_plots/seed_2024/mlp_bs32_hs64_dr0.1.png
2024,32,64,0.2,68.36239457616665,43.10383224487305,14.528892755508423,0.01799774169921875,238,grid_search_plots/seed_2024/mlp_bs32_hs64_dr0.2.png
