product_id,baseline,baseline_mae,baseline_seed,graph2vec_mlp_mae,graph2vec_mlp_seed,graph2vec_mlp_pct_improvement,gcn_mlp_mae,gcn_mlp_seed,gcn_mlp_pct_improvement,gat_mlp_mae,gat_mlp_seed,gat_mlp_pct_improvement,best_hybrid,best_hybrid_mae,best_hybrid_beats_baseline,best_hybrid_pct_improvement
26076,mlp_baseline,9.948976342195,1000,8.779224271088644,907969,11.757511837125126,8.971375141268462,26008,9.826148613706058,9.262344497481203,618626816,6.901532590862583,graph2vec_mlp,8.779224271088644,True,11.757511837125126
26220,mlp_baseline,25.109178477642583,42,31.841129826564416,555555,-26.810719255176018,30.955155528448767,23616558,-23.28223145974883,28.56620976815816,13451285,-13.767998397851787,gat_mlp,28.56620976815816,False,-13.767998397851787
26372,mlp_baseline,21.384811762890784,555555,21.892558689990075,907969,-2.3743343300331854,20.086740711935207,555555,6.070060683013024,20.412309534409463,23616558,4.547630529855359,gcn_mlp,20.086740711935207,True,6.070060683013024
26768,mlp_baseline,19.236042864182416,555555,19.73617166008045,5219788,-2.5999567552912732,21.60162413354013,1000,-12.297650229104223,22.143318462995143,618626816,-15.113688503086495,graph2vec_mlp,19.73617166008045,False,-2.5999567552912732
26924,mlp_baseline,12.918861102434544,213626,15.1131287119747,42,-16.984992656408764,15.66948287315618,213626,-21.291519034934783,10.679933815999748,213626,17.330686263148017,gat_mlp,10.679933815999748,True,17.330686263148017
30534,mlp_baseline,10.018649327209571,5219788,10.653406343428918,42,-6.335754406488854,10.333646933237713,213626,-3.144112501998068,10.584937874787771,907969,-5.652344234069768,gcn_mlp,10.333646933237713,False,-3.144112501998068
48369,mlp_baseline,7.806243485095454,13451285,7.871791028314167,26008,-0.8396809982146187,8.257386506772509,618626816,-5.779258903958443,8.125867157979728,13451285,-4.094461996919971,graph2vec_mlp,7.871791028314167,False,-0.8396809982146187
48375,mlp_baseline,10.282685896929571,23616558,10.437679998625338,13451285,-1.5073308982631504,10.298134919085534,213626,-0.15024306208337818,10.435865819843766,5219788,-1.489687854414909,gcn_mlp,10.298134919085534,False,-0.15024306208337818
110187,mlp_baseline,35.13944633334291,555555,34.7877117481107,13451285,1.0009679204833009,36.3427028282016,907969,-3.4242329359553776,35.49351656047347,1000,-1.0076147010734067,graph2vec_mlp,34.7877117481107,True,1.0009679204833009
151815,mlp_baseline,8.931616440317988,213626,9.179210731406616,13451285,-2.772110655927509,8.726072548261655,23616558,2.301306750349161,9.475391412872115,1000,-6.0882033637213295,gcn_mlp,8.726072548261655,True,2.301306750349161
151821,mlp_baseline,8.235765407287996,42,8.195819624109205,907969,0.48502818139333803,7.971155995636984,555555,3.2129304146625377,7.665334520776287,1000,6.926264388333882,gat_mlp,7.665334520776287,True,6.926264388333882
151828,mlp_baseline,7.057752696517246,213626,7.194857591117909,907969,-1.9426140373028262,7.010458690668243,42,0.6701000712640575,7.065173529331981,907969,-0.10514441542271932,gcn_mlp,7.010458690668243,True,0.6701000712640575
213624,mlp_baseline,7.9635039934145855,42,7.583881203645195,26008,4.767032076373912,7.506221534379946,555555,5.742226781235864,7.5818220898996,1000,4.792888957305949,gcn_mlp,7.506221534379946,True,5.742226781235864
213625,mlp_baseline,7.134367350659339,1000,6.817162825391184,42,4.446147915818216,7.129791820750517,213626,0.06413364610947388,7.274222916247798,23616558,-1.9603078831584626,graph2vec_mlp,6.817162825391184,True,4.446147915818216
213626,mlp_baseline,13.704160079457402,1000,14.848209655362796,42,-8.348191857597525,15.17654159645629,1000,-10.744047854534296,14.926334680295458,907969,-8.918274405376371,graph2vec_mlp,14.848209655362796,False,-8.348191857597525
