product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid
26008,6269,42,manhattan,15,1,,0.5,True,False,63.46249990389628,37.98557970143963,-34.29943940368393,49.80250472822903,0.6911764705882353
26008,6269,42,manhattan,15,1,,1,True,False,62.52943776069578,37.731465156169705,-33.95249627204272,49.185709237401,0.6764705882352942
26008,6269,42,manhattan,15,1,,2,True,False,57.54288958412241,33.141143178213795,-27.042353710431577,43.81731901422255,0.7426470588235294
907969,6269,42,manhattan,15,1,,0.5,True,False,62.17658078109981,45.837215344727475,-37.09275241696486,51.82078233097299,0.7279411764705882
907969,6269,42,manhattan,15,1,,1,True,False,51.30401839303424,35.12502611564459,-17.657906903076345,38.847742451197355,0.7279411764705882
907969,6269,42,manhattan,15,1,,2,True,False,49.02248416574814,33.50987986121734,-12.749082076506022,36.07598256730491,0.7279411764705882
210036,6269,42,manhattan,15,1,,0.5,True,False,1.8894240040878612,1.5922485901532273,0.21434265733390612,1.3963598139157138,0.3088235294117647
210036,6269,42,manhattan,15,1,,1,True,False,1.9219560379503582,1.5682768591672835,-0.35238586850192427,1.4411437008924812,0.2867647058823529
210036,6269,42,manhattan,15,1,,2,True,False,1.9897271530347882,1.644784226184235,0.2135464093736271,1.4594462354068596,0.3382352941176471
907967,6269,42,manhattan,15,1,,0.5,True,False,20.692929392937774,14.398048651479456,-0.35657884430711284,14.03512157041553,0.6544117647058824
907967,6269,42,manhattan,15,1,,1,True,False,20.641538092831837,14.42540298152144,-0.30661826151130844,14.003774357174107,0.6470588235294118
907967,6269,42,manhattan,15,1,,2,True,False,20.773618936470232,14.495168355259581,-0.1003701321399995,14.035694090085011,0.6691176470588235
213626,6269,42,manhattan,15,1,,0.5,True,False,21.745243628645763,14.789973068846404,3.883090956802786,15.540887820735179,0.6397058823529411
213626,6269,42,manhattan,15,1,,1,True,False,21.735703975630873,14.66802338244271,5.079017209963207,15.804612135916916,0.6397058823529411
213626,6269,42,manhattan,15,1,,2,True,False,21.15135841294407,14.693999271105676,0.5935606608425614,14.397569189459094,0.6544117647058824
