product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,num_edges_mean,epoch,train_loss,val_loss,z_norm_mean,z_var_mean,grad_norm_gcn,grad_norm_lstm,grad_ratio_gcn_lstm
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,1,0.0754264742801232,0.06911404430866241,4.003030776977539,0.04535200446844101,0.14098842149308682,0.43247938720149487,0.32600032664001494
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,2,0.027933968364128044,0.010444825515151024,4.056300163269043,0.04490237683057785,0.05740352822107465,0.21752784032662853,0.26389048930296277
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,3,0.019497282836320146,0.021404704079031944,4.045665740966797,0.04624335095286369,0.02391923757448307,0.09022428690072212,0.26510863533382517
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,4,0.01800389900537474,0.014832304790616035,4.057209491729736,0.046169500797986984,0.02373116674772532,0.09905031190575941,0.23958699665746183
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,5,0.015716044265510782,0.015333451330661774,4.05562162399292,0.04742901399731636,0.020189635432636178,0.07713487653107218,0.2617445744434615
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,6,0.015199623968718308,0.014547674916684628,4.059752464294434,0.04951200261712074,0.023891788228790962,0.08250662403201604,0.28957418278598296
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,7,0.014323560088606817,0.014063338749110699,4.060714244842529,0.05185313522815704,0.025638194132937338,0.0785833533012877,0.326254773505459
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,8,0.013852346422416823,0.013589137233793736,4.061996936798096,0.054727062582969666,0.028954333337209776,0.08043357849703761,0.35997818172314927
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,9,0.013365894389737929,0.013402394950389862,4.06243371963501,0.057657912373542786,0.031159025841590953,0.07976092899803007,0.3906552522973981
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,10,0.013050799457622426,0.013098062947392464,4.062727928161621,0.06053626537322998,0.03344889860728697,0.08057744106959723,0.4151149274892088
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,11,0.012777348182031087,0.013010219670832157,4.062727451324463,0.06306703388690948,0.03480425318101678,0.08040841221789255,0.432843432926776
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,12,0.01257892548372703,0.01285780780017376,4.062674522399902,0.06515315175056458,0.03573395044071525,0.08039070898727686,0.44450348666443806
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,13,0.012406591908074915,0.012781078927218914,4.062526702880859,0.06674809753894806,0.03611969514898376,0.07998522412813124,0.45157959538465164
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,14,0.012258207891136408,0.012681723572313786,4.062312602996826,0.0679694339632988,0.03627317635055215,0.07946468059697373,0.45646916438341634
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,15,0.012126951927452214,0.01259026862680912,4.062026023864746,0.06898576021194458,0.03627598861328819,0.07895809286387108,0.45943344497151084
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,16,0.012007974853206958,0.012517068535089493,4.061664581298828,0.06984373182058334,0.036202206779413146,0.07848263411158592,0.46127665296605475
911753,6269,42,spearman,15,1,0.75,,True,False,False,102.46373626373627,17,0.011895855589370643,0.012451296672224998,4.0612006187438965,0.0706009715795517,0.03607162485506674,0.0780554478508748,0.4621282158744329
