seed,item_id,store_id,rmse,mae,bias,pocid,score,train_time,inference_time,best_epoch,best_val_loss
42,26008,6269,45.64763993077846,26.881702423095703,-3.6787216663360596,0.6578947368421053,30.46392598774717,8.126687049865723,0.0009989738464355469,15,0.0016323378076776862
42,213626,6269,22.00337124050007,14.752334594726562,2.4317057132720947,0.6381578947368421,15.297695697249699,6.97029447555542,0.0009999275207519531,17,0.006205282639712095
42,907967,6269,19.884780876289458,13.820231437683105,0.5658138990402222,0.625,13.538901772325561,7.013403654098511,0.0010006427764892578,15,0.013853724114596844
42,907969,6269,49.82815194809557,34.446231842041016,-10.08242416381836,0.6776315789473685,36.04623997551263,6.381613254547119,0.0010411739349365234,8,0.005542958155274391
