window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
0,0,-0.5336639881134033,-0.7351310849189758,0.6050447225570679,1.0,0.2839595079421997,0.007625005207955837,0.8620689511299133,5.0,0.006738010328263044,7.0,0.14277930557727814,4.0,1.0,0.03333333507180214,0.0,0.1901722550392151,3.0,2.1367459297180176,0.0,0.0,1.7671458721160889,1.156796932220459,17.433332443237305,18.613460540771484
0,1,-0.4629235565662384,-0.24926652014255524,0.7063714265823364,3.0,0.3020336925983429,-0.5070111155509949,0.8965517282485962,4.0,0.03911564499139786,6.0,0.1658708155155182,1.0,0.5,-0.23333333432674408,-0.03333333507180214,0.04182165116071701,4.0,2.1367459297180176,0.0,0.0,0.9817476868629456,1.2793304920196533,9.800000190734863,5.616478443145752
0,2,0.26063603162765503,0.4508299231529236,0.6309341192245483,1.0,0.4961409866809845,-0.2043730616569519,0.9655172228813171,7.0,0.00554894981905818,2.0,0.12715275585651398,3.0,1.0,-0.03333333507180214,-0.1666666716337204,0.229551300406456,4.0,2.1000423431396484,0.0,0.0,1.7671458721160889,1.0998857021331787,7.766666889190674,4.732013702392578
0,3,0.0,-0.18613441288471222,0.5783775448799133,3.0,0.18557386100292206,0.6588828563690186,0.931034505367279,4.0,0.010701545514166355,4.0,0.14777588844299316,5.0,1.0,0.13333334028720856,0.20000000298023224,0.027570083737373352,4.0,2.07722544670105,0.0,0.0,1.5707963705062866,1.312483549118042,4.5,2.4176077842712402
0,4,0.023876361548900604,-0.21488724648952484,0.6015971899032593,1.0,0.2108171582221985,-0.24735289812088013,0.8275862336158752,5.0,0.007134363986551762,6.0,0.11412763595581055,1.0,1.0,0.6333333253860474,-0.1666666716337204,0.15368503332138062,4.0,2.1210896968841553,0.0,0.0,1.7671458721160889,1.1730103492736816,5.900000095367432,4.1882429122924805
0,5,-0.4046105146408081,-0.5491142868995667,0.7122023105621338,1.0,0.42199593782424927,0.1664789915084839,0.48275861144065857,3.0,0.06666667014360428,6.0,0.13465262949466705,3.0,0.20000000298023224,-0.1666666716337204,0.03333333507180214,0.29422885179519653,3.0,1.5791494846343994,0.0,0.0,1.7671458721160889,0.9834588170051575,1.2000000476837158,1.7300587892532349
0,6,-0.9393545985221863,-0.728376567363739,0.528765857219696,1.0,0.3437773287296295,-0.10632966458797455,0.931034505367279,3.0,0.00594530301168561,3.0,0.09027545154094696,2.0,1.0,-0.4000000059604645,0.1666666716337204,0.15378284454345703,3.0,2.1117594242095947,0.0,0.0,1.7671458721160889,1.2266863584518433,9.033333778381348,6.635761737823486
0,7,-1.0789653062820435,-0.5318843126296997,0.7230831980705261,1.0,0.22628571093082428,-0.3493852913379669,0.9655172228813171,5.0,0.045267488807439804,6.0,0.1267213076353073,3.0,0.3333333432674408,0.4333333373069763,0.13333334028720856,0.24666711688041687,3.0,2.1571757793426514,0.0,0.0,1.3744467496871948,1.188881516456604,19.83333396911621,10.967297554016113
0,8,-0.06140604615211487,-0.26865145564079285,0.6739822030067444,3.0,0.19613587856292725,-0.20067371428012848,0.9655172228813171,6.0,0.020408162847161293,6.0,0.11427794396877289,1.0,0.5,-0.30000001192092896,0.1666666716337204,0.10058625042438507,4.0,1.963575839996338,0.0,0.0,1.5707963705062866,1.2211041450500488,23.16666603088379,10.856694221496582
0,9,0.29599183797836304,-0.8583763837814331,0.5885801911354065,3.0,0.1811695247888565,-3.1429390907287598,0.8620689511299133,3.0,0.026555687189102173,3.0,0.1462148278951645,6.0,1.0,-0.2666666805744171,0.06666667014360428,0.10372613370418549,3.0,1.7596454620361328,0.0,0.0,1.5707963705062866,1.3011215925216675,3.066666603088379,2.8153927326202393
