window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
0,0,-0.8392956852912903,-0.6145810484886169,1.13736891746521,4.0,0.2583544850349426,0.4189651608467102,1.0,5.0,0.012345679104328156,5.0,0.1236514076590538,2.0,0.3333333432674408,0.5666666626930237,-0.13333334028720856,0.34605494141578674,4.0,2.1571757793426514,0.0,0.0,0.7853981852531433,1.0255426168441772,23.799999237060547,18.467864990234375
0,1,-0.4068564772605896,-0.5869617462158203,1.4323937892913818,5.0,0.27883997559547424,0.21492016315460205,1.0,5.0,0.020576132461428642,8.0,0.1503334641456604,2.0,0.3333333432674408,0.0,0.20000000298023224,0.4753648638725281,5.0,1.9659627676010132,0.0,0.0,0.5890486240386963,1.0562235116958618,63.400001525878906,38.58854675292969
0,2,0.059912197291851044,-0.15833938121795654,1.1519312858581543,2.0,0.3839091658592224,0.3959197998046875,0.931034505367279,4.0,0.013605441898107529,2.0,0.20313243567943573,2.0,0.5,0.10000000149011612,-0.30000001192092896,0.3919462263584137,4.0,2.0581822395324707,0.0,0.0,0.9817476868629456,1.0521005392074585,13.133333206176758,7.789175987243652
0,3,-0.3025612533092499,-0.4945712685585022,0.9705582857131958,2.0,0.4189954698085785,-0.2764289975166321,0.9655172228813171,4.0,0.040816325694322586,6.0,0.07915464788675308,2.0,0.5,0.2666666805744171,-0.03333333507180214,0.12496267259120941,3.0,2.0865557193756104,0.0,0.0,0.9817476868629456,1.1858810186386108,13.5,8.593301773071289
0,4,-0.16507065296173096,0.023581523448228836,1.0563971996307373,2.0,0.11362030357122421,-0.1677611619234085,0.8275862336158752,5.0,0.010204081423580647,6.0,0.093404620885849,2.0,0.5,0.0,0.5,0.29639655351638794,3.0,1.9752930402755737,0.0,0.0,0.9817476868629456,1.159254550933838,5.5,4.240608215332031
0,5,-0.5986150503158569,-0.3661172389984131,1.0761524438858032,2.0,0.0811263769865036,-1.217021107673645,0.931034505367279,3.0,0.015306122601032257,5.0,0.09776412695646286,2.0,0.5,-0.03333333507180214,-0.13333334028720856,0.3685052692890167,3.0,2.0615692138671875,0.0,0.0,0.9817476868629456,1.1351059675216675,13.266666412353516,12.473236083984375
0,6,-0.7282254099845886,-0.5097577571868896,1.2142891883850098,4.0,0.28770655393600464,0.10777686536312103,0.8620689511299133,4.0,0.018707482144236565,6.0,0.16102434694766998,1.0,1.0,0.03333333507180214,0.13333334028720856,0.3088189363479614,4.0,2.0976552963256836,0.0,0.0,0.9817476868629456,1.1726614236831665,10.133333206176758,8.696941375732422
0,7,-0.8094018697738647,-1.001102328300476,0.8656514286994934,5.0,0.20873726904392242,-0.43853044509887695,0.8620689511299133,6.0,0.03292180970311165,6.0,0.07729041576385498,1.0,0.3333333432674408,0.06666667014360428,-0.20000000298023224,0.25777289271354675,4.0,1.963575839996338,0.0,0.0,0.9817476868629456,1.0708391666412354,5.599999904632568,4.694824695587158
0,8,0.05233003571629524,-1.3605809211730957,0.88888019323349,3.0,0.24289734661579132,0.5112629532814026,0.8620689511299133,5.0,0.010204081423580647,3.0,0.13766509294509888,1.0,0.5,-0.3333333432674408,0.4000000059604645,0.2503269910812378,3.0,2.091329574584961,0.0,0.0,0.9817476868629456,1.1664221286773682,4.833333492279053,3.1849141120910645
0,9,-0.2017994374036789,-0.380667120218277,0.9524461030960083,3.0,0.1466178447008133,0.7638196349143982,0.6206896305084229,3.0,0.05761316791176796,3.0,0.06837531179189682,1.0,0.3333333432674408,0.03333333507180214,0.20000000298023224,0.40741780400276184,4.0,1.673612117767334,0.0,0.0,0.9817476868629456,1.0978785753250122,4.633333206176758,3.6339712142944336
