window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
0,0,-0.4976266920566559,-0.7119510769844055,0.8791406750679016,2.0,0.22463661432266235,0.1916014850139618,0.9655172228813171,5.0,0.020408162847161293,7.0,0.12978801131248474,3.0,0.5,0.4000000059604645,0.06666667014360428,0.08959025144577026,4.0,2.095268487930298,0.0,0.0,1.3744467496871948,1.2775037288665771,30.133333206176758,13.530892372131348
0,1,0.6445381045341492,-0.07594875991344452,0.8248202204704285,3.0,0.22434192895889282,-0.9159708619117737,1.0,6.0,0.008503401651978493,6.0,0.12875136733055115,1.0,0.5,0.0,0.20000000298023224,0.03176974132657051,4.0,1.6874734163284302,0.0,0.0,0.9817476868629456,1.3125802278518677,14.266666412353516,8.11950969696045
0,2,-0.6526307463645935,-0.8767268061637878,0.999987006187439,3.0,0.12210753560066223,0.07739807665348053,0.8965517282485962,5.0,0.011904762126505375,6.0,0.1141633540391922,1.0,0.5,0.4000000059604645,-0.2666666805744171,0.17644406855106354,5.0,2.1367459297180176,0.0,0.0,0.9817476868629456,1.296481728553772,9.333333015441895,8.478506088256836
0,3,-0.6705453991889954,-0.8381817936897278,1.3647513389587402,6.0,0.2943262457847595,0.2783772647380829,0.931034505367279,7.0,0.013605441898107529,8.0,0.0957896038889885,2.0,0.25,0.46666666865348816,0.06666667014360428,0.38091719150543213,4.0,2.012765884399414,0.0,0.0,0.5890486240386963,1.1048097610473633,18.299999237060547,15.21149730682373
0,4,-0.41327571868896484,-0.6320687532424927,0.7313705086708069,2.0,0.25233545899391174,1.3599321842193604,0.931034505367279,4.0,0.015306122601032257,3.0,0.09910708665847778,2.0,0.5,-0.1666666716337204,-0.06666667014360428,0.15742169320583344,4.0,2.1117594242095947,0.0,0.0,1.3744467496871948,1.1998320817947388,8.100000381469727,4.113476753234863
0,5,-0.8583019971847534,-0.6668345928192139,0.7635246515274048,4.0,0.2772587835788727,0.39879110455513,1.0,5.0,0.013605441898107529,8.0,0.10220960527658463,2.0,0.25,0.5,0.13333334028720856,0.2024351954460144,5.0,2.1776058673858643,0.0,0.0,1.3744467496871948,1.1742000579833984,10.399999618530273,7.573091983795166
0,6,-0.21490474045276642,-0.028276938945055008,0.771848738193512,2.0,0.19893306493759155,0.024250207468867302,0.8965517282485962,5.0,0.017006803303956985,3.0,0.07572374492883682,3.0,0.5,0.23333333432674408,0.2666666805744171,0.07333903759717941,4.0,2.0796122550964355,0.0,0.0,1.3744467496871948,1.3068091869354248,3.933333396911621,2.947042226791382
0,7,-0.07286835461854935,-0.2937989830970764,0.9318651556968689,3.0,0.23565448820590973,-0.537480354309082,0.931034505367279,5.0,0.015306122601032257,6.0,0.09653551131486893,1.0,0.5,0.5,0.0,0.14816619455814362,4.0,2.1367459297180176,0.0,0.0,0.9817476868629456,1.2816548347473145,145.1999969482422,64.4998779296875
0,8,-0.18346074223518372,-0.3650868535041809,1.1943284273147583,4.0,0.3266194462776184,0.5770654082298279,0.8275862336158752,7.0,0.020576132461428642,8.0,0.14067433774471283,1.0,0.3333333432674408,0.46666666865348816,0.20000000298023224,0.2608030438423157,3.0,2.0010488033294678,0.0,0.0,0.7853981852531433,1.1784985065460205,11.566666603088379,9.084595680236816
0,9,0.29393649101257324,0.49969205260276794,0.7257484793663025,3.0,0.16140836477279663,-1.0569264888763428,0.931034505367279,5.0,0.015306122601032257,6.0,0.07587568461894989,4.0,0.5,0.13333334028720856,-0.2666666805744171,0.06062575802206993,4.0,2.1571757793426514,0.0,0.0,1.1780972480773926,1.341137170791626,138.0,51.031429290771484
