window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7
295,8,130.03334045410156,41.84931945800781,26.0,202.0,191.0,111.0,-2.7586207389831543,3901.0
296,0,26.633333206176758,17.87639617919922,0.0,93.0,30.0,24.0,-0.2068965584039688,799.0
296,1,46.70000076293945,12.850811004638672,23.0,74.0,49.0,40.0,-0.3103448152542114,1401.0
296,2,127.33333587646484,40.417266845703125,26.0,202.0,113.0,110.0,-0.1034482792019844,3820.0
297,0,26.299999237060547,17.903724670410156,0.0,93.0,23.0,20.0,-0.1034482792019844,789.0
297,1,2.7666666507720947,3.0406506061553955,0.0,15.0,1.0,1.0,0.0,83.0
297,2,79.80000305175781,23.147930145263672,18.0,129.0,73.0,75.0,0.06896551698446274,2394.0
297,3,45.83333206176758,13.525490760803223,23.0,74.0,34.0,23.0,-0.37931033968925476,1375.0
297,4,127.9000015258789,40.331417083740234,26.0,202.0,119.0,130.0,0.37931033968925476,3837.0
298,0,26.399999618530273,17.893388748168945,0.0,93.0,19.0,26.0,0.24137930572032928,792.0
298,1,127.36666870117188,40.550777435302734,26.0,202.0,98.0,103.0,0.17241379618644714,3821.0
299,0,26.766666412353516,17.850645065307617,0.0,93.0,23.0,30.0,0.24137930572032928,803.0
299,1,80.03333282470703,23.43570327758789,18.0,129.0,65.0,95.0,1.034482717514038,2401.0
299,2,128.26666259765625,40.187007904052734,26.0,202.0,120.0,125.0,0.17241379618644714,3848.0
300,0,27.766666412353516,18.44213104248047,0.0,93.0,26.0,53.0,0.931034505367279,833.0
300,1,5.599999904632568,4.119870662689209,0.0,14.0,11.0,13.0,0.06896551698446274,168.0
300,2,81.5,23.822608947753906,18.0,129.0,79.0,109.0,1.034482717514038,2445.0
300,3,46.83333206176758,13.738226890563965,23.0,74.0,54.0,64.0,0.3448275923728943,1405.0
300,4,130.63333129882812,41.69291305541992,26.0,202.0,141.0,191.0,1.7241379022598267,3919.0
300,5,38.29999923706055,13.518259048461914,19.0,65.0,39.0,65.0,0.8965517282485962,1149.0
301,0,28.866666793823242,19.269550323486328,0.0,93.0,48.0,59.0,0.37931033968925476,866.0
301,1,6.733333110809326,3.7853519916534424,1.0,13.0,13.0,10.0,-0.1034482792019844,202.0
301,2,6.0,5.092478275299072,0.0,23.0,11.0,23.0,0.4137931168079376,180.0
301,3,82.73332977294922,24.606142044067383,18.0,129.0,88.0,116.0,0.9655172228813171,2482.0
301,4,47.29999923706055,14.203638076782227,23.0,74.0,59.0,68.0,0.3103448152542114,1419.0
301,5,43.83333206176758,21.001720428466797,0.0,99.0,71.0,74.0,0.1034482792019844,1315.0
301,6,144.10000610351562,47.140464782714844,31.0,235.0,163.0,204.0,1.4137930870056152,4323.0
301,7,132.23333740234375,42.961753845214844,26.0,202.0,181.0,189.0,0.27586206793785095,3967.0
301,8,39.099998474121094,14.227555274963379,19.0,65.0,40.0,63.0,0.7931034564971924,1173.0
302,0,29.299999237060547,19.8328857421875,0.0,93.0,29.0,61.0,1.1034482717514038,879.0
302,1,23.96666717529297,12.807506561279297,8.0,60.0,44.0,38.0,-0.2068965584039688,719.0
302,2,6.666666507720947,3.6908295154571533,1.0,13.0,9.0,11.0,0.06896551698446274,200.0
302,3,6.166666507720947,5.329686164855957,0.0,23.0,5.0,16.0,0.37931033968925476,185.0
302,4,83.76667022705078,25.442331314086914,18.0,129.0,93.0,119.0,0.8965517282485962,2513.0
302,5,43.266666412353516,20.484031677246094,0.0,99.0,43.0,54.0,0.37931033968925476,1298.0
302,6,132.0,42.71455764770508,26.0,202.0,191.0,174.0,-0.5862069129943848,3960.0
302,7,39.900001525878906,14.913864135742188,19.0,65.0,63.0,64.0,0.03448275849223137,1197.0
303,0,29.600000381469727,19.894052505493164,0.0,93.0,35.0,38.0,0.1034482792019844,888.0
303,1,3.9666666984558105,4.324221134185791,0.0,21.0,14.0,4.0,-0.3448275923728943,119.0
303,2,24.299999237060547,13.439122200012207,8.0,60.0,39.0,54.0,0.517241358757019,729.0
303,3,6.900000095367432,4.0360870361328125,1.0,16.0,11.0,16.0,0.17241379618644714,207.0
303,4,6.4666666984558105,5.505956172943115,0.0,23.0,14.0,14.0,0.0,194.0
303,5,83.26667022705078,25.403324127197266,18.0,129.0,111.0,78.0,-1.137930989265442,2498.0
303,6,143.1999969482422,46.45097732543945,31.0,235.0,214.0,163.0,-1.7586207389831543,4296.0
303,7,130.93333435058594,41.61324691772461,26.0,202.0,180.0,159.0,-0.7241379022598267,3928.0
303,8,39.733333587646484,14.680902481079102,19.0,65.0,56.0,58.0,0.06896551698446274,1192.0
304,0,30.133333206176758,20.243078231811523,0.0,93.0,64.0,51.0,-0.4482758641242981,904.0
304,1,3.8333332538604736,4.066803455352783,0.0,21.0,8.0,10.0,0.06896551698446274,115.0
304,2,24.633333206176758,13.915179252624512,8.0,60.0,28.0,49.0,0.7241379022598267,739.0
304,3,7.0,4.17133092880249,1.0,16.0,10.0,14.0,0.13793103396892548,210.0
304,4,6.633333206176758,5.7993292808532715,0.0,23.0,9.0,19.0,0.3448275923728943,199.0
304,5,82.4000015258789,24.88051414489746,18.0,129.0,124.0,85.0,-1.3448275327682495,2472.0
304,6,43.900001525878906,21.810317993164062,0.0,99.0,76.0,94.0,0.6206896305084229,1317.0
304,7,143.0,46.15769958496094,31.0,235.0,215.0,208.0,-0.24137930572032928,4290.0
304,8,132.06666564941406,43.36045455932617,26.0,214.0,173.0,214.0,1.4137930870056152,3962.0
304,9,39.16666793823242,14.3668212890625,19.0,65.0,64.0,39.0,-0.8620689511299133,1175.0
305,0,30.33333396911621,20.60312843322754,0.0,93.0,93.0,70.0,-0.7931034564971924,910.0
305,1,3.9000000953674316,4.150100231170654,0.0,21.0,21.0,10.0,-0.37931033968925476,117.0
305,2,27.566667556762695,21.51539421081543,8.0,116.0,38.0,116.0,2.689655065536499,827.0
305,3,7.133333206176758,4.32614803314209,1.0,16.0,13.0,14.0,0.03448275849223137,214.0
305,4,7.4666666984558105,7.597075462341309,0.0,34.0,10.0,34.0,0.8275862336158752,224.0
305,5,9.666666984558105,5.539755344390869,1.0,24.0,16.0,18.0,0.06896551698446274,290.0
305,6,82.93333435058594,25.916446685791016,18.0,140.0,89.0,140.0,1.7586207389831543,2488.0
305,7,21.03333282470703,21.522830963134766,0.0,90.0,33.0,90.0,1.965517282485962,631.0
305,8,144.5,49.10990905761719,31.0,260.0,235.0,260.0,0.8620689511299133,4335.0
305,9,133.60000610351562,45.539432525634766,26.0,219.0,202.0,219.0,0.5862069129943848,4008.0
305,10,38.96666717529297,14.058173179626465,19.0,65.0,60.0,58.0,-0.06896551698446274,1169.0
306,0,29.03333282470703,17.62286949157715,0.0,70.0,20.0,54.0,1.1724138259887695,871.0
306,1,3.5,2.8606526851654053,0.0,10.0,1.0,9.0,0.27586206793785095,105.0
306,2,29.766666412353516,25.478988647460938,8.0,116.0,13.0,104.0,3.1379311084747314,893.0
306,3,4.800000190734863,4.166533470153809,0.0,18.0,1.0,10.0,0.3103448152542114,144.0
306,4,7.5,7.186793327331543,0.0,26.0,0.0,14.0,0.48275861144065857,225.0
306,5,7.066666603088379,4.249967098236084,1.0,16.0,3.0,11.0,0.27586206793785095,212.0
306,6,8.233333587646484,8.868232727050781,0.0,34.0,0.0,33.0,1.137930989265442,247.0
306,7,10.5,7.834751605987549,1.0,41.0,14.0,41.0,0.931034505367279,315.0
306,8,14.800000190734863,13.365128517150879,3.0,74.0,5.0,74.0,2.379310369491577,444.0
306,9,83.4000015258789,26.14651107788086,18.0,140.0,18.0,103.0,2.931034564971924,2502.0
306,10,20.433332443237305,21.431570053100586,0.0,90.0,6.0,15.0,0.3103448152542114,613.0
306,11,134.1999969482422,46.54417419433594,26.0,220.0,60.0,220.0,5.517241477966309,4026.0
306,12,39.099998474121094,14.274335861206055,19.0,65.0,19.0,64.0,1.5517241954803467,1173.0
306,13,1.2999999523162842,2.8301942348480225,0.0,13.0,0.0,4.0,0.13793103396892548,39.0
307,0,28.366666793823242,18.31662940979004,0.0,70.0,15.0,0.0,-0.517241358757019,851.0
307,1,17.733333587646484,15.686370849609375,0.0,73.0,16.0,0.0,-0.5517241358757019,532.0
307,2,3.4666666984558105,2.8952066898345947,0.0,10.0,3.0,0.0,-0.1034482792019844,104.0
307,3,29.33333396911621,25.8680419921875,0.0,116.0,20.0,0.0,-0.6896551847457886,880.0
307,4,24.733333587646484,25.513307571411133,0.0,101.0,0.0,0.0,0.0,742.0
307,5,4.766666889190674,4.2006611824035645,0.0,18.0,0.0,0.0,0.0,143.0
307,6,7.5,7.186793327331543,0.0,26.0,0.0,0.0,0.0,225.0
307,7,6.9666666984558105,4.377848148345947,0.0,16.0,3.0,0.0,-0.1034482792019844,209.0
307,8,8.233333587646484,8.868232727050781,0.0,34.0,1.0,0.0,-0.03448275849223137,247.0
307,9,10.033333778381348,8.026968002319336,0.0,41.0,8.0,0.0,-0.27586206793785095,301.0
307,10,14.633333206176758,13.51661491394043,0.0,74.0,15.0,0.0,-0.517241358757019,439.0
307,11,4.800000190734863,5.140687465667725,0.0,16.0,0.0,0.0,0.0,144.0
307,12,82.80000305175781,27.794963836669922,0.0,140.0,69.0,0.0,-2.379310369491577,2484.0
307,13,20.233333587646484,21.59272003173828,0.0,90.0,0.0,0.0,0.0,607.0
307,14,132.1999969482422,50.785430908203125,0.0,220.0,90.0,0.0,-3.1034483909606934,3966.0
307,15,38.46666717529297,15.519307136535645,0.0,65.0,21.0,0.0,-0.7241379022598267,1154.0
307,16,22.066667556762695,17.80062484741211,0.0,63.0,6.0,0.0,-0.2068965584039688,662.0
307,17,7.699999809265137,4.067349433898926,0.0,21.0,4.0,0.0,-0.13793103396892548,231.0
307,18,1.2999999523162842,2.8301942348480225,0.0,13.0,0.0,0.0,0.0,39.0
308,0,28.633333206176758,18.17779541015625,0.0,70.0,23.0,23.0,0.0,859.0
308,1,17.633333206176758,15.706650733947754,0.0,73.0,15.0,13.0,-0.06896551698446274,529.0
308,2,3.4000000953674316,2.928025484085083,0.0,10.0,4.0,1.0,-0.1034482792019844,102.0
308,3,30.133333206176758,25.938045501708984,0.0,116.0,20.0,44.0,0.8275862336158752,904.0
308,4,4.800000190734863,4.166533470153809,0.0,18.0,1.0,1.0,0.0,144.0
308,5,7.5333333015441895,7.154175281524658,0.0,26.0,0.0,1.0,0.03448275849223137,226.0
308,6,7.133333206176758,4.318436145782471,0.0,16.0,9.0,8.0,-0.03448275849223137,214.0
308,7,8.366666793823242,8.788186073303223,0.0,34.0,4.0,5.0,0.03448275849223137,251.0
308,8,9.866666793823242,8.118839263916016,0.0,41.0,6.0,3.0,-0.1034482792019844,296.0
308,9,14.466666221618652,13.541869163513184,0.0,74.0,13.0,10.0,-0.1034482792019844,434.0
308,10,4.833333492279053,5.1126203536987305,0.0,16.0,4.0,1.0,-0.1034482792019844,145.0
308,11,83.0999984741211,27.692779541015625,0.0,140.0,76.0,78.0,0.06896551698446274,2493.0
308,12,9.666666984558105,9.75135326385498,0.0,41.0,6.0,6.0,0.0,290.0
308,13,20.733333587646484,21.289955139160156,0.0,90.0,4.0,15.0,0.37931033968925476,622.0
308,14,133.13333129882812,50.25583267211914,0.0,220.0,26.0,118.0,3.1724138259887695,3994.0
308,15,38.93333435058594,15.194150924682617,0.0,65.0,30.0,35.0,0.17241379618644714,1168.0
308,16,23.33333396911621,17.963542938232422,0.0,63.0,4.0,44.0,1.3793103694915771,700.0
309,0,28.366666793823242,18.31662940979004,0.0,70.0,31.0,15.0,-0.5517241358757019,851.0
309,1,17.433332443237305,15.776951789855957,0.0,73.0,8.0,9.0,0.03448275849223137,523.0
309,2,19.600000381469727,11.540075302124023,0.0,53.0,19.0,8.0,-0.37931033968925476,588.0
309,3,3.299999952316284,2.9569127559661865,0.0,10.0,3.0,1.0,-0.06896551698446274,99.0
309,4,30.5,25.8698673248291,0.0,116.0,24.0,31.0,0.24137930572032928,915.0
309,5,4.900000095367432,4.109744548797607,0.0,18.0,6.0,4.0,-0.06896551698446274,147.0
309,6,7.699999809265137,7.033965110778809,0.0,26.0,18.0,5.0,-0.4482758641242981,231.0
309,7,8.600000381469727,8.762039184570312,0.0,34.0,8.0,11.0,0.1034482792019844,258.0
309,8,11.133333206176758,10.13157844543457,0.0,44.0,10.0,44.0,1.1724138259887695,334.0
309,9,11.533333778381348,6.432901382446289,0.0,25.0,23.0,10.0,-0.4482758641242981,346.0
309,10,22.133333206176758,11.678279876708984,0.0,51.0,29.0,19.0,-0.3448275923728943,664.0
309,11,83.03333282470703,27.712190628051758,0.0,140.0,100.0,74.0,-0.8965517282485962,2491.0
309,12,9.5,9.854779243469238,0.0,41.0,5.0,1.0,-0.13793103396892548,285.0
309,13,20.733333587646484,21.289955139160156,0.0,90.0,16.0,4.0,-0.4137931168079376,622.0
309,14,138.46665954589844,47.31929397583008,0.0,260.0,148.0,94.0,-1.862069010734558,4154.0
309,15,138.46665954589844,46.98704147338867,0.0,220.0,158.0,186.0,0.9655172228813171,4154.0
309,16,39.36666488647461,15.11838436126709,0.0,65.0,41.0,43.0,0.06896551698446274,1181.0
309,17,23.66666603088379,17.692434310913086,0.0,63.0,21.0,14.0,-0.24137930572032928,710.0
310,0,28.600000381469727,18.39311408996582,0.0,70.0,34.0,38.0,0.13793103396892548,858.0
310,1,17.700000762939453,15.682580947875977,0.0,73.0,10.0,16.0,0.2068965584039688,531.0
310,2,10.766666412353516,10.17409610748291,0.0,46.0,11.0,8.0,-0.1034482792019844,323.0
310,3,19.66666603088379,11.542193412780762,0.0,53.0,15.0,21.0,0.2068965584039688,590.0
310,4,31.633333206176758,26.301435470581055,0.0,116.0,21.0,58.0,1.2758620977401733,949.0
310,5,25.399999618530273,25.143056869506836,0.0,101.0,13.0,20.0,0.24137930572032928,762.0
310,6,4.833333492279053,4.10758113861084,0.0,18.0,3.0,4.0,0.03448275849223137,145.0
310,7,7.199999809265137,6.813711643218994,0.0,26.0,3.0,3.0,0.0,216.0
310,8,7.099999904632568,4.307744979858398,0.0,16.0,4.0,6.0,0.06896551698446274,213.0
310,9,8.666666984558105,8.7648286819458,0.0,34.0,4.0,10.0,0.2068965584039688,260.0
310,10,11.333333015441895,10.166393280029297,0.0,44.0,9.0,16.0,0.24137930572032928,340.0
310,11,11.199999809265137,6.079473495483398,0.0,25.0,9.0,13.0,0.13793103396892548,336.0
310,12,82.4000015258789,27.533737182617188,0.0,140.0,95.0,81.0,-0.48275861144065857,2472.0
310,13,9.633333206176758,9.819991111755371,0.0,41.0,13.0,9.0,-0.13793103396892548,289.0
310,14,21.299999237060547,21.382469177246094,0.0,90.0,8.0,33.0,0.8620689511299133,639.0
310,15,137.63333129882812,46.85472869873047,0.0,220.0,154.0,133.0,-0.7241379022598267,4129.0
310,16,39.16666793823242,15.1351318359375,0.0,65.0,46.0,35.0,-0.37931033968925476,1175.0
310,17,24.100000381469727,17.780794143676758,0.0,63.0,4.0,34.0,1.034482717514038,723.0
311,0,28.233333587646484,18.39145278930664,0.0,70.0,26.0,23.0,-0.1034482792019844,847.0
311,1,18.299999237060547,15.720792770385742,0.0,73.0,3.0,28.0,0.8620689511299133,549.0
311,2,19.633333206176758,11.557056427001953,0.0,53.0,11.0,14.0,0.1034482792019844,589.0
311,3,32.06666564941406,26.22966957092285,0.0,116.0,16.0,34.0,0.6206896305084229,962.0
311,4,143.13333129882812,76.61015319824219,0.0,363.0,105.0,51.0,-1.862069010734558,4294.0
311,5,4.833333492279053,4.10758113861084,0.0,18.0,6.0,3.0,-0.1034482792019844,145.0
311,6,7.099999904632568,6.896134376525879,0.0,26.0,0.0,0.0,0.0,213.0
311,7,7.166666507720947,4.274601936340332,0.0,16.0,10.0,6.0,-0.13793103396892548,215.0
311,8,9.033333778381348,8.79197883605957,0.0,34.0,1.0,15.0,0.48275861144065857,271.0
311,9,5.666666507720947,9.217133522033691,0.0,30.0,0.0,0.0,0.0,170.0
311,10,11.100000381469727,6.139218330383301,0.0,25.0,6.0,6.0,0.0,333.0
311,11,79.5,30.478134155273438,0.0,140.0,78.0,8.0,-2.4137930870056152,2385.0
311,12,22.233333587646484,21.39265251159668,0.0,90.0,5.0,36.0,1.0689655542373657,667.0
311,13,137.53334045410156,46.822879791259766,0.0,220.0,110.0,151.0,1.4137930870056152,4126.0
311,14,25.066667556762695,17.446935653686523,0.0,63.0,4.0,33.0,1.0,752.0
312,0,28.399999618530273,18.39311408996582,0.0,70.0,16.0,31.0,0.517241358757019,852.0
312,1,18.633333206176758,15.497275352478027,0.0,73.0,4.0,13.0,0.3103448152542114,559.0
312,2,10.866666793823242,10.16442584991455,0.0,46.0,4.0,13.0,0.3103448152542114,326.0
312,3,19.866666793823242,11.450570106506348,0.0,53.0,19.0,18.0,-0.03448275849223137,596.0
312,4,33.733333587646484,26.73940086364746,0.0,116.0,18.0,66.0,1.6551724672317505,1012.0
312,5,27.53333282470703,25.48297882080078,0.0,101.0,5.0,61.0,1.9310344457626343,826.0
312,6,4.666666507720947,4.1579909324646,0.0,18.0,4.0,1.0,-0.1034482792019844,140.0
312,7,99.9000015258789,67.13337707519531,0.0,243.0,63.0,155.0,3.1724138259887695,2997.0
312,8,7.4666666984558105,6.800653457641602,0.0,26.0,0.0,11.0,0.37931033968925476,224.0
312,9,7.333333492279053,4.4746198654174805,0.0,16.0,3.0,15.0,0.4137931168079376,220.0
312,10,9.533333778381348,8.74731731414795,0.0,34.0,1.0,16.0,0.517241358757019,286.0
312,11,13.600000381469727,11.637868881225586,0.0,51.0,4.0,16.0,0.4137931168079376,408.0
312,12,11.199999809265137,6.079473495483398,0.0,25.0,18.0,9.0,-0.3103448152542114,336.0
312,13,22.46666717529297,13.353485107421875,0.0,59.0,26.0,30.0,0.13793103396892548,674.0
312,14,80.66666412353516,31.062660217285156,0.0,140.0,90.0,113.0,0.7931034564971924,2420.0
312,15,9.733333587646484,9.746566772460938,0.0,41.0,5.0,4.0,-0.03448275849223137,292.0
312,16,22.33333396911621,21.318744659423828,0.0,90.0,5.0,8.0,0.1034482792019844,670.0
312,17,138.0,46.86149978637695,0.0,260.0,103.0,133.0,1.034482717514038,4140.0
312,18,138.63333129882812,46.54996109008789,0.0,220.0,90.0,143.0,1.8275861740112305,4159.0
312,19,26.066667556762695,17.06640625,0.0,63.0,9.0,34.0,0.8620689511299133,782.0
313,0,29.799999237060547,18.984907150268555,0.0,70.0,0.0,58.0,2.0,894.0
313,1,19.5,15.381265640258789,0.0,73.0,3.0,30.0,0.931034505367279,585.0
313,2,19.700000762939453,11.498260498046875,0.0,53.0,13.0,14.0,0.03448275849223137,591.0
313,3,3.9000000953674316,3.927255153656006,0.0,18.0,1.0,18.0,0.5862069129943848,117.0
313,4,35.66666793823242,27.614408493041992,0.0,116.0,15.0,76.0,2.1034483909606934,1070.0
313,5,30.46666717529297,27.68962860107422,0.0,101.0,4.0,93.0,3.068965435028076,914.0
313,6,106.26667022705078,72.19784545898438,0.0,254.0,29.0,254.0,7.758620738983154,3188.0
313,7,4.800000190734863,3.7718253135681152,0.0,15.0,0.0,15.0,0.517241358757019,144.0
313,8,7.766666889190674,6.66174840927124,0.0,26.0,0.0,9.0,0.3103448152542114,233.0
313,9,8.5,7.027327537536621,0.0,38.0,4.0,38.0,1.1724138259887695,255.0
313,10,9.766666412353516,8.608845710754395,0.0,34.0,3.0,8.0,0.17241379618644714,293.0
313,11,14.0,11.50652027130127,0.0,51.0,4.0,16.0,0.4137931168079376,420.0
313,12,11.300000190734863,6.2136945724487305,0.0,25.0,1.0,21.0,0.6896551847457886,339.0
313,13,23.100000381469727,13.94357681274414,0.0,59.0,20.0,45.0,0.8620689511299133,693.0
313,14,19.16666603088379,10.1129732131958,0.0,45.0,15.0,33.0,0.6206896305084229,575.0
313,15,80.86666870117188,31.141326904296875,0.0,140.0,53.0,96.0,1.482758641242981,2426.0
313,16,47.29999923706055,18.09815788269043,0.0,90.0,39.0,90.0,1.7586207389831543,1419.0
313,17,22.96666717529297,21.07523536682129,0.0,90.0,9.0,24.0,0.517241358757019,689.0
313,18,139.8333282470703,46.53105163574219,0.0,260.0,90.0,158.0,2.344827651977539,4195.0
313,19,140.5,45.676944732666016,0.0,220.0,111.0,146.0,1.2068965435028076,4215.0
313,20,41.03333282470703,15.83768367767334,0.0,69.0,23.0,69.0,1.5862069129943848,1231.0
313,21,26.633333206176758,16.76997947692871,0.0,63.0,11.0,26.0,0.517241358757019,799.0
314,0,30.433332443237305,18.28420639038086,0.0,70.0,0.0,19.0,0.6551724076271057,913.0
314,1,19.53333282470703,15.346515655517578,0.0,73.0,11.0,4.0,-0.24137930572032928,586.0
314,2,10.566666603088379,6.264627456665039,0.0,24.0,10.0,1.0,-0.3103448152542114,317.0
314,3,19.299999237060547,11.925183296203613,0.0,53.0,13.0,1.0,-0.4137931168079376,579.0
314,4,3.9666666984558105,3.8942978382110596,0.0,18.0,0.0,3.0,0.1034482792019844,119.0
314,5,35.766666412353516,27.54473114013672,0.0,116.0,18.0,18.0,0.0,1073.0
314,6,31.16666603088379,27.27402114868164,0.0,101.0,10.0,25.0,0.517241358757019,935.0
314,7,106.73332977294922,71.74070739746094,0.0,254.0,49.0,43.0,-0.2068965584039688,3202.0
314,8,7.766666889190674,6.66174840927124,0.0,26.0,0.0,0.0,0.0,233.0
314,9,8.633333206176758,6.978458881378174,0.0,38.0,5.0,8.0,0.1034482792019844,259.0
314,10,9.800000190734863,8.584482192993164,0.0,34.0,3.0,4.0,0.03448275849223137,294.0
314,11,13.966666221618652,11.536849021911621,0.0,51.0,15.0,3.0,-0.4137931168079376,419.0
314,12,11.600000381469727,5.919459342956543,0.0,25.0,8.0,10.0,0.06896551698446274,348.0
314,13,22.899999618530273,14.029374122619629,0.0,59.0,24.0,14.0,-0.3448275923728943,687.0
314,14,19.03333282470703,10.19308090209961,0.0,45.0,18.0,11.0,-0.24137930572032928,571.0
314,15,80.53333282470703,31.489398956298828,0.0,140.0,64.0,43.0,-0.7241379022598267,2416.0
314,16,46.86666488647461,18.444028854370117,0.0,90.0,35.0,26.0,-0.3103448152542114,1406.0
314,17,22.933332443237305,21.09807777404785,0.0,90.0,5.0,8.0,0.1034482792019844,688.0
314,18,43.20000076293945,34.35054397583008,0.0,113.0,24.0,10.0,-0.48275861144065857,1296.0
314,19,139.56666564941406,46.54795455932617,0.0,220.0,93.0,83.0,-0.3448275923728943,4187.0
314,20,26.46666717529297,16.94841766357422,0.0,63.0,13.0,6.0,-0.24137930572032928,794.0
315,0,31.200000762939453,17.455467224121094,0.0,70.0,29.0,23.0,-0.2068965584039688,936.0
315,1,19.5,15.366087913513184,0.0,73.0,23.0,10.0,-0.4482758641242981,585.0
315,2,19.16666603088379,12.016886711120605,0.0,53.0,21.0,9.0,-0.4137931168079376,575.0
315,3,36.099998474121094,27.387771606445312,0.0,116.0,16.0,28.0,0.4137931168079376,1083.0
315,4,107.96666717529297,71.05232238769531,0.0,254.0,60.0,86.0,0.8965517282485962,3239.0
315,5,7.766666889190674,6.66174840927124,0.0,26.0,9.0,0.0,-0.3103448152542114,233.0
315,6,8.600000381469727,6.9980950355529785,0.0,38.0,3.0,4.0,0.03448275849223137,258.0
315,7,9.866666793823242,8.539060592651367,0.0,34.0,6.0,5.0,-0.03448275849223137,296.0
315,8,13.800000190734863,11.556816101074219,0.0,51.0,6.0,10.0,0.13793103396892548,414.0
315,9,5.0,3.966526508331299,0.0,19.0,8.0,4.0,-0.13793103396892548,150.0
315,10,4.800000190734863,3.4292855262756348,0.0,14.0,5.0,0.0,-0.17241379618644714,144.0
315,11,11.833333015441895,5.91091251373291,0.0,25.0,18.0,15.0,-0.1034482792019844,355.0
315,12,23.433332443237305,14.361251831054688,0.0,59.0,19.0,40.0,0.7241379022598267,703.0
315,13,19.299999237060547,10.266937255859375,0.0,45.0,18.0,26.0,0.27586206793785095,579.0
315,14,86.5999984741211,35.661930084228516,0.0,166.0,88.0,13.0,-2.5862069129943848,2598.0
315,15,79.26667022705078,32.863285064697266,0.0,140.0,73.0,26.0,-1.6206896305084229,2378.0
315,16,45.96666717529297,19.622238159179688,0.0,90.0,43.0,8.0,-1.2068965435028076,1379.0
315,17,31.0,12.176480293273926,0.0,60.0,29.0,24.0,-0.17241379618644714,930.0
315,18,23.299999237060547,20.87765884399414,0.0,90.0,10.0,16.0,0.2068965584039688,699.0
315,19,43.266666412353516,34.31513977050781,0.0,113.0,16.0,26.0,0.3448275923728943,1298.0
315,20,26.566667556762695,16.877368927001953,0.0,63.0,19.0,16.0,-0.1034482792019844,797.0
316,0,31.16666603088379,17.460590362548828,0.0,70.0,39.0,28.0,-0.37931033968925476,935.0
316,1,19.66666603088379,15.430129051208496,0.0,73.0,18.0,28.0,0.3448275923728943,590.0
316,2,36.233333587646484,27.29918670654297,0.0,116.0,19.0,20.0,0.03448275849223137,1087.0
316,3,107.93333435058594,71.07504272460938,0.0,254.0,86.0,59.0,-0.931034505367279,3238.0
316,4,8.666666984558105,6.953815937042236,0.0,38.0,13.0,5.0,-0.27586206793785095,260.0
316,5,9.766666412353516,8.60109806060791,0.0,34.0,6.0,3.0,-0.1034482792019844,293.0
316,6,13.600000381469727,11.740528106689453,0.0,51.0,13.0,0.0,-0.4482758641242981,408.0
316,7,4.800000190734863,3.4292855262756348,0.0,14.0,4.0,5.0,0.03448275849223137,144.0
316,8,11.733333587646484,5.830570697784424,0.0,25.0,9.0,15.0,0.2068965584039688,352.0
316,9,23.066667556762695,12.274454116821289,0.0,51.0,34.0,21.0,-0.4482758641242981,692.0
316,10,23.799999237060547,14.383787155151367,0.0,59.0,38.0,30.0,-0.27586206793785095,714.0
316,11,19.5,10.29805850982666,0.0,45.0,35.0,24.0,-0.37931033968925476,585.0
316,12,86.80000305175781,35.686038970947266,0.0,166.0,120.0,94.0,-0.8965517282485962,2604.0
316,13,79.36666870117188,32.84862518310547,0.0,140.0,129.0,76.0,-1.8275861740112305,2381.0
316,14,46.233333587646484,19.634464263916016,0.0,90.0,70.0,51.0,-0.6551724076271057,1387.0
316,15,30.96666717529297,12.183276176452637,0.0,60.0,44.0,28.0,-0.5517241358757019,929.0
316,16,43.03333282470703,34.52292251586914,0.0,113.0,19.0,9.0,-0.3448275923728943,1291.0
316,17,26.600000381469727,16.863372802734375,0.0,63.0,24.0,20.0,-0.13793103396892548,798.0
317,0,30.366666793823242,17.63232421875,0.0,70.0,26.0,15.0,-0.37931033968925476,911.0
317,1,19.700000762939453,15.427572250366211,0.0,73.0,11.0,19.0,0.27586206793785095,591.0
317,2,18.33333396911621,12.517542839050293,0.0,53.0,23.0,5.0,-0.6206896305084229,550.0
317,3,6.733333110809326,6.506065368652344,0.0,30.0,6.0,0.0,-0.2068965584039688,202.0
317,4,36.20000076293945,27.320810317993164,0.0,116.0,15.0,18.0,0.1034482792019844,1086.0
317,5,32.0,26.913440704345703,0.0,101.0,11.0,19.0,0.27586206793785095,960.0
317,6,26.700000762939453,21.371553421020508,0.0,81.0,11.0,3.0,-0.27586206793785095,801.0
317,7,107.19999694824219,71.41027069091797,0.0,254.0,30.0,64.0,1.1724138259887695,3216.0
317,8,5.400000095367432,3.3625388145446777,0.0,13.0,0.0,4.0,0.13793103396892548,162.0
317,9,9.766666412353516,8.60109806060791,0.0,34.0,1.0,6.0,0.17241379618644714,293.0
317,10,13.166666984558105,11.99189567565918,0.0,51.0,8.0,0.0,-0.27586206793785095,395.0
317,11,4.800000190734863,3.4292855262756348,0.0,14.0,5.0,4.0,-0.03448275849223137,144.0
317,12,11.766666412353516,5.81769323348999,0.0,25.0,21.0,10.0,-0.37931033968925476,353.0
317,13,23.200000762939453,14.15250301361084,0.0,59.0,20.0,20.0,0.0,696.0
