window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
0,0,-0.5306302905082703,-0.3180147409439087,0.9652894735336304,3.0,0.27349919080734253,0.26134636998176575,0.9655172228813171,4.0,0.02469135820865631,7.0,0.11381540447473526,1.0,0.3333333432674408,0.03333333507180214,0.03333333507180214,0.2597811818122864,3.0,2.070282220840454,0.0,0.0,0.7853981852531433,1.1756508350372314,17.566667556762695,9.17148208618164
0,1,-0.8563345670700073,-0.6794270873069763,0.7930268049240112,4.0,0.35258007049560547,-1.104411005973816,0.931034505367279,5.0,0.005102040711790323,5.0,0.08314044028520584,1.0,0.5,-0.06666667014360428,0.13333334028720856,0.09548907727003098,3.0,2.0865557193756104,0.0,0.0,0.9817476868629456,1.22053861618042,8.866666793823242,6.500574588775635
0,2,-0.9755035042762756,-0.7951021790504456,0.8442136645317078,3.0,0.26487016677856445,0.9026649594306946,0.931034505367279,4.0,0.018707482144236565,3.0,0.062403250485658646,1.0,0.5,-0.03333333507180214,0.28333333134651184,0.2868198752403259,3.0,2.0796122550964355,0.0,0.0,1.3744467496871948,1.1960536241531372,11.0,7.4833149909973145
0,3,-1.0368101596832275,-0.8597755432128906,1.196020483970642,3.0,0.3814369738101959,-0.2861839830875397,1.0,7.0,0.02666666731238365,3.0,0.1273881047964096,2.0,0.20000000298023224,-0.06666667014360428,-0.20000000298023224,0.43891850113868713,4.0,2.125028610229492,0.0,0.0,0.5890486240386963,1.0368849039077759,32.03333282470703,22.31202507019043
1,0,-0.4944360852241516,-0.4944360852241516,0.8833573460578918,5.0,0.22334511578083038,-0.35857295989990234,0.9655172228813171,4.0,0.03292180970311165,7.0,0.0958685651421547,1.0,0.3333333432674408,-0.03333333507180214,-0.03333333507180214,0.21554742753505707,3.0,2.106985569000244,0.0,0.0,0.9817476868629456,1.159972071647644,17.266666412353516,9.23611068725586
1,1,-0.806685209274292,-0.5466792583465576,0.9282889366149902,5.0,0.10918257385492325,-0.8000551462173462,0.931034505367279,5.0,0.02469135820865631,6.0,0.1067497655749321,2.0,0.3333333432674408,-0.10000000149011612,0.2666666805744171,0.22027264535427094,3.0,2.127415657043457,0.0,0.0,0.7853981852531433,1.1691831350326538,6.633333206176758,4.999885082244873
1,2,-0.9461790323257446,-0.760158360004425,0.8282964825630188,3.0,0.23290543258190155,1.0067213773727417,0.931034505367279,4.0,0.008503401651978493,3.0,0.06314463168382645,1.0,0.5,-0.06666667014360428,0.3333333432674408,0.2274751216173172,3.0,2.091329574584961,0.0,0.0,1.1780972480773926,1.2216358184814453,10.566666603088379,7.257259368896484
1,3,-1.0087552070617676,-0.824567973613739,0.9075796604156494,3.0,0.36994078755378723,-0.3598543405532837,1.0,7.0,0.07999999821186066,3.0,0.12423364073038101,2.0,0.20000000298023224,-0.10000000149011612,-0.2666666805744171,0.36535996198654175,3.0,2.1156983375549316,0.0,0.0,0.9817476868629456,1.033770203590393,30.53333282470703,21.445573806762695
2,0,-0.4764408469200134,-0.4764408469200134,0.8530481457710266,3.0,0.2730987071990967,-0.35198479890823364,0.9655172228813171,4.0,0.020576132461428642,7.0,0.09627934545278549,1.0,0.3333333432674408,-0.10000000149011612,-0.10000000149011612,0.20720602571964264,3.0,2.106985569000244,0.0,0.0,0.7853981852531433,1.1779199838638306,17.03333282470703,9.09521770477295
2,1,-0.9440304636955261,-0.7575268745422363,0.8004821538925171,3.0,0.2361566722393036,1.0317667722702026,0.931034505367279,4.0,0.018707482144236565,3.0,0.06340254098176956,1.0,0.5,-0.13333334028720856,0.2666666805744171,0.22550463676452637,3.0,2.091329574584961,0.0,0.0,1.3744467496871948,1.229659080505371,10.533333778381348,7.238466739654541
