product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid
26008,6269,42,no_emb,15,1,,,,,50.796670366293164,27.466858932748437,-9.62276302111384,0.1980963096246232,0.6225165562913907
26008,6269,42,no_emb,15,1,,,,,50.796670366293164,27.466858932748437,-9.62276302111384,0.1980963096246232,0.6225165562913907
26008,6269,42,no_emb,15,1,,,,,50.796670366293164,27.466858932748437,-9.62276302111384,0.1980963096246232,0.6225165562913907
907969,6269,42,no_emb,15,1,,,,,45.96912513049944,32.94893059408978,-13.021321079840785,0.3167641156189561,0.7350993377483444
907967,6269,42,no_emb,15,1,,,,,20.77458611122933,14.940231310693841,7.10159379871268,0.11143259220061363,0.6622516556291391
213626,6269,42,no_emb,15,1,,,,,22.844354845634804,15.396701184542556,6.0889402941653605,0.06723014362548485,0.6225165562913907
26008,6269,42,no_emb,15,1,,,,,46.32099200523191,25.463390639345896,-7.375933905965404,0.3331818329197631,0.6158940397350994
907969,6269,42,no_emb,15,1,,,,,43.07133037802571,30.923644024290535,-7.8355485134218865,0.40018853365267704,0.7483443708609272
907967,6269,42,no_emb,15,1,,,,,21.229038315025797,15.642029776384955,7.637470032039442,0.07213186380867809,0.6158940397350994
213626,6269,42,no_emb,15,1,,,,,23.0255101502942,15.223970291253767,5.902832089678237,0.052377791897442294,0.6225165562913907
26008,6269,42,no_emb,15,1,,,,,50.796670366293164,27.466858932748437,-9.62276302111384,0.1980963096246232,0.6225165562913907
907969,6269,42,no_emb,15,1,,,,,45.96912513049944,32.94893059408978,-13.021321079840785,0.3167641156189561,0.7350993377483444
907967,6269,42,no_emb,15,1,,,,,20.77458611122933,14.940231310693841,7.10159379871268,0.11143259220061363,0.6622516556291391
213626,6269,42,no_emb,15,1,,,,,22.844354845634804,15.396701184542556,6.0889402941653605,0.06723014362548485,0.6225165562913907
