item_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid,train_time_s,inference_time_s
606214,6269,42,N/A,N/A,N/A,,,N/A,N/A,baseline,N/A,9.479721062357942,7.372194364959118,5.909737992130853,8.060343620451464,0.5723684210526315,9.98,0.1530
606214,6269,42,spearman,30,1,0.7,,True,False,True,catch24,9.144161623097194,7.020720450706731,5.341599395851683,7.662660773188201,0.5855263157894737,37.34,0.1520
606214,6269,42,spearman,30,1,0.7,,True,False,False,catch24,9.443409849362887,7.322652717041813,5.6996211506962,7.977273391615946,0.6052631578947368,67.72,0.3210
606214,6269,42,spearman,30,1,0.7,,True,False,False,stats,10.454347413290765,8.487843370125963,7.4243445427589165,9.205220684866603,0.5855263157894737,71.09,0.2730
606214,6269,42,spearman,30,1,0.7,,True,False,False,raw,10.250576393708966,8.118761498943654,6.660460603003409,8.820093722341248,0.5263157894736842,62.43,0.3013
606214,6269,1000,N/A,N/A,N/A,,,N/A,N/A,baseline,N/A,9.69105581528098,7.722638959198996,6.409212087494096,8.378490669313763,0.618421052631579,10.16,0.3100
606214,6269,1000,spearman,30,1,0.7,,True,False,True,catch24,11.550092768360427,9.418237249835643,8.703317754408893,10.305435135241348,0.6381578947368421,41.26,0.1510
606214,6269,1000,spearman,30,1,0.7,,True,False,False,catch24,9.846025485589346,7.821259953617271,6.561875972872466,8.518796724417108,0.5855263157894737,64.59,0.3350
606214,6269,1000,spearman,30,1,0.7,,True,False,False,stats,10.351707500519954,8.357307621076995,7.206547369364819,9.06681749787043,0.5921052631578947,69.38,0.3270
606214,6269,1000,spearman,30,1,0.7,,True,False,False,raw,14.717493924703042,12.9329221014883,12.298811307919571,13.66668031470349,0.6381578947368421,66.51,0.2840
606214,6269,26008,N/A,N/A,N/A,,,N/A,N/A,baseline,N/A,9.331768008053922,7.378388273949716,5.857315113341886,7.974809850849862,0.5921052631578947,9.80,0.1480
606214,6269,26008,spearman,30,1,0.7,,True,False,True,catch24,11.098488170084257,9.104216008404501,8.204949821522034,9.876535542523763,0.5986842105263158,38.83,0.1780
606214,6269,26008,spearman,30,1,0.7,,True,False,False,catch24,9.231429398431924,7.306889627494064,5.668318729774625,7.859516788533135,0.5921052631578947,61.50,0.3520
606214,6269,26008,spearman,30,1,0.7,,True,False,False,stats,9.26290260075239,7.303735957426183,5.479760300879385,7.827325364952587,0.5723684210526315,64.76,0.3080
606214,6269,26008,spearman,30,1,0.7,,True,False,False,raw,10.018104999204905,8.144204332937601,6.104941972720078,8.571339076016873,0.5394736842105263,59.95,0.2990
606214,6269,555555,N/A,N/A,N/A,,,N/A,N/A,baseline,N/A,9.686529289483122,7.635271758035897,6.117740406709559,8.281517685927925,0.5986842105263158,9.20,0.1410
606214,6269,555555,spearman,30,1,0.7,,True,False,True,catch24,10.0785233518411,7.989669949400659,6.662919910904629,8.702409140996872,0.5921052631578947,39.10,0.1579
606214,6269,555555,spearman,30,1,0.7,,True,False,False,catch24,10.577399000827908,8.589002509522283,7.54420908759622,9.32200239969358,0.6118421052631579,62.73,0.3270
606214,6269,555555,spearman,30,1,0.7,,True,False,False,stats,9.23639910894721,7.259598788093118,5.298158246707293,7.757638813173708,0.5921052631578947,63.85,0.2920
606214,6269,555555,spearman,30,1,0.7,,True,False,False,raw,9.962806454573661,7.670687918569527,5.734754512512606,8.332763835057364,0.4868421052631579,59.67,0.2680
606214,6269,213626,N/A,N/A,N/A,,,N/A,N/A,baseline,N/A,10.143904070983732,8.162744260301777,6.770003200356477,8.805138900656429,0.5855263157894737,9.35,0.1550
606214,6269,213626,spearman,30,1,0.7,,True,False,True,catch24,9.40853284256952,7.336205388985428,5.760445775549396,7.978429212418466,0.5986842105263158,37.80,0.1390
606214,6269,213626,spearman,30,1,0.7,,True,False,False,catch24,9.630820666278801,7.657357222114513,6.254541920680626,8.293385118838184,0.5723684210526315,61.82,0.3067
606214,6269,213626,spearman,30,1,0.7,,True,False,False,stats,10.248456732474716,7.91949329500884,6.382812487533669,8.699804811872985,0.5526315789473685,78.43,0.2870
606214,6269,213626,spearman,30,1,0.7,,True,False,False,raw,8.440894381995614,6.452959035736283,3.529394748164158,6.716035636972917,0.5526315789473685,65.27,0.2870
606214,6269,907969,N/A,N/A,N/A,,,N/A,N/A,baseline,N/A,9.153277302545153,7.12797710942287,5.252146901648029,7.6716696540403015,0.618421052631579,9.64,0.1310
606214,6269,907969,spearman,30,1,0.7,,True,False,True,catch24,9.656492326189932,7.587358873654035,6.148388594583748,8.262183030154413,0.6052631578947368,38.13,0.1511
