product_id,best_overall_model,is_hybrid,best_model_seed,best_model_rmse,best_model_mae,best_model_bias,best_model_pocid,lstm_baseline_mae,lstm_baseline_seed,graph2vec_lstm_mae,graph2vec_lstm_seed,gcn_lstm_mae,gcn_lstm_seed,gat_lstm_mae,gat_lstm_seed,mlp_baseline_mae,mlp_baseline_seed,graph2vec_mlp_mae,graph2vec_mlp_seed,gcn_mlp_mae,gcn_mlp_seed,gat_mlp_mae,gat_mlp_seed
213642,graph2vec_mlp,True,1000,9.90046655870481,7.495817658168818,0.7930233400631574,0.506578947368421,7.859112745796153,23616558,7.681478322720995,555555,7.583440306919073,23616558,7.751592025258183,618626816,7.671518350738326,555555,7.495817658168818,1000,7.819017323014004,907969,7.791839200686785,618626816
500056,mlp_baseline,False,618626816,17.645747632036855,13.368326676437276,-0.1480917369618135,0.5789473684210527,13.58219719770687,42,13.509720247944976,5219788,13.59821513431524,618626816,14.201594586465871,618626816,13.368326676437276,618626816,14.380916495728338,907969,14.51406293133505,23616558,14.83092099856707,555555
500057,gcn_lstm,True,42,13.056623428552196,10.125880009208627,1.7769160691429586,0.5592105263157895,10.844604872410594,26008,10.741111973531885,213626,10.125880009208627,42,10.679695416120143,555555,10.645128331153222,13451285,11.2018911386627,13451285,11.421970454695956,907969,11.48018278483472,42
538923,mlp_baseline,False,23616558,9.3783223595964,7.1106628841824,-0.8524262920703763,0.5723684210526315,7.312192003711377,555555,7.344430312611698,26008,7.804726750242944,5219788,7.214474067189335,907969,7.1106628841824,23616558,7.155373498505237,907969,7.188082395815382,26008,7.157080432168798,42
545597,gcn_lstm,True,213626,10.363260960724908,7.72547742977641,-2.011116860738767,0.4934210526315789,7.957119503831552,618626816,7.839290674994974,23616558,7.72547742977641,213626,7.7857844284157345,907969,8.030555715747909,618626816,7.830829071842767,618626816,7.787993689767675,26008,7.849990159078361,213626
545598,gat_lstm,True,1000,8.61917640475791,6.739438278223175,1.461793509963291,0.5657894736842105,6.894890202416314,618626816,7.393204152973649,23616558,6.899350428113751,555555,6.739438278223175,1000,6.745561624664108,13451285,6.894328335531397,23616558,6.984150475146723,42,6.822344243916032,213626
545602,gcn_lstm,True,555555,12.7542590172583,9.600321401957594,2.013907189462699,0.5394736842105263,10.138782158396602,13451285,9.73222701378118,5219788,9.600321401957594,555555,9.788037044550078,213626,9.77687429290971,618626816,10.183566847657843,907969,9.89313465941186,555555,10.009177220413108,555555
582893,graph2vec_lstm,True,42,12.365310816069131,8.764591106791901,-0.3696197454446281,0.6118421052631579,10.576963081858516,42,8.764591106791901,42,10.948972154968704,23616558,9.67200092552534,907969,9.251499088761074,213626,9.718931752871844,907969,9.355122447793,42,9.292009958254743,555555
587317,lstm_baseline,False,907969,5.682204769730252,4.537842152165432,-0.2685709747613645,0.5,4.537842152165432,907969,4.667662015927383,555555,4.557277289870518,23616558,4.592063959907083,213626,4.641338603948456,1000,4.710911738327126,23616558,4.7130603260464135,13451285,4.716221535127927,5219788
606214,gat_lstm,True,555555,7.505427467587904,5.4313078238294015,1.5878858254625907,0.5855263157894737,6.490958438200109,5219788,6.765952833337722,555555,6.39479836607291,13451285,5.4313078238294015,555555,6.577341304105871,23616558,6.533179027582306,26008,6.765270220687966,618626816,6.420588599310981,23616558
606230,lstm_baseline,False,5219788,7.406437139336279,5.471694734361437,1.2598996255912034,0.5986842105263158,5.471694734361437,5219788,5.568943915024303,618626816,5.903369716569489,42,5.752488242255317,907969,5.684121275259779,555555,5.755989205603506,26008,5.895721822003134,42,5.7834521025614025,23616558
680152,graph2vec_mlp,True,23616558,9.603472417108083,7.257771573035545,0.5187386032802607,0.4736842105263157,8.96899975047392,13451285,8.156554726993337,13451285,9.378131953987229,1000,9.465234771663068,13451285,7.606947836533092,618626816,7.257771573035545,23616558,7.569580321218453,23616558,7.444706773446276,13451285
904144,lstm_baseline,False,555555,10.805300446422256,8.34610312787536,2.611241270124523,0.6447368421052632,8.34610312787536,555555,9.061171207552642,26008,9.796927960090388,23616558,9.644724808487238,1000,8.741171626483693,618626816,8.937162723416597,13451285,10.804827010709475,23616558,10.312220392663496,23616558
907967,graph2vec_lstm,True,5219788,19.965372477918343,13.913115557502298,3.072099374010672,0.6644736842105263,13.967973921034073,13451285,13.913115557502298,5219788,14.312316545473983,13451285,14.322234683566624,23616558,14.279882318833296,42,14.213468987957324,1000,14.179415110669105,13451285,14.356237648359311,13451285
907969,graph2vec_lstm,True,13451285,46.99334078513424,30.552866293713937,-11.560567344715391,0.7828947368421053,31.43366929596545,5219788,30.552866293713937,13451285,31.695299017663096,907969,34.051877289815664,618626816,31.422106474832773,1000,33.13671675538705,618626816,34.56948104559206,42,34.29944854935789,213626
907970,graph2vec_mlp,True,907969,8.82779616399419,6.908389714808246,0.0020483989341586,0.6776315789473685,7.070188541038363,213626,7.01951095481324,23616558,7.176074657564849,23616558,7.015722673702864,555555,7.388496467490602,213626,6.908389714808246,907969,7.185555962955251,618626816,7.559914819555344,213626
