product_id,baseline,baseline_mae,baseline_seed,graph2vec_mlp_mae,graph2vec_mlp_seed,graph2vec_mlp_pct_improvement,gcn_mlp_mae,gcn_mlp_seed,gcn_mlp_pct_improvement,gat_mlp_mae,gat_mlp_seed,gat_mlp_pct_improvement,best_hybrid,best_hybrid_mae,best_hybrid_beats_baseline,best_hybrid_pct_improvement
26076,mlp_baseline,9.948976342195,1000,8.847450381010965,907969,11.071751739043831,9.198000434177374,1000,7.5482731307002116,9.199838990479511,23616558,7.529793276704175,graph2vec_mlp,8.847450381010965,True,11.071751739043831
26220,mlp_baseline,25.109178477642583,42,32.243665046941224,13451285,-28.41385900240124,32.93559935825323,26008,-31.169561710588635,31.438201617571263,42,-25.206014388579433,gat_mlp,31.438201617571263,False,-25.206014388579433
26372,mlp_baseline,21.384811762890784,555555,22.26860270780676,5219788,-4.132797401797217,22.45087657255285,26008,-4.985149373687806,21.792247952978595,618626816,-1.9052596515945857,gat_mlp,21.792247952978595,False,-1.9052596515945857
26768,mlp_baseline,19.236042864182416,555555,19.72989948746425,5219788,-2.567350399293396,19.611917433395885,907969,-1.95401191329922,21.52187373591404,555555,-11.883061853578255,gcn_mlp,19.611917433395885,False,-1.95401191329922
26924,mlp_baseline,12.918861102434544,213626,11.209296843584848,1000,13.233088004387092,10.669428395290002,13451285,17.41200473717176,11.782715604196188,5219788,8.794471039124733,gcn_mlp,10.669428395290002,True,17.41200473717176
30534,mlp_baseline,10.018649327209571,5219788,9.977124579591688,555555,0.4144745091047983,10.321663234748092,42,-3.024498589002089,10.562723208097072,1000,-5.4306110845686035,graph2vec_mlp,9.977124579591688,True,0.4144745091047983
48369,mlp_baseline,7.806243485095454,13451285,7.763386028264862,13451285,0.5490151173534356,8.178922017415365,42,-4.774108481646397,7.921230736900778,1000,-1.4730164646397559,graph2vec_mlp,7.763386028264862,True,0.5490151173534356
48375,mlp_baseline,10.282685896929571,23616558,10.695280749813405,1000,-4.012520240524267,13.124008047814463,23616558,-27.632100983783975,12.000014236549926,618626816,-16.701165015000143,graph2vec_mlp,10.695280749813405,False,-4.012520240524267
110187,mlp_baseline,35.13944633334291,555555,35.27985656339359,13451285,-0.3995800864894243,36.23560427996068,907969,-3.1194513886738635,36.38007220099954,13451285,-3.530578871071838,graph2vec_mlp,35.27985656339359,False,-0.3995800864894243
151815,mlp_baseline,8.931616440317988,213626,9.34830841363645,26008,-4.665359020988447,9.74921561845767,26008,-9.15398890674456,9.139408959282768,5219788,-2.3264827856555614,gat_mlp,9.139408959282768,False,-2.3264827856555614
151821,mlp_baseline,8.235765407287996,42,8.169320605159585,907969,0.8067835694981328,7.861478693345013,26008,4.5446500165214605,8.350274522320118,213626,-1.3903882562122403,gcn_mlp,7.861478693345013,True,4.5446500165214605
151828,mlp_baseline,7.057752696517246,213626,7.130576046463711,5219788,-1.031820652803549,7.3485200794693695,907969,-4.119829575434212,7.265016293993183,42,-2.936679795796951,graph2vec_mlp,7.130576046463711,False,-1.031820652803549
213624,mlp_baseline,7.9635039934145855,42,7.657210505865757,555555,3.8462150304955873,7.856126623216018,907969,1.3483683851651618,7.670486200868694,213626,3.679508326839577,graph2vec_mlp,7.657210505865757,True,3.8462150304955873
213625,mlp_baseline,7.134367350659339,1000,6.855395123849507,618626816,3.910258795183149,6.883540807985792,23616558,3.515750315973935,7.021697636523278,555555,1.5792530521385086,graph2vec_mlp,6.855395123849507,True,3.910258795183149
213626,mlp_baseline,13.704160079457402,1000,15.4375285728305,555555,-12.648483988241093,15.265613181918274,907969,-11.39400804870557,14.76877369600184,213626,-7.768543350134233,gat_mlp,14.76877369600184,False,-7.768543350134233
213627,mlp_baseline,13.580752104715584,1000,13.134543574713414,213626,3.2855951317102354,12.825176912195545,907969,5.563573995711801,13.25381823770361,213626,2.4073325578077074,gcn_mlp,12.825176912195545,True,5.563573995711801
213628,mlp_baseline,12.94169915891161,26008,12.703732334710416,1000,1.8387602839410107,12.4735166262957,618626816,3.617628001293185,12.54156132617028,555555,3.091849283683877,gcn_mlp,12.4735166262957,True,3.617628001293185
213629,mlp_baseline,13.347032185473472,26008,13.599924773172615,555555,-1.8947477175816265,13.418176688399967,13451285,-0.5330361232209141,13.24661556568021,555555,0.7523516718761778,gat_mlp,13.24661556568021,True,0.7523516718761778
213630,mlp_baseline,12.086395712459788,5219788,11.909387276842704,42,1.4645262312122347,11.988686655081954,26008,0.8084217967239518,11.857476801654093,1000,1.8940213133159696,gat_mlp,11.857476801654093,True,1.8940213133159696
213631,mlp_baseline,10.417448779336768,5219788,10.770430147258285,555555,-3.388366723930173,10.611143124648947,5219788,-1.8593261115559927,10.735848994036903,13451285,-3.0564125770571495,gcn_mlp,10.611143124648947,False,-1.8593261115559927
213633,mlp_baseline,9.808592079511657,42,9.660503325119516,13451285,1.5097860446401001,10.254573871886809,26008,-4.546848199618024,10.565507764130636,1000,-7.71686373011716,graph2vec_mlp,9.660503325119516,True,1.5097860446401001
213636,mlp_baseline,5.8314540651109485,555555,6.020997402714748,213626,-3.2503614962487637,5.937912623087565,907969,-1.825591984228232,6.464778413959578,5219788,-10.86048765500444,gcn_mlp,5.937912623087565,False,-1.825591984228232
213642,mlp_baseline,7.671518350738326,555555,7.495817658168818,1000,2.2902987979243834,7.819017323014004,907969,-1.9226829101110312,7.791839200686785,618626816,-1.568409856399271,graph2vec_mlp,7.495817658168818,True,2.2902987979243834
