product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid,train_time,infer_time
625,6269,42,no_emb,15,1,,,,,2.4519621349122938,1.9897415747050367,1.2062978869170145,-0.2730450606340986,0.4276315789473684,7.2525,0.026
625,6269,1000,no_emb,15,1,,,,,2.521136981164726,2.0849714668747645,1.2102696085287854,-0.3458886898973845,0.34868421052631576,6.8635,0.026
625,6269,26008,no_emb,15,1,,,,,2.4042010952731663,1.961661307640325,1.0006390646392225,-0.2239335485432703,0.42105263157894735,6.8251,0.026
625,6269,907969,no_emb,15,1,,,,,2.44777447842299,1.9933020242678574,1.154164379718257,-0.26870035814818505,0.40789473684210525,6.8791,0.023
640,6269,42,no_emb,15,1,,,,,6.518164111812853,5.3545809275428065,-0.6836909694852782,-0.012791823110682499,0.5,8.0234,0.027
640,6269,1000,no_emb,15,1,,,,,7.043442299851259,5.631862189645082,-1.2225640058712242,-0.18260449998991635,0.42105263157894735,12.5068,0.025
640,6269,26008,no_emb,15,1,,,,,6.513096418053942,5.431893079304228,-0.09581437979648316,-0.011217599597199035,0.47368421052631576,7.2729,0.026
640,6269,907969,no_emb,15,1,,,,,6.59076443490823,5.397795773945213,-0.7407727021894424,-0.03547873344251773,0.4605263157894737,10.2135,0.025
676,6269,42,no_emb,15,1,,,,,2.671648604359237,2.112889410233965,1.2827064133937063,-0.43070715634985013,0.4276315789473684,7.2518,0.027
676,6269,1000,no_emb,15,1,,,,,2.5039565227500447,1.9785180062639947,0.93351093830626,-0.2567405994850134,0.4407894736842105,7.2569,0.026
676,6269,26008,no_emb,15,1,,,,,2.560465285905949,2.002428306619716,0.8550103698777997,-0.31410437793940793,0.47368421052631576,7.8896,0.028
676,6269,907969,no_emb,15,1,,,,,2.9074383440324874,2.323524682739981,1.6478320590031692,-0.6943889295747596,0.46710526315789475,6.9757,0.025
691,6269,42,no_emb,15,1,,,,,4.342916135686918,3.5124958536398956,0.4385927988618028,0.04739907002890342,0.40131578947368424,7.5359,0.025
691,6269,1000,no_emb,15,1,,,,,4.355465968669727,3.5889046701048715,-0.5642169218729524,0.041885606032879275,0.39473684210526316,7.1095,0.025
691,6269,26008,no_emb,15,1,,,,,4.294843033268215,3.5826645681476283,0.08195308503372217,0.06837162574808031,0.375,7.3837,0.042
691,6269,907969,no_emb,15,1,,,,,4.237873392548094,3.4574794024716016,-0.17756801049888524,0.0929231753551979,0.375,7.442,0.025
692,6269,42,no_emb,15,1,,,,,5.141201622645554,3.721573651031731,-2.5951344645490835,-0.24860884133312044,0.46710526315789475,7.1171,0.028
692,6269,1000,no_emb,15,1,,,,,5.460170248326199,3.978447992330283,-3.1034110629675435,-0.4083464468120155,0.45394736842105265,7.1764,0.027
692,6269,26008,no_emb,15,1,,,,,5.1336877114731285,3.7767089233289357,-2.379747301340103,-0.24496180287002933,0.4342105263157895,6.859,0.024
692,6269,907969,no_emb,15,1,,,,,5.440736456432361,4.023630459518993,-2.9036079947075812,-0.3983391379364576,0.46710526315789475,6.8557,0.028
703,6269,42,no_emb,15,1,,,,,4.15716647941734,2.9396074464897706,-0.4994533202227424,0.05347297976680154,0.5131578947368421,7.2196,0.028
703,6269,1000,no_emb,15,1,,,,,4.3087758962843274,2.9073980703852533,-1.143459169888029,-0.016824485853158544,0.47368421052631576,7.0698,0.026
703,6269,26008,no_emb,15,1,,,,,4.372516314547303,2.9462996950141744,-0.6797705796224619,-0.04713110325279035,0.4407894736842105,9.9685,0.025
703,6269,907969,no_emb,15,1,,,,,4.299238155060107,2.895853497136652,-1.0654954691143597,-0.012327860705789728,0.5,7.2323,0.027
706,6269,42,no_emb,15,1,,,,,4.979208588273035,3.906877694858445,0.26857492785438214,-0.5778846311911381,0.5,26.6215,0.026
706,6269,1000,no_emb,15,1,,,,,5.095526023520911,3.9621582639957564,0.8660824724466972,-0.6524664617126372,0.45394736842105265,27.1276,0.027
706,6269,26008,no_emb,15,1,,,,,5.120700744437287,3.889115148899602,0.4566576737009622,-0.6688349960972457,0.5131578947368421,18.1297,0.028
706,6269,907969,no_emb,15,1,,,,,5.375963659971418,4.234154049380153,1.1576751177412232,-0.8393621892137293,0.48026315789473684,19.5989,0.026
742,6269,42,no_emb,15,1,,,,,3.8631966401756137,3.0107984183465732,0.16647938955453487,0.24119557187460994,0.48026315789473684,7.9414,0.025
742,6269,1000,no_emb,15,1,,,,,3.955837792604362,2.984632543732528,-0.5716557205210324,0.2043662856692241,0.45394736842105265,8.0777,0.028
742,6269,26008,no_emb,15,1,,,,,3.952581825957483,2.942291187840739,-0.7513395854168468,0.20567548531613045,0.4605263157894737,7.7641,0.028
742,6269,907969,no_emb,15,1,,,,,3.7424033743145544,2.8620420984582964,-0.5559385572773179,0.28790584775496897,0.48026315789473684,9.4198,0.03
779,6269,42,no_emb,15,1,,,,,3.353153016438555,2.833396972004884,1.5968646040928909,-0.1078282008258038,0.4473684210526316,7.3753,0.024
779,6269,1000,no_emb,15,1,,,,,3.223652095346229,2.7236865458924786,1.4791987838308795,-0.02391051442989256,0.4407894736842105,7.926,0.024
779,6269,26008,no_emb,15,1,,,,,3.122953815662301,2.5427073498859123,1.33214126590615,0.039058842017179574,0.4407894736842105,8.9883,0.028
779,6269,907969,no_emb,15,1,,,,,3.262781108743333,2.7548661052791124,1.5080138779933157,-0.04891802837171566,0.3684210526315789,8.1397,0.029
786,6269,42,no_emb,15,1,,,,,5.290978947532227,4.249738528934959,-1.2016402248268814,-0.058036269644889504,0.4342105263157895,8.2466,0.025
786,6269,1000,no_emb,15,1,,,,,5.306397512526761,4.19685589225074,-1.5104162750485677,-0.06421175088683317,0.4868421052631579,7.2457,0.027
786,6269,26008,no_emb,15,1,,,,,6.186969702169536,4.805512643778344,-2.6781949959573597,-0.44671993939554167,0.4276315789473684,13.4403,0.026
786,6269,907969,no_emb,15,1,,,,,5.418077819798802,4.337099426127727,-1.968436685847301,-0.10947869149274903,0.46710526315789475,7.3879,0.026
808,6269,42,no_emb,15,1,,,,,4.984891760191044,4.191911797897489,-0.6687071574669258,0.14583934577371838,0.4473684210526316,7.2786,0.027
808,6269,1000,no_emb,15,1,,,,,4.818055481767647,3.9808511188850293,0.03741029204398978,0.20205732826765987,0.4342105263157895,8.1649,0.028
808,6269,26008,no_emb,15,1,,,,,4.968460780899607,3.8938106453180117,-0.6212667221313014,0.15146095860854125,0.40789473684210525,9.4509,0.026
808,6269,907969,no_emb,15,1,,,,,5.05536943896489,4.049250254492744,-0.24806147857623942,0.12151592234951503,0.3618421052631579,10.2323,0.028
809,6269,42,no_emb,15,1,,,,,3.343118441021708,2.63523982611357,0.49876026604689805,-0.02488798507718193,0.4605263157894737,7.3359,0.026
809,6269,1000,no_emb,15,1,,,,,3.310166626784441,2.4968227416861293,-0.3697591751229529,-0.004783713703939707,0.4934210526315789,7.1702,0.026
809,6269,26008,no_emb,15,1,,,,,3.323433535226571,2.5332774383569854,-0.13520366420932844,-0.01285405494434455,0.4342105263157895,7.0859,0.026
809,6269,907969,no_emb,15,1,,,,,3.309248568019678,2.4954685991496044,-0.2438411110756444,-0.00422644714884024,0.4605263157894737,6.995,0.024
903,6269,42,no_emb,15,1,,,,,6.4652446666959005,5.18408911212597,0.29811302509183196,-0.07388355500230825,0.5263157894736842,6.7736,0.026
903,6269,1000,no_emb,15,1,,,,,6.239954942394102,4.988422890893774,1.0339569313074248,-0.0003458387464454482,0.5328947368421053,6.8228,0.029
903,6269,26008,no_emb,15,1,,,,,7.060379608400751,5.774103376600477,2.696991646211911,-0.28068807705589927,0.5394736842105263,6.9589,0.027
903,6269,907969,no_emb,15,1,,,,,6.2669356595268875,5.054838136909834,1.622073235854604,-0.009015259923316421,0.625,6.9339,0.028
904,6269,42,no_emb,15,1,,,,,16.801833449514795,9.52510998605026,-7.324984698732889,0.09911873214713507,0.5263157894736842,11.3061,0.026
