product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid
26008,6269,42,pearson,15,1,0.7,,True,False,53.2805699815891,30.210420130867593,-18.59614541403351,38.84192637701983,0.6617647058823529
26008,6269,42,pearson,15,1,0.701,,True,False,52.408160408673716,29.553426770996438,-17.504409626615743,37.9685393037399,0.6617647058823529
26008,6269,42,pearson,15,1,0.702,,True,False,52.28369403521141,29.53666692080289,-17.978545718819557,38.02065017751132,0.6838235294117647
26008,6269,42,pearson,15,1,0.703,,True,False,54.91760403925198,30.56939212401418,-21.334301967799227,40.43472554257934,0.6470588235294118
26008,6269,42,pearson,15,1,0.704,,True,False,54.7553357981603,30.43080482278427,-21.13636468133352,40.2694602751096,0.6397058823529411
26008,6269,42,pearson,15,1,0.705,,True,False,54.75249243783703,30.690713517259073,-21.512728256846433,40.42710666244489,0.6470588235294118
26008,6269,42,pearson,15,1,0.706,,True,False,55.03210235812587,30.43116285777005,-20.84179466299332,40.33429055925378,0.6691176470588235
26008,6269,42,pearson,15,1,0.707,,True,False,54.751968065422396,30.265896351341784,-21.131057503993492,40.22522249654502,0.6544117647058824
26008,6269,42,pearson,15,1,0.708,,True,False,55.448793322700666,30.908759729542435,-21.851832006915206,40.91454459546474,0.6470588235294118
26008,6269,42,pearson,15,1,0.709,,True,False,55.064270766631175,30.261693330087365,-21.135270953015254,40.381376454091246,0.6397058823529411
26008,6269,42,pearson,15,1,0.71,,True,False,55.45120482602826,30.673731453336067,-21.842359944199124,40.85462526239793,0.6691176470588235
26008,6269,42,pearson,15,1,0.711,,True,False,55.27476031923595,30.559977551881413,-21.63420111582662,40.68592482654498,0.6617647058823529
26008,6269,42,pearson,15,1,0.712,,True,False,52.47706840035825,29.227059676590628,-18.081303629344397,38.065625026662886,0.6764705882352942
26008,6269,42,pearson,15,1,0.713,,True,False,53.393938264142676,29.830206267535686,-19.117673129550298,38.933938981342834,0.6764705882352942
26008,6269,42,pearson,15,1,0.714,,True,False,52.55436905109277,29.309002915492457,-18.28596084118977,38.17592546471694,0.6764705882352942
26008,6269,42,pearson,15,1,0.715,,True,False,52.682628131937314,29.464385077411677,-18.70911436408323,38.384688926342385,0.6764705882352942
26008,6269,42,pearson,15,1,0.716,,True,False,54.908055998348885,30.711324504909726,-20.555967166911078,40.27085091712964,0.625
26008,6269,42,pearson,15,1,0.717,,True,False,54.1699725096696,30.51687282019288,-21.113148573867598,39.99249160334992,0.6617647058823529
26008,6269,42,pearson,15,1,0.718,,True,False,54.4662884773644,30.323896770603465,-21.495851738500768,40.188081365958254,0.6397058823529411
26008,6269,42,pearson,15,1,0.719,,True,False,52.37094479035818,30.050357197594902,-18.055416462140798,38.21191581011301,0.6470588235294118
