seed,head,item_id,store_id,rmse,mae,bias,pocid,score,train_time,inference_time,best_epoch
42,lstm_simple,26008,6269,63.36085849064764,39.3395881652832,-33.934339649926606,0.7039473684210527,49.998911199126276,7.737695693969727,0.0970010757446289,129
42,seq2one,26008,6269,54.96900959229132,31.197971358432685,-23.411878958271416,0.7039473684210527,41.13696737532169,9.983426332473755,0.05500006675720215,193
42,timedistributed,26008,6269,60.708640721490205,37.20506303411683,-28.958432010575837,0.6973684210526315,46.89519412191827,9.211612224578857,0.053002119064331055,169
42,lstm_simple,911753,6269,29.01197725455385,20.228580474853516,4.081656113169552,0.6907894736842105,20.583547774282696,4.810694932937622,0.10100197792053223,22
42,seq2one,911753,6269,30.366906439893146,22.08385590157088,7.47680144518419,0.743421052631579,22.57361755663534,4.943199872970581,0.050998687744140625,25
42,timedistributed,911753,6269,217.63028180567642,183.3304811410265,179.98885938155107,0.6578947368421053,199.64497603348258,11.048500776290894,0.052002668380737305,233
