item_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,rmse,mae,bias,composite_score,pocid,train_time,inference_time,best_epoch
907967,6269,618626816,spearman,30,1,0.7,,True,False,True,19.956725619309484,14.462070782200184,5.081079801702811,14.864150455630492,0.6447368421052632,7.0728,1.5248,17
907967,6269,618626816,spearman,30,1,0.7,,True,False,False,21.348045266290107,15.953718951325012,8.315928687457166,16.7414345428406,0.6118421052631579,7.1604,1.365,14
919137,6269,42,no_emb,30,1,,,,,baseline,20.369751820945464,13.261744145669187,3.798984597516216,14.450058096269084,0.5789473684210527,16.9002,0.0774,266
919137,6269,42,spearman,30,1,0.7,,True,False,True,19.380504203595624,14.540650870090996,8.299983745112138,15.400410755598594,0.5986842105263158,25.7965,1.3007,453
919137,6269,42,spearman,30,1,0.7,,True,False,False,21.53571952746784,14.920225529499303,3.9008416065982745,15.473126547758316,0.5592105263157895,6.9179,1.221,9
919137,6269,1000,no_emb,30,1,,,,,baseline,18.485213317775933,13.59998411602444,6.532475634727603,14.275721596575977,0.5986842105263158,37.3755,0.0729,752
919137,6269,1000,spearman,30,1,0.7,,True,False,True,18.76317749480944,13.518706002120489,6.060936474576105,14.276499366578868,0.5789473684210527,13.3787,1.3589,156
919137,6269,1000,spearman,30,1,0.7,,True,False,False,21.819611363181625,16.120173183921114,7.387946138194963,16.786835512119833,0.5986842105263158,7.1144,1.2925,26
919137,6269,26008,no_emb,30,1,,,,,baseline,20.91804496085068,14.375232517524482,7.5710087299736495,15.945582792299872,0.5921052631578947,22.2079,0.0763,348
919137,6269,26008,spearman,30,1,0.7,,True,False,True,18.050375214974228,12.10778664159619,2.831303433460348,12.759960126251249,0.6052631578947368,11.8381,1.4231,132
919137,6269,26008,spearman,30,1,0.7,,True,False,False,20.372367286288256,14.730935031828148,5.393800111524031,15.217367428982172,0.5855263157894737,7.903,1.2475,38
919137,6269,555555,no_emb,30,1,,,,,baseline,19.49495802335064,13.099467688331416,3.362856183371513,13.863059979601053,0.5723684210526315,11.6491,0.0731,146
919137,6269,555555,spearman,30,1,0.7,,True,False,True,18.764583861012525,12.646103985558929,4.592413832159603,13.691921384935895,0.5592105263157895,24.1877,1.5348,418
919137,6269,555555,spearman,30,1,0.7,,True,False,False,22.23182669507527,16.130729754376254,6.283540899067923,16.71948101089868,0.5460526315789473,6.6311,1.3121,8
919137,6269,213626,no_emb,30,1,,,,,baseline,19.64552604687396,13.38977405506801,5.509714364421134,14.547635128309267,0.5986842105263158,35.1437,0.0744,741
919137,6269,213626,spearman,30,1,0.7,,True,False,True,19.919686060043887,13.537101492188334,3.6883099135620143,14.26619588145953,0.5986842105263158,19.4199,0.9376,287
919137,6269,213626,spearman,30,1,0.7,,True,False,False,21.04198479738305,14.36918988648583,4.852764552714778,15.326481008491676,0.5986842105263158,18.9911,1.2256,288
919137,6269,907969,no_emb,30,1,,,,,baseline,20.76457480835266,13.949613704985262,1.448594074818044,14.231839349127156,0.5657894736842105,7.448,0.096,24
919137,6269,907969,spearman,30,1,0.7,,True,False,True,20.00896907324018,14.52281648271224,7.548674864317078,15.522357373377421,0.6052631578947368,13.5455,1.2688,174
919137,6269,907969,spearman,30,1,0.7,,True,False,False,20.49711462086962,14.49506818965759,4.607449952975597,15.024186846093109,0.5986842105263158,7.761,1.3379,34
919137,6269,5219788,no_emb,30,1,,,,,baseline,19.45951198260144,13.86893105808816,7.297330230182292,15.021321313368333,0.5986842105263158,12.0854,0.0776,152
919137,6269,5219788,spearman,30,1,0.7,,True,False,True,20.87729316183952,14.862273087298949,9.276783710990856,16.473410780492213,0.625,27.6285,1.278,498
919137,6269,5219788,spearman,30,1,0.7,,True,False,False,23.77073012749396,17.326623723397848,7.84231682618459,18.17760020114259,0.5789473684210527,7.5742,1.052,30
919137,6269,13451285,no_emb,30,1,,,,,baseline,20.43662100067649,14.509203681758803,8.129596852399166,15.878010633877738,0.5789473684210527,26.6278,0.0819,466
919137,6269,13451285,spearman,30,1,0.7,,True,False,True,18.97073877820474,13.075633155559403,4.709859620317135,13.931742583071504,0.5789473684210527,13.0976,1.1409,153
919137,6269,13451285,spearman,30,1,0.7,,True,False,False,21.32156660955023,15.369940709834005,6.215400285191006,16.057118553531367,0.6052631578947368,6.2142,1.3765,17
919137,6269,23616558,no_emb,30,1,,,,,baseline,20.585187408881996,14.94007879106048,6.952150792857401,15.765651100420468,0.5986842105263158,10.43,0.0654,140
919137,6269,23616558,spearman,30,1,0.7,,True,False,True,20.25052788277659,13.978193040182388,6.346079284653944,15.20633202259738,0.5921052631578947,17.4019,1.2721,256
919137,6269,23616558,spearman,30,1,0.7,,True,False,False,21.527993768293516,15.229471719342898,3.776386908845964,15.515461541193973,0.5789473684210527,6.9114,0.9686,9
919137,6269,618626816,no_emb,30,1,,,,,baseline,23.40887087873956,17.958550519608206,10.12654301485205,18.725708822984842,0.5789473684210527,7.3468,0.0722,12
919137,6269,618626816,spearman,30,1,0.7,,True,False,True,19.101314310961683,13.764176742898094,6.540672129860111,14.626869373670393,0.5592105263157895,13.6063,1.1309,169
919137,6269,618626816,spearman,30,1,0.7,,True,False,False,20.85628098242523,14.342616063317442,2.179751190095166,14.558732304565767,0.5855263157894737,6.686,0.9361,16
110187,6269,42,no_emb,30,1,,,,,baseline,48.81946703322848,37.50217669773725,13.661469327078926,37.20064502281828,0.631578947368421,6.1757,0.0804,2
110187,6269,42,spearman,30,1,0.7,,True,False,True,46.06051090745769,34.34594654725268,8.231079084421294,33.67451186164734,0.631578947368421,6.4209,1.4083,5
110187,6269,42,spearman,30,1,0.7,,True,False,False,46.01664770477654,34.500005507780834,5.821107369622374,33.088602071739075,0.618421052631579,6.2898,1.3983,5
110187,6269,1000,no_emb,30,1,,,,,baseline,53.33792919759611,42.71366099828209,24.44821392866521,43.45943333053488,0.6118421052631579,6.4919,0.075,3
110187,6269,1000,spearman,30,1,0.7,,True,False,True,48.96648383044453,38.02983691567689,10.710515337831836,36.668329978599445,0.6842105263157895,6.927,1.5128,25
110187,6269,1000,spearman,30,1,0.7,,True,False,False,48.994827057766834,38.1081838709077,10.969417462161942,36.766813862150826,0.6973684210526315,7.2561,1.3186,25
110187,6269,26008,no_emb,30,1,,,,,baseline,49.46934885920135,38.7091050366171,14.049828454559924,37.92440780239493,0.6118421052631579,6.3561,0.0865,3
110187,6269,26008,spearman,30,1,0.7,,True,False,True,50.138941017835336,38.690789670726055,14.294142147294837,38.31570346342289,0.6578947368421053,7.0927,1.3096,19
110187,6269,26008,spearman,30,1,0.7,,True,False,False,55.78468520486896,42.97167049708709,2.8936635657073624,39.35867611813309,0.6644736842105263,8.6285,0.8843,68
110187,6269,555555,no_emb,30,1,,,,,baseline,48.46995080205366,36.82991299286388,9.816766187256457,35.896645196056916,0.6381578947368421,6.1246,0.0714,2
110187,6269,555555,spearman,30,1,0.7,,True,False,True,48.63455699464056,36.74222357054941,10.836811736518262,36.2120373240872,0.5986842105263158,6.3535,1.2016,3
110187,6269,555555,spearman,30,1,0.7,,True,False,False,48.22732518793888,36.45561997407402,8.609558449851143,35.37995719995073,0.618421052631579,5.9826,1.1731,3
110187,6269,213626,no_emb,30,1,,,,,baseline,53.27433076964932,40.45165543243581,7.676185839462514,38.669125702799235,0.6907894736842105,7.4679,0.0672,39
110187,6269,213626,spearman,30,1,0.7,,True,False,True,51.645530478874655,40.44981343216367,16.53883992145264,40.06992857784141,0.6710526315789473,6.5621,1.266,17
110187,6269,213626,spearman,30,1,0.7,,True,False,False,51.682028015030674,40.2869107209,18.58522846496183,40.559048803980794,0.6644736842105263,6.4467,1.4597,17
