product_id,store_id,seed,metric,model_variant,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
6032,6269,42,cid,lstm_baseline,,,,,,,,,12.63378268794456,8.52013164661289,-0.8305389485717599,8.654558992768441,0.5921052631578947
6032,6269,42,cid,mlp_baseline,,,,,,,,,13.002609373446214,8.228880252713472,0.39473674499910644,8.657208936151251,0.5460526315789473
6032,6269,42,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,17.868305266365525,10.646995126811508,-1.7444027732400333,12.032002108195647,0.5723684210526315
6032,6269,42,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,16.55038627289234,9.728581646688623,-0.4650416280709061,10.823598955136053,0.5855263157894737
6032,6269,42,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,16.359154182436836,9.614936057259055,-4.017918775284213,11.587790799354234,0.6052631578947368
6032,6269,42,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,12.842979513404899,7.999530786003163,-0.8203600278866836,8.626462460174912,0.5789473684210527
6032,6269,42,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,17.369559719114843,9.712005690032361,-3.599006690231024,12.012532954623268,0.506578947368421
6032,6269,42,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,13.496919250349796,8.349327729418388,-0.5161323111041699,8.964824635305538,0.5526315789473685
6032,6269,1000,cid,lstm_baseline,,,,,,,,,21.57710769140591,13.995906596869425,-4.614987258817635,15.44127730962472,0.6118421052631579
6032,6269,1000,cid,mlp_baseline,,,,,,,,,13.220360289791028,8.163319799635145,-0.49592673233131956,8.77499177788713,0.5460526315789473
6032,6269,1000,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,18.060161443582572,10.966726588267907,-3.2231817915548686,12.57755781674698,0.5657894736842105
6032,6269,1000,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,13.10243570645052,8.026038344389473,-1.370386865403917,8.900324155673607,0.5921052631578947
