product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
6032,6269,42,spearman,30,1,0.6,,True,False,True,catch24,11.690180840860638,7.806361681495616,-1.4853867144366495,8.168027519413386,0.5921052631578947
6032,6269,42,spearman,30,1,0.6,,True,False,False,catch24,17.781190308376676,10.464041083466773,-3.4965438873939263,12.380741396903513,0.6118421052631579
6032,6269,42,spearman,30,1,0.65,,True,False,False,catch24,17.85143067799919,10.074443433798995,-5.7541366184459015,12.88286035206082,0.5
6032,6269,42,spearman,30,1,0.7,,True,False,False,catch24,17.91556024600211,10.711676893670575,-2.9331025048798205,12.368974972638652,0.5723684210526315
6032,6269,1000,spearman,30,1,0.6,,True,False,True,catch24,11.775220468812183,7.969913432800692,1.3429680743248633,8.21583061118748,0.5921052631578947
6032,6269,1000,spearman,30,1,0.6,,True,False,False,catch24,17.882879152461403,10.725972828522227,-0.7067265962463578,11.799614432422846,0.6118421052631579
6032,6269,1000,spearman,30,1,0.65,,True,False,False,catch24,20.399619352078773,13.24917331863852,1.876471066007427,13.981220772200873,0.5789473684210527
6032,6269,1000,spearman,30,1,0.7,,True,False,False,catch24,20.13913032459458,12.07808844287411,-5.635770760720073,14.498029963195835,0.5328947368421053
6032,6269,26008,spearman,30,1,0.6,,True,False,True,catch24,14.184073052423278,9.293519232008192,0.7238913455040626,9.596389170589703,0.5657894736842105
6032,6269,26008,spearman,30,1,0.6,,True,False,False,catch24,16.928226895943236,10.371573055881301,-3.3987294743263643,11.906689080523535,0.5460526315789473
6032,6269,26008,spearman,30,1,0.65,,True,False,False,catch24,18.53394532159275,10.597276284024606,-4.044448498806922,12.927403856504258,0.5131578947368421
6032,6269,26008,spearman,30,1,0.7,,True,False,False,catch24,18.622845069292673,12.358201207678302,-0.5995777229857601,12.550867267312352,0.5657894736842105
6032,6269,555555,spearman,30,1,0.6,,True,False,True,catch24,18.115617936309842,12.458587091732648,-0.8925589206171971,12.395595471242382,0.625
6032,6269,555555,spearman,30,1,0.6,,True,False,False,catch24,20.259452364932095,11.66834143719642,-7.5933754802529325,14.945155411828384,0.5
6032,6269,555555,spearman,30,1,0.65,,True,False,False,catch24,18.68930914528923,10.856962316176471,-4.6858165716034135,13.230349294589585,0.5394736842105263
6032,6269,555555,spearman,30,1,0.7,,True,False,False,catch24,17.99458428452491,10.255132344813129,-4.569037499770619,12.703334603408393,0.5921052631578947
6032,6269,213626,spearman,30,1,0.6,,True,False,True,catch24,17.55686607189025,10.129277953914567,-6.283756937076843,12.881691758692979,0.5986842105263158
6032,6269,213626,spearman,30,1,0.6,,True,False,False,catch24,19.314200647493394,10.377563781987607,-6.0984898174510285,13.776113723606354,0.5592105263157895
6032,6269,213626,spearman,30,1,0.65,,True,False,False,catch24,20.735099237782563,11.620052555807275,-8.266377735761257,15.339157191783414,0.5855263157894737
6032,6269,213626,spearman,30,1,0.7,,True,False,False,catch24,22.07681259343638,14.889842460358064,1.2892713016933866,15.083184737231054,0.6052631578947368
6032,6269,907969,spearman,30,1,0.6,,True,False,True,catch24,14.307696948072369,9.985429894300847,-5.059695617435804,10.915129851970349,0.5921052631578947
6032,6269,907969,spearman,30,1,0.6,,True,False,False,catch24,19.53999887109,10.653632993012472,-6.546196682001251,14.06995685429843,0.5131578947368421
6032,6269,907969,spearman,30,1,0.65,,True,False,False,catch24,17.223378806022254,9.335652195550258,-3.6460444506476906,11.857113564560615,0.5526315789473685
6032,6269,907969,spearman,30,1,0.7,,True,False,False,catch24,19.469956007137256,11.892623304541594,-0.3154585423812368,12.786998465299336,0.5592105263157895
6032,6269,5219788,spearman,30,1,0.6,,True,False,True,catch24,11.702478554411055,7.655232061747632,-1.3868616577846553,8.1117627070886,0.5789473684210527
6032,6269,5219788,spearman,30,1,0.6,,True,False,False,catch24,17.47000154189677,10.615641955261916,-2.049745765192057,11.901347701061878,0.5657894736842105
6032,6269,5219788,spearman,30,1,0.65,,True,False,False,catch24,16.624926027352448,9.801493794310327,-1.0504215651867437,11.025441853550491,0.506578947368421
