product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
457,6269,42,spearman,30,1,0.6,,True,False,True,catch24,10.211452185274151,8.733285505008075,7.711991590612075,9.217045366542113,0.47368421052631576
457,6269,42,spearman,30,1,0.6,,True,False,False,catch24,9.915568190417565,8.78140318627451,8.314528471504161,9.23176700965345,0.5592105263157895
457,6269,42,spearman,30,1,0.65,,True,False,False,catch24,8.73351507463301,7.572861378488977,6.755539700875874,7.948857807157718,0.5131578947368421
457,6269,42,spearman,30,1,0.7,,True,False,False,catch24,7.373415997441806,5.75234876884744,-1.5782836464300654,5.51936610254028,0.4934210526315789
457,6269,1000,spearman,30,1,0.6,,True,False,True,catch24,9.371829594666464,8.208735185510973,7.6081292520161545,8.640130906715013,0.47368421052631576
457,6269,1000,spearman,30,1,0.6,,True,False,False,catch24,9.396236326202573,8.269425722508648,7.661002252616134,8.680725156882483,0.5197368421052632
457,6269,1000,spearman,30,1,0.65,,True,False,False,catch24,8.438435275976614,7.279053021100611,6.287213032541711,7.610784151398888,0.46710526315789475
457,6269,1000,spearman,30,1,0.7,,True,False,False,catch24,14.28016659982626,13.0879538168315,12.938564886454664,13.64671297573467,0.5328947368421053
457,6269,26008,spearman,30,1,0.6,,True,False,True,catch24,10.805351142110242,9.593217201482236,9.175229702120513,10.094787296955808,0.5723684210526315
457,6269,26008,spearman,30,1,0.6,,True,False,False,catch24,9.27688408264726,8.123578888138914,7.550883723240273,8.557057694168428,0.4868421052631579
457,6269,26008,spearman,30,1,0.65,,True,False,False,catch24,10.54679819901116,9.320260047912598,8.644505575591444,9.764590505381591,0.4407894736842105
457,6269,26008,spearman,30,1,0.7,,True,False,False,catch24,7.9426097813138545,6.2854218031066695,3.4731784755108404,6.4109549603113045,0.5855263157894737
457,6269,555555,spearman,30,1,0.6,,True,False,True,catch24,9.670084038030447,8.409367374345369,7.7995973163180885,8.887283191681089,0.5263157894736842
457,6269,555555,spearman,30,1,0.6,,True,False,False,catch24,9.901404242600195,8.725657170114953,8.208865521000881,9.184332794079056,0.506578947368421
457,6269,555555,spearman,30,1,0.65,,True,False,False,catch24,8.306647103413052,7.182983984355054,6.2466176226248145,7.510723953451493,0.5263157894736842
457,6269,555555,spearman,30,1,0.7,,True,False,False,catch24,9.826555297077569,8.290227191900117,7.5359390857172945,8.869819217943137,0.4934210526315789
457,6269,213626,spearman,30,1,0.6,,True,False,True,catch24,10.80717945349273,9.61689733991436,9.18962923062393,10.105221369380937,0.4934210526315789
457,6269,213626,spearman,30,1,0.6,,True,False,False,catch24,10.699056636485437,9.593158198337928,9.22854088178647,10.054953088273818,0.5723684210526315
457,6269,213626,spearman,30,1,0.65,,True,False,False,catch24,10.352231989084716,9.103600196589053,8.397142298081341,9.551301618209957,0.5526315789473685
457,6269,213626,spearman,30,1,0.7,,True,False,False,catch24,11.317896953533928,10.164078045514675,9.85696135626899,10.664208327212881,0.506578947368421
457,6269,907969,spearman,30,1,0.6,,True,False,True,catch24,11.223431003672006,10.040059956070644,9.719505010866651,10.551606743570328,0.5460526315789473
457,6269,907969,spearman,30,1,0.6,,True,False,False,catch24,8.9836121544021,7.68528858508939,6.836463479434743,8.122244093332084,0.5394736842105263
457,6269,907969,spearman,30,1,0.65,,True,False,False,catch24,7.46650780029585,5.84630106555091,2.171457374018002,5.7376935100401525,0.5131578947368421
457,6269,907969,spearman,30,1,0.7,,True,False,False,catch24,10.514515275153379,8.687667697083716,7.455825120015861,9.293130841851584,0.5197368421052632
457,6269,5219788,spearman,30,1,0.6,,True,False,True,catch24,8.498514447058186,7.376204521827448,6.610218260023329,7.745862918991788,0.5263157894736842
457,6269,5219788,spearman,30,1,0.6,,True,False,False,catch24,8.630307432363104,7.341747159272238,6.337657467212552,7.735004872802749,0.47368421052631576
457,6269,5219788,spearman,30,1,0.65,,True,False,False,catch24,7.9325698479831885,6.746521675508786,5.512035849826788,7.030924305325488,0.5526315789473685
457,6269,5219788,spearman,30,1,0.7,,True,False,False,catch24,9.584150885263346,7.326961855483211,2.3451120946921553,7.210093930175515,0.4342105263157895
