product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
13544,6269,42,spearman,30,1,0.6,,True,False,True,catch24,41.764524129219886,33.382543164920186,18.023254756054847,33.733711544853705,0.5789473684210527
13544,6269,42,spearman,30,1,0.6,,True,False,False,catch24,34.82639626548665,27.163335114522695,-4.28874076893127,25.276217103606818,0.42105263157894735
13544,6269,42,spearman,30,1,0.65,,True,False,False,catch24,41.937806145622204,33.461558173684516,-5.796554764890982,30.78343130745498,0.6052631578947368
13544,6269,42,spearman,30,1,0.7,,True,False,False,catch24,58.38186554909386,43.34792724621841,-3.7473002944896425,40.96473965972394,0.5197368421052632
13544,6269,1000,spearman,30,1,0.6,,True,False,True,catch24,46.66025511328857,37.64793873924056,10.83389133409737,35.45058507497876,0.5657894736842105
13544,6269,1000,spearman,30,1,0.6,,True,False,False,catch24,36.35504152098116,28.778795529035182,-0.0020497141320720996,25.372732071282392,0.5394736842105263
13544,6269,1000,spearman,30,1,0.65,,True,False,False,catch24,50.390948469780255,41.10546207505893,-8.629059256291857,37.62910456772783,0.6052631578947368
13544,6269,1000,spearman,30,1,0.7,,True,False,False,catch24,53.12863194446207,41.54092343648275,-1.4236864202162798,37.305468436405796,0.5328947368421053
13544,6269,26008,spearman,30,1,0.6,,True,False,True,catch24,37.638619124820764,30.533782753289916,16.47337885463939,30.571099964392708,0.5657894736842105
13544,6269,26008,spearman,30,1,0.6,,True,False,False,catch24,34.51567750796997,28.717213649375765,9.383817834791794,26.783096625026875,0.5855263157894737
13544,6269,26008,spearman,30,1,0.65,,True,False,False,catch24,39.86727967322184,30.106499138610815,-13.684361289139666,30.881354943548537,0.5986842105263158
13544,6269,26008,spearman,30,1,0.7,,True,False,False,catch24,46.3265761904259,35.89548021165374,-8.5375588357059,34.27154785705286,0.5328947368421053
13544,6269,555555,spearman,30,1,0.6,,True,False,True,catch24,40.22381443447303,32.697381561877684,13.578665689705245,31.680919030132245,0.618421052631579
13544,6269,555555,spearman,30,1,0.6,,True,False,False,catch24,39.7881072394564,29.8720667564791,-4.880747411765304,28.5822571617893,0.5986842105263158
13544,6269,555555,spearman,30,1,0.65,,True,False,False,catch24,46.378653226781,37.11018508711672,26.536418466007007,39.10097750167143,0.6052631578947368
13544,6269,555555,spearman,30,1,0.7,,True,False,False,catch24,44.017380303673654,35.34466333326951,3.1783758425245097,31.63944994578533,0.5921052631578947
13544,6269,213626,spearman,30,1,0.6,,True,False,True,catch24,36.404368868988854,28.91537471846038,-7.973029953202391,27.42428560241012,0.5855263157894737
13544,6269,213626,spearman,30,1,0.6,,True,False,False,catch24,39.264570998408566,29.318996267381056,16.601987714081808,31.11253149457,0.6118421052631579
13544,6269,213626,spearman,30,1,0.65,,True,False,False,catch24,35.25046640337467,27.640346788892558,5.570961609385372,25.92806030125682,0.6381578947368421
13544,6269,213626,spearman,30,1,0.7,,True,False,False,catch24,48.152096292502364,36.983172229692045,1.9701072530808792,33.814368016944414,0.5855263157894737
