product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
26002,6269,213626,spearman,30,1,0.6,,True,False,False,catch24,48.826758218620036,28.25791456185135,-10.095482134351544,34.00172828336074,0.506578947368421
26002,6269,213626,spearman,30,1,0.65,,True,False,False,catch24,68.30673273362808,40.55023194917666,4.7612908650067896,45.481247070359906,0.5460526315789473
26002,6269,213626,spearman,30,1,0.7,,True,False,False,catch24,49.43058604646597,25.858828706679002,-16.86850094639398,35.39712543650123,0.5263157894736842
26002,6269,907969,spearman,30,1,0.6,,True,False,True,catch24,36.71251031988458,22.80707152606615,-8.276156097455742,26.127062065822763,0.5394736842105263
26002,6269,907969,spearman,30,1,0.6,,True,False,False,catch24,47.40832872602883,28.655278461431365,-4.608341291839001,32.02006930133201,0.4868421052631579
26002,6269,907969,spearman,30,1,0.65,,True,False,False,catch24,51.59726890957324,29.560913173201815,-9.629346398746266,35.59619934777364,0.5526315789473685
26002,6269,907969,spearman,30,1,0.7,,True,False,False,catch24,50.940859808772764,28.406936421893,-15.536964716474994,36.45640518897838,0.5131578947368421
26002,6269,5219788,spearman,30,1,0.6,,True,False,True,catch24,30.101177851736193,22.0477747878218,4.795770913946862,21.761475351310263,0.5592105263157895
26002,6269,5219788,spearman,30,1,0.6,,True,False,False,catch24,48.1353926594631,26.48608975161135,-14.073872019262875,34.2076867724501,0.5197368421052632
26002,6269,5219788,spearman,30,1,0.65,,True,False,False,catch24,55.88775221359356,35.31591360241759,-6.034559658150267,38.281494421938746,0.5526315789473685
26002,6269,5219788,spearman,30,1,0.7,,True,False,False,catch24,51.89432748522448,28.61544813205993,-12.309352865406112,36.17836399197875,0.5526315789473685
26002,6269,13451285,spearman,30,1,0.6,,True,False,True,catch24,28.426182297498354,18.852326552852308,-4.7539635990180225,20.11466368671676,0.5131578947368421
26002,6269,13451285,spearman,30,1,0.6,,True,False,False,catch24,47.42067500335608,29.017370454626146,-5.098213950013803,32.23923360283803,0.506578947368421
26002,6269,13451285,spearman,30,1,0.65,,True,False,False,catch24,50.41323630627587,27.69965049643922,-14.190145766812991,35.67906721895099,0.5526315789473685
26002,6269,13451285,spearman,30,1,0.7,,True,False,False,catch24,50.60259650313402,28.27709184285083,-14.271519679649204,35.93845113219202,0.5460526315789473
26002,6269,23616558,spearman,30,1,0.6,,True,False,True,catch24,43.50039424607293,30.986029053825177,-3.969747202848297,30.489141187204833,0.5921052631578947
26002,6269,23616558,spearman,30,1,0.6,,True,False,False,catch24,46.54508800225633,28.36310313729679,-11.599371910095215,33.263162762976165,0.5328947368421053
26002,6269,23616558,spearman,30,1,0.65,,True,False,False,catch24,64.24695730771019,42.165075142886124,-5.0815405905051945,43.93513258720293,0.5526315789473685
26002,6269,23616558,spearman,30,1,0.7,,True,False,False,catch24,47.74166771514682,26.186701300876592,-14.764795646168828,34.108708094334766,0.5263157894736842
26002,6269,618626816,spearman,30,1,0.6,,True,False,True,catch24,39.574263826426005,26.33497295504302,-5.11105927610709,27.648639971000527,0.5592105263157895
26002,6269,618626816,spearman,30,1,0.6,,True,False,False,catch24,49.53600310590805,27.48742278105293,-14.731834972605986,35.322815991368756,0.506578947368421
26002,6269,618626816,spearman,30,1,0.65,,True,False,False,catch24,50.972280988427826,32.04630109687257,-8.046989562464695,35.50946315904823,0.5394736842105263
26002,6269,618626816,spearman,30,1,0.7,,True,False,False,catch24,53.37523802947009,28.254279329885843,-20.45800463981878,38.8656900071612,0.5328947368421053
26924,6269,42,spearman,30,1,0.6,,True,False,True,catch24,114.46190168120684,86.13591303856545,84.64728614707398,99.92675063701328,0.618421052631579
26924,6269,42,spearman,30,1,0.6,,True,False,False,catch24,19.464277173852157,14.57989462060866,7.862846573973013,15.342823885571498,0.5986842105263158
26924,6269,42,spearman,30,1,0.65,,True,False,False,catch24,22.0804871344921,16.671088935502993,9.858225367427652,17.672572142978712,0.5723684210526315
26924,6269,42,spearman,30,1,0.7,,True,False,False,catch24,23.17911701673107,18.955935085521023,10.212233075908586,18.881600548722936,0.5789473684210527
26924,6269,1000,spearman,30,1,0.6,,True,False,True,catch24,31.86614465831935,24.184275932561338,22.36314783532635,27.569928271131594,0.618421052631579
26924,6269,1000,spearman,30,1,0.6,,True,False,False,catch24,20.40640952298191,14.443779789544399,5.9471870123171335,15.30094646195634,0.5921052631578947
26924,6269,1000,spearman,30,1,0.65,,True,False,False,catch24,21.04265173939899,15.476336778378954,3.5626230738521403,15.281065832757267,0.5657894736842105
26924,6269,1000,spearman,30,1,0.7,,True,False,False,catch24,24.948551350858708,19.35171047534818,13.84079266217799,20.772401459810897,0.6381578947368421
26924,6269,26008,spearman,30,1,0.6,,True,False,True,catch24,118.70317283932006,88.7199520036286,87.39838411917094,103.38117045035992,0.5921052631578947
26924,6269,26008,spearman,30,1,0.6,,True,False,False,catch24,21.817280907601866,14.676639681548075,10.960911570031659,17.318028266695865,0.6052631578947368
26924,6269,26008,spearman,30,1,0.65,,True,False,False,catch24,20.20239496020461,14.03176940967834,0.029599943971322252,13.61653981851472,0.5723684210526315
26924,6269,26008,spearman,30,1,0.7,,True,False,False,catch24,20.38499873286804,14.570182176976422,2.521321689381319,14.465375333023456,0.6052631578947368
26924,6269,555555,spearman,30,1,0.6,,True,False,True,catch24,18.892581368649065,13.41252907273037,-1.3130202199898513,13.127678007504588,0.5921052631578947
