seed,strategy,item_id,store_id,rmse,mae,train_time,inference_time,best_epoch
42,best_val,26008,6269,44.89754232294486,24.545652389526367,0.0,0.6187624931335449,86
42,best_val,213626,6269,22.964653386798183,15.103196144104004,0.0,0.6231989860534668,230
42,best_val,907967,6269,19.66825774055313,13.882657051086426,0.0,0.6455421447753906,8
42,best_val,907969,6269,47.247829811272815,33.332122802734375,0.0,0.6754980087280273,254
42,best_val,911753,6269,28.145434200036668,19.838375091552734,0.0,2.4894790649414062,101
