product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid
26008,6269,42,lstm_baseline,15,1,,,,,48.373942676591135,26.920862197875977,1.8230086878726357,0.2727651000022888,0.6887417218543046
213626,6269,42,lstm_baseline,15,1,,,,,22.95771817342631,16.185590744018555,7.240105980320981,0.05794966220855713,0.6291390728476821
911753,6269,42,lstm_baseline,15,1,,,,,30.879826095170433,21.83331871032715,3.5118900098298726,0.3090882897377014,0.6887417218543046
26008,6269,42,lstm_baseline,15,1,,,,,48.373942676591135,26.920862197875977,1.8230086878726357,0.2727651000022888,0.6887417218543046
26008,6269,42,lstm_baseline,15,1,,,,,48.373942676591135,26.920862197875977,1.8230086878726357,0.2727651000022888,0.6887417218543046
213626,6269,42,lstm_baseline,15,1,,,,,22.95771817342631,16.185590744018555,7.240105980320981,0.05794966220855713,0.6291390728476821
911753,6269,42,lstm_baseline,15,1,,,,,30.879826095170433,21.83331871032715,3.5118900098298726,0.3090882897377014,0.6887417218543046
26008,6269,42,lstm_baseline,15,1,,,,,48.373942676591135,26.920862197875977,1.8230086878726357,0.2727651000022888,0.6887417218543046
213626,6269,42,lstm_baseline,15,1,,,,,22.95771817342631,16.185590744018555,7.240105980320981,0.05794966220855713,0.6291390728476821
911753,6269,42,lstm_baseline,15,1,,,,,30.879826095170433,21.83331871032715,3.5118900098298726,0.3090882897377014,0.6887417218543046
