product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,num_edges_mean,epoch,train_loss,val_loss,z_norm_mean,z_var_mean,grad_norm_gcn,grad_norm_lstm,grad_ratio_gcn_lstm
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,1,0.012127985414634977,0.006798706948757172,nan,nan,0.0,0.046421598359713476,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,2,0.011784711438748572,0.00412237923592329,nan,nan,0.0,0.04715410148508109,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,3,0.010547421484564742,0.003961654845625162,nan,nan,0.0,0.04151256252192032,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,4,0.010328483509106768,0.0038118334487080574,nan,nan,0.0,0.04029077576887693,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,5,0.010017670328832336,0.003500004531815648,nan,nan,0.0,0.040880823393761735,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,6,0.009804368581778059,0.0034385144244879484,nan,nan,0.0,0.040870758048162606,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,7,0.009607227428609299,0.0032950127497315407,nan,nan,0.0,0.041603116769384135,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,8,0.009415389788854454,0.0032547242008149624,nan,nan,0.0,0.0422763985350128,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,9,0.009234090788393386,0.003235833253711462,nan,nan,0.0,0.04345544192418453,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,10,0.00905035277052472,0.0032661070581525564,nan,nan,0.0,0.04508744362236079,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,11,0.008865528610638447,0.0033387201838195324,nan,nan,0.0,0.047298775537976234,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,12,0.00867516332719889,0.0034319432452321053,nan,nan,0.0,0.04996842008143734,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,13,0.008476295624859631,0.003522117156535387,nan,nan,0.0,0.05279707913982132,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,14,0.008268027605178455,0.0035886054392904043,nan,nan,0.0,0.055449578816383044,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,15,0.008050761237326596,0.0036153059918433428,nan,nan,0.0,0.0576002835829264,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,16,0.007825250265240256,0.0035863134544342756,nan,nan,0.0,0.0590180892799719,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,17,0.007592184365623527,0.0034850884694606066,nan,nan,0.0,0.059641343513954004,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,18,0.007353069512949635,0.003292601089924574,nan,nan,0.0,0.05932140628057709,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,19,0.007112188335870289,0.0029877580236643553,nan,nan,0.0,0.05808701335039406,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,20,0.006879908272013482,0.002558179898187518,nan,nan,0.0,0.056325663498711896,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,21,0.00667382859521442,0.0020396464969962835,nan,nan,0.0,0.05618114236885874,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,22,0.006506633414472971,0.0015773663762956858,nan,nan,0.0,0.0565002040329368,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,23,0.006368457443184323,0.0013406139332801104,nan,nan,0.0,0.05665701229479672,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,24,0.006244762658348514,0.0013109046267345548,nan,nan,0.0,0.0568151287317734,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,25,0.006132292942816598,0.0013651229673996568,nan,nan,0.0,0.057126995816853134,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,26,0.006030661972343094,0.0013900273479521275,nan,nan,0.0,0.05762228979401448,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,27,0.005935407793408053,0.0013700196286663413,nan,nan,0.0,0.05796648881913603,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,28,0.005844209175039496,0.0013209555763751268,nan,nan,0.0,0.05808564317261463,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,29,0.005754195742257353,0.0012928963406011462,nan,nan,0.0,0.057819160313205026,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,30,0.005668139292134179,0.001253129099495709,nan,nan,0.0,0.057501492203322714,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,31,0.005582579029982703,0.0012642828514799476,nan,nan,0.0,0.05671314839316605,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,32,0.005505319316095362,0.0011924150167033076,nan,nan,0.0,0.0564212261486514,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,33,0.005422623705170635,0.0012871011858806014,nan,nan,0.0,0.054760115074413,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,34,0.005360864982422855,0.0010561100207269192,nan,nan,0.0,0.055666116638867925,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,35,0.005271460783357422,0.0015401362907141447,nan,nan,0.0,0.05096382481535868,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,36,0.0052577811875380576,0.0007044722442515194,nan,nan,0.0,0.05891325322658403,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,37,0.005171023761957056,0.0035060264635831118,nan,nan,0.0,0.04617924566988653,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,38,0.005379416481850462,0.00031904783099889755,nan,nan,0.0,0.08361861102127303,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,39,0.005692086156664623,0.011679941788315773,nan,nan,0.0,0.08549118989839931,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,40,0.005807105024966101,0.00016152055468410254,nan,nan,0.0,0.09890761700756066,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,41,0.00717498888520317,0.0028566536493599415,nan,nan,0.0,0.09329373775486696,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,42,0.006332688809682925,0.01064305566251278,nan,nan,0.0,0.07397537366613065,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,43,0.006044339918945398,0.0017120229313150048,nan,nan,0.0,0.07525183466288737,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,44,0.005082271857342373,0.0006372372154146433,nan,nan,0.0,0.046910701560978214,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,45,0.004913173648270054,0.0011491301702335477,nan,nan,0.0,0.03338906015920537,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,46,0.0048744529485702515,0.0012580608017742634,nan,nan,0.0,0.03590266588577178,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,47,0.0048541049214286935,0.00040137997712008655,nan,nan,0.0,0.03762247313343123,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,48,0.004857723691707684,0.0027244819793850183,nan,nan,0.0,0.04099252504583317,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,49,0.00529703933150611,1.6201263861148618e-05,nan,nan,0.0,0.07400376109624346,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,50,0.006576092642111083,0.0017194270621985197,nan,nan,0.0,0.07767857455124265,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,51,0.006209051107159919,0.009899967350065708,nan,nan,0.0,0.0771095828797965,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,52,0.00587303307838738,0.0032436142209917307,nan,nan,0.0,0.06827867677324921,0.0
6032,6269,42,spearman,15,1,0.75,,True,False,True,0.0,53,0.005055590726745625,0.0004309562500566244,nan,nan,0.0,0.05468776025921967,0.0
