seed,fp,product_id,n_test,rmse,mae,bias,r2,pocid,score
42,a6ce02c89c,6035,153,1.986348752514047,1.7554652946057663,0.08581641199542027,0.007115215309277945,0.4473684210526316,1.4534948029073202
42,a6ce02c89c,6481,153,1.9448190047537866,1.626428684864948,0.1178257589051926,-0.0020637789666646533,0.27631578947368424,1.4084731133194284
42,a6ce02c89c,6558,153,4.96666420478986,3.6670101062924254,-1.7249108887965383,-0.1968914005451381,0.40131578947368424,3.831312351167171
42,a6ce02c89c,6567,153,3.574598062930865,2.876579981029423,-0.4828603141058504,-0.11545746269351342,0.34868421052631576,2.627159105249251
42,a6ce02c89c,7274,153,3.3437470230751165,2.7016917720339655,0.3654802313037947,-0.09088661735298831,0.39473684210526316,2.4386665123719986
42,a6ce02c89c,7799,153,2.6459901009069786,2.1631857194736894,0.36021991483136717,-0.052131191372092545,0.4276315789473684,1.9538464590297533
42,a6ce02c89c,7832,153,3.563362246780181,2.6510753391517534,-1.469268928117612,-0.3002036660839873,0.42105263157894735,2.811767190207432
42,a6ce02c89c,7983,153,6.889876663876095,4.245804630268633,-1.0593328359080296,0.14858492357261277,0.3684210526315789,4.771222698482213
42,a6ce02c89c,8424,153,4.05342872281481,2.992720894418121,-1.3530510829067697,-0.06332843376101516,0.4934210526315789,3.113157355738628
42,a6ce02c89c,8426,153,2.3392533049863204,1.8814255826029123,-0.34629244050558877,-0.05148845824005588,0.4407894736842105,1.7265561582702855
42,a6ce02c89c,8432,153,2.5026243119597673,2.089738785051832,-0.2311720006606158,0.015381898327617827,0.3355263157894737,1.8315398524079956
42,a6ce02c89c,8513,153,16.287261787639768,10.594795767144829,-5.560196533166115,0.19862721857204402,0.5131578947368421,12.18237896889762
42,a6ce02c89c,8514,153,8.930124404320972,5.729598372005949,-3.2315076611010856,-0.04910492059246008,0.5592105263157895,6.705338710437244
42,a6ce02c89c,8562,153,7.61966539564395,5.362790953879263,4.6175650469228335,-1.668437963472464,0.45394736842105265,6.3049216980225
