seed,product_id,n_test,rmse,mae,bias,r2,pocid
42,11358,153,6.51495898464285,5.316340973466829,1.783930763212684,-0.10740212209000588,0.4473684210526316
42,11360,153,8.847967254895543,6.22191247616718,-0.31982799429519504,-0.046098216655038105,0.45394736842105265
42,11492,153,4.647917254764625,4.039497072400611,1.2118987047594356,-0.05755897876196303,0.375
42,11587,153,3.055237367109762,2.2957425822619517,-0.46127186063068365,-0.03526225634347768,0.35526315789473684
42,11592,153,2.4284237148623746,2.0091584965684057,-0.022317793049843482,-0.0019053595143918578,0.42105263157894735
42,11748,153,3.9052351053787993,2.7993638585595524,-0.8817295443777945,0.017207025054160274,0.47368421052631576
42,11782,153,4.895451363852142,4.068150248402864,1.7974894296110067,-0.1520267609835444,0.4868421052631579
42,11791,153,5.2199122102849955,3.936586462983898,0.19496938021354426,0.0035052792534125965,0.5
42,11793,153,2.0121334809982505,1.7016755745691412,0.0015755870373420466,0.0065453151824422795,0.3815789473684211
42,11817,153,2.188395513869632,1.7662483151831658,-0.5397075155591653,-0.09270785334949516,0.39473684210526316
42,11820,153,2.7184103891336675,2.186775093472082,0.6171750622052773,-0.07631049774853738,0.3618421052631579
42,12042,153,3.239801021034529,2.3861558310736237,-0.5684703134633358,-0.008223648950687279,0.3092105263157895
42,12046,153,3.0210261639393954,2.4992361818653306,1.1685733882819904,-0.168669973955353,0.39473684210526316
42,12085,153,4.107011360991495,3.111904109517733,-0.5552229255048278,-0.010974580871870643,0.48026315789473684
42,12218,153,3.3557527597378556,2.5193592700498555,-1.1594531170877755,-0.0925050427547145,0.46710526315789475
42,12331,153,6.71468800205502,5.377219403491301,-1.9676186578725678,-0.0925814294439784,0.47368421052631576
42,12500,153,4.854683755655804,3.9350077966167256,1.4760517542755682,-0.09787121664238274,0.4473684210526316
42,12502,153,3.9967270551613425,3.1789834140952116,0.6573502059076347,-0.03667084322689451,0.3618421052631579
42,12503,153,3.3322253112821447,2.569562227507822,-0.5742325669799755,-0.0034323567129996846,0.47368421052631576
42,12541,153,4.810686339945158,3.942146095185498,-1.9094298520898507,-0.11153692548162941,0.3618421052631579
42,12621,153,2.5072083396999982,1.9123214197899001,-0.34001534135123485,-0.019334763477421246,0.375
42,12625,153,2.9714796251491093,2.3250335207562043,-0.027388770401088242,-0.00747826295130305,0.506578947368421
42,12626,153,2.4809607145724253,2.016484268350539,-0.715394018522275,-0.09313619959256125,0.40131578947368424
42,12638,153,1.9739120162063182,1.5325452789566876,0.558229784852539,-0.08203617475222336,0.35526315789473684
42,12643,153,2.496448248746428,2.023348736022812,1.0878656983765123,-0.25835214146858765,0.35526315789473684
42,12709,153,2.179465310188514,1.835869750166251,-0.5062856557322484,-0.056498613920630936,0.4407894736842105
