product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,ablate_z,step,n_nodes,src_node,tgt_node,edge_weight
278,6269,42,spearman,15,1,0.82,,True,119,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,120,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,121,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,122,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,123,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,124,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,125,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,126,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,127,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,128,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,129,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,130,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,131,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,132,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,133,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,134,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,135,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,136,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,137,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,138,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,139,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,140,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,141,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,142,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,143,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,144,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,145,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,146,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,147,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,148,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,149,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,150,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,151,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,True,152,1,0,0,0.0
278,6269,42,spearman,15,1,0.82,,False,0,4,0,1,0.8486500382423401
278,6269,42,spearman,15,1,0.82,,False,0,4,1,0,0.8486500382423401
278,6269,42,spearman,15,1,0.82,,False,0,4,0,2,0.8360726237297058
278,6269,42,spearman,15,1,0.82,,False,0,4,2,0,0.8360726237297058
278,6269,42,spearman,15,1,0.82,,False,0,4,0,3,0.8791431784629822
278,6269,42,spearman,15,1,0.82,,False,0,4,3,0,0.8791431784629822
278,6269,42,spearman,15,1,0.82,,False,0,4,1,2,0.8403028249740601
278,6269,42,spearman,15,1,0.82,,False,0,4,2,1,0.8403028249740601
278,6269,42,spearman,15,1,0.82,,False,0,4,1,3,0.8916581869125366
278,6269,42,spearman,15,1,0.82,,False,0,4,3,1,0.8916581869125366
278,6269,42,spearman,15,1,0.82,,False,0,4,2,3,0.8553171157836914
278,6269,42,spearman,15,1,0.82,,False,0,4,3,2,0.8553171157836914
278,6269,42,spearman,15,1,0.82,,False,1,2,0,1,0.845356285572052
278,6269,42,spearman,15,1,0.82,,False,1,2,1,0,0.845356285572052
278,6269,42,spearman,15,1,0.82,,False,2,4,0,1,0.8351668119430542
278,6269,42,spearman,15,1,0.82,,False,2,4,1,0,0.8351668119430542
278,6269,42,spearman,15,1,0.82,,False,2,4,0,2,0.8410203456878662
278,6269,42,spearman,15,1,0.82,,False,2,4,2,0,0.8410203456878662
278,6269,42,spearman,15,1,0.82,,False,2,4,0,3,0.8867022395133972
278,6269,42,spearman,15,1,0.82,,False,2,4,3,0,0.8867022395133972
278,6269,42,spearman,15,1,0.82,,False,3,5,0,1,0.8505657911300659
278,6269,42,spearman,15,1,0.82,,False,3,5,1,0,0.8505657911300659
278,6269,42,spearman,15,1,0.82,,False,3,5,0,2,0.8598679304122925
278,6269,42,spearman,15,1,0.82,,False,3,5,2,0,0.8598679304122925
278,6269,42,spearman,15,1,0.82,,False,3,5,0,3,0.8262829780578613
278,6269,42,spearman,15,1,0.82,,False,3,5,3,0,0.8262829780578613
278,6269,42,spearman,15,1,0.82,,False,3,5,0,4,0.8659647107124329
278,6269,42,spearman,15,1,0.82,,False,3,5,4,0,0.8659647107124329
278,6269,42,spearman,15,1,0.82,,False,3,5,1,2,0.8242271542549133
278,6269,42,spearman,15,1,0.82,,False,3,5,2,1,0.8242271542549133
278,6269,42,spearman,15,1,0.82,,False,3,5,1,3,0.8758109211921692
278,6269,42,spearman,15,1,0.82,,False,3,5,3,1,0.8758109211921692
278,6269,42,spearman,15,1,0.82,,False,3,5,2,3,0.8253478407859802
278,6269,42,spearman,15,1,0.82,,False,3,5,3,2,0.8253478407859802
278,6269,42,spearman,15,1,0.82,,False,3,5,2,4,0.8497281074523926
278,6269,42,spearman,15,1,0.82,,False,3,5,4,2,0.8497281074523926
278,6269,42,spearman,15,1,0.82,,False,4,2,0,1,0.8639653921127319
278,6269,42,spearman,15,1,0.82,,False,4,2,1,0,0.8639653921127319
278,6269,42,spearman,15,1,0.82,,False,5,2,0,1,0.8348376154899597
278,6269,42,spearman,15,1,0.82,,False,5,2,1,0,0.8348376154899597
278,6269,42,spearman,15,1,0.82,,False,6,1,0,0,1.0
