product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid
26008,6269,42,spearman,15,1,0.75,,True,False,58.36969871873269,33.390987396240234,-28.547248092352174,44.669408231514446,0.6118421052631579
26008,6269,42,spearman,15,1,0.82,,True,False,48.599552507263375,26.183181762695312,-1.7549769332985472,31.284315927630153,0.6776315789473685
26008,6269,42,spearman,15,1,0.85,,True,False,48.376324775949286,26.590351104736328,-1.1023305506488077,31.111332801820925,0.6776315789473685
26008,6269,42,spearman,15,1,0.88,,True,False,48.445969521629195,26.206945419311523,-3.1533224567089206,31.56305172981971,0.6776315789473685
26008,6269,42,spearman,15,1,0.91,,True,False,51.81343061211904,28.72406768798828,-18.543019936754813,37.723487212245296,0.6447368421052632
26008,6269,1000,spearman,15,1,0.75,,True,False,60.077017626335284,33.99772644042969,-28.719835019579122,45.717899178169844,0.6644736842105263
26008,6269,1000,spearman,15,1,0.82,,True,False,54.98235912047723,29.9769229888916,-22.850689021590487,40.698082562859135,0.6381578947368421
26008,6269,1000,spearman,15,1,0.85,,True,False,62.67561849951602,35.612640380859375,-29.880713843052682,47.711147805736026,0.6578947368421053
26008,6269,1000,spearman,15,1,0.88,,True,False,49.13909476949718,29.065126419067383,-0.7108264997893688,32.013535614462775,0.6644736842105263
26008,6269,1000,spearman,15,1,0.91,,True,False,61.69263490216539,34.556278228759766,-28.3858383029115,46.581846584000516,0.6710526315789473
26008,6269,26008,spearman,15,1,0.75,,True,False,52.50694708500485,28.07122802734375,-18.224419774572834,37.82738549298157,0.6776315789473685
26008,6269,26008,spearman,15,1,0.82,,True,False,60.78299322692985,33.74475860595703,-27.458066902908623,45.69220299068134,0.6578947368421053
26008,6269,26008,spearman,15,1,0.85,,True,False,61.163193828452705,34.182212829589844,-28.16735293818455,46.16898835616995,0.6578947368421053
26008,6269,26008,spearman,15,1,0.88,,True,False,59.55725727844802,32.71220779418945,-26.25471147524765,44.52035845658329,0.6513157894736842
26008,6269,26008,spearman,15,1,0.91,,True,False,54.667500807438145,30.251461029052734,-22.17520266264872,40.44041632664444,0.6447368421052632
26008,6269,213626,spearman,15,1,0.75,,True,False,62.84539911125655,37.38313674926758,-34.07347249673083,49.28685186712787,0.5986842105263158
26008,6269,213626,spearman,15,1,0.82,,True,False,60.314281061785024,35.21232223510742,-32.139207376568926,46.9950229338116,0.631578947368421
