window_idx,worst_similarity
0,0.6035714745521545
1,0.6035714745521545
2,0.6035714745521545
3,0.6035714745521545
4,0.6035714745521545
5,0.6035714745521545
6,0.6035714745521545
7,0.6035714745521545
8,0.6035714745521545
9,0.6035714745521545
10,0.6035714745521545
11,0.6035714745521545
12,0.6035714745521545
13,0.6035714745521545
14,0.6035714745521545
15,0.6035714745521545
16,0.6035714745521545
17,0.6035714745521545
18,0.6035714745521545
19,0.6035714745521545
20,0.6035714745521545
21,0.6035714745521545
22,0.6035714745521545
23,0.6035714745521545
24,0.6035714745521545
25,0.6035714745521545
26,0.6035714745521545
27,0.6035714745521545
28,0.6035714745521545
29,0.6035714745521545
30,0.6035714745521545
31,0.6035714745521545
32,0.6035714745521545
33,0.6035714745521545
34,0.6035714745521545
35,0.6035714745521545
36,0.6035714745521545
37,0.6035714745521545
38,0.6035714745521545
39,0.6035714745521545
40,0.6035714745521545
41,0.6035714745521545
42,0.6035714745521545
43,0.6035714745521545
44,0.6035714745521545
45,0.6035714745521545
46,0.6035714745521545
47,0.6035714745521545
48,0.6035714745521545
49,0.6035714745521545
50,0.6035714745521545
51,0.6035714745521545
52,0.6035714745521545
53,0.6035714745521545
54,0.6035714745521545
55,0.6035714745521545
56,0.6035714745521545
57,0.6035714745521545
58,0.6035714745521545
59,0.6035714745521545
60,0.6035714745521545
61,0.6035714745521545
62,0.6035714745521545
63,0.6035714745521545
64,0.6035714745521545
65,0.6035714745521545
66,0.6035714745521545
67,0.6035714745521545
68,0.6035714745521545
69,0.6035714745521545
70,0.6035714745521545
71,0.6035714745521545
72,0.6035714745521545
73,0.6035714745521545
74,0.6035714745521545
75,0.6035714745521545
76,0.6035714745521545
77,0.6035714745521545
78,0.6035714745521545
79,0.6035714745521545
80,0.6071429252624512
81,0.6035714745521545
82,0.6035714745521545
83,0.6035714745521545
84,0.6035714745521545
85,0.6035714745521545
86,0.6035714745521545
87,0.6035714745521545
88,0.6035714745521545
89,0.6035714745521545
90,0.6035714745521545
91,0.6035714745521545
92,0.6035714745521545
93,0.6035714745521545
94,0.6035714745521545
95,0.6035714745521545
96,0.6035714745521545
97,0.6035714745521545
98,0.6035714745521545
99,0.6035714745521545
100,0.6035714745521545
101,0.6035714745521545
102,0.6035714745521545
103,0.6035714745521545
104,0.6035714745521545
105,0.6035714745521545
106,0.6035714745521545
107,0.6035714745521545
108,0.6035714745521545
109,0.6035714745521545
110,0.6035714745521545
111,0.6035714745521545
112,0.6035714745521545
113,0.6035714745521545
114,0.6035714745521545
115,0.6035714745521545
116,0.6035714745521545
117,0.6035714745521545
118,0.6035714745521545
119,0.6035714745521545
120,0.6035714745521545
121,0.6035714745521545
122,0.6035714745521545
123,0.6035714745521545
124,0.6035714745521545
125,0.6035714745521545
126,0.6035714745521545
127,0.6035714745521545
128,0.6035714745521545
129,0.6035714745521545
130,0.6035714745521545
131,0.6035714745521545
132,0.6035714745521545
133,0.6035714745521545
134,0.6035714745521545
135,0.6035714745521545
136,0.6035714745521545
137,0.6035714745521545
138,0.6035714745521545
139,0.6035714745521545
140,0.6035714745521545
141,0.6035714745521545
142,0.6035714745521545
143,0.6035714745521545
144,0.6035714745521545
145,0.6035714745521545
146,0.6035714745521545
147,0.6035714745521545
148,0.6035714745521545
149,0.6035714745521545
150,0.6035714745521545
151,0.6035714745521545
152,0.6035714745521545
153,0.6035714745521545
154,0.6035714745521545
155,0.6035714745521545
156,0.6035714745521545
157,0.6035714745521545
158,0.6035714745521545
159,0.6035714745521545
160,0.6035714745521545
161,0.6035714745521545
162,0.6035714745521545
163,0.6035714745521545
164,0.6035714745521545
165,0.6035714745521545
166,0.6035714745521545
167,0.6035714745521545
168,0.6035714745521545
169,0.6035714745521545
170,0.6035714745521545
171,0.6035714745521545
172,0.6035714745521545
173,0.6035714745521545
174,0.6035714745521545
175,0.6035714745521545
176,0.6035714745521545
177,0.6035714745521545
178,0.6035714745521545
179,0.6035714745521545
180,0.6035714745521545
181,0.6035714745521545
182,0.6035714745521545
183,0.6035714745521545
184,0.6035714745521545
185,0.6035714745521545
186,0.6035714745521545
187,0.6035714745521545
188,0.6035714745521545
189,0.6035714745521545
190,0.6035714745521545
191,0.6035714745521545
192,0.6035714745521545
193,0.6035714745521545
194,0.6035714745521545
195,0.6035714745521545
196,0.6035714745521545
197,0.6035714745521545
198,0.6035714745521545
199,0.6035714745521545
200,0.6035714745521545
201,0.6035714745521545
202,0.6071429252624512
203,0.6071429252624512
204,0.6035714745521545
205,0.6035714745521545
206,0.6035714745521545
207,0.6035714745521545
208,0.6035714745521545
209,0.6035714745521545
210,0.6035714745521545
211,0.6035714745521545
212,0.6035714745521545
213,0.6035714745521545
214,0.6035714745521545
215,0.6035714745521545
216,0.6035714745521545
217,0.6035714745521545
218,0.6035714745521545
219,0.6035714745521545
220,0.6035714745521545
221,0.6035714745521545
222,0.6035714745521545
223,0.6035714745521545
224,0.6035714745521545
225,0.6035714745521545
226,0.6035714745521545
227,0.6035714745521545
228,0.6035714745521545
229,0.6035714745521545
230,0.6035714745521545
231,0.6035714745521545
232,0.6035714745521545
