Step,Predicted_Y_Scaled,Predicted_Y_Unscaled
71,0.2604866921901703,3.3863269984722137
72,0.21317078173160553,2.771220162510872
73,0.1939326375722885,2.5211242884397507
74,0.23932519555091858,3.1112275421619415
75,0.2545640468597412,3.3093326091766357
76,0.23902752995491028,3.1073578894138336
77,0.21686293184757233,2.8192181140184402
78,0.2663474380970001,3.4625166952610016
79,0.241567462682724,3.140377014875412
80,0.19658760726451874,2.5556388944387436
81,0.19118143618106842,2.4853586703538895
82,0.1822994500398636,2.3698928505182266
83,0.15425357222557068,2.005296438932419
84,0.1504875272512436,1.9563378542661667
85,0.25291287899017334,3.2878674268722534
86,0.26360392570495605,3.4268510341644287
87,0.25390875339508057,3.3008137941360474
88,0.2550373077392578,3.3154850006103516
89,0.19347123801708221,2.515126094222069
90,0.21339130401611328,2.7740869522094727
91,0.1787850260734558,2.3242053389549255
92,0.2186506986618042,2.8424590826034546
93,0.11916600167751312,1.5491580218076706
94,0.5216275453567505,6.781158089637756
95,0.3770595192909241,4.901773750782013
96,0.1641506552696228,2.1339585185050964
97,0.17003688216209412,2.2104794681072235
98,0.14178341627120972,1.8431844115257263
99,0.13630899786949158,1.7720169723033905
100,0.10750167071819305,1.3975217193365097
101,0.1352008879184723,1.7576115429401398
102,0.17153194546699524,2.229915291070938
103,0.19982926547527313,2.5977804511785507
104,0.25154563784599304,3.2700932919979095
105,0.24881304800510406,3.234569624066353
106,0.1996290683746338,2.5951778888702393
107,0.11108806729316711,1.4441448748111725
108,0.12242382019758224,1.5915096625685692
109,0.11326481401920319,1.4724425822496414
110,0.16117504239082336,2.0952755510807037
111,0.2648172378540039,3.442624092102051
112,0.12313388288021088,1.6007404774427414
113,0.03507953882217407,0.45603400468826294
114,0.05764244496822357,0.7493517845869064
115,0.16776718199253082,2.1809733659029007
116,0.14435598254203796,1.8766277730464935
117,0.19747357070446014,2.567156419157982
118,0.28814125061035156,3.7458362579345703
119,0.030304238200187683,0.3939550966024399
120,0.14903560280799866,1.9374628365039825
121,0.16907444596290588,2.1979677975177765
122,0.2128659039735794,2.7672567516565323
123,0.21329283714294434,2.7728068828582764
124,0.06008651852607727,0.7811247408390045
125,0.10149264335632324,1.3194043636322021
126,0.22217801213264465,2.8883141577243805
127,0.21807782351970673,2.8350117057561874
128,0.16447891294956207,2.138225868344307
129,0.1947237253189087,2.531408429145813
130,0.20743931829929352,2.6967111378908157
131,0.21801574528217316,2.834204688668251
132,0.22543351352214813,2.9306356757879257
133,0.22382543981075287,2.9097307175397873
134,0.22374825179576874,2.9087272733449936
135,0.18796606361865997,2.4435588270425797
136,0.214637890458107,2.790292575955391
137,0.2184089571237564,2.8393164426088333
138,0.21932439506053925,2.85121713578701
139,0.22559843957424164,2.9327797144651413
140,0.2241130769252777,2.9134700000286102
141,0.21758180856704712,2.8285635113716125
142,0.20117685198783875,2.6152990758419037
143,0.2184089571237564,2.8393164426088333
144,0.2184089571237564,2.8393164426088333
145,0.2184089571237564,2.8393164426088333
146,0.22344669699668884,2.904807060956955
147,0.2280127853155136,2.964166209101677
148,0.21143107116222382,2.7486039251089096
149,0.19701263308525085,2.561164230108261
150,0.2184089571237564,2.8393164426088333
151,0.2184089571237564,2.8393164426088333
