Step,Predicted_Y_Scaled,Predicted_Y_Unscaled
0,-0.1718146800994873,-2.233590841293335
1,-0.19933468103408813,-2.5913508534431458
2,-0.11934211850166321,-1.5514475405216217
3,-0.08755233883857727,-1.1381804049015045
4,-0.08482104539871216,-1.102673590183258
5,-0.10137605667114258,-1.3178887367248535
6,-0.11378255486488342,-1.4791732132434845
7,-0.10239741206169128,-1.3311663568019867
8,-0.08076411485671997,-1.0499334931373596
9,-0.007260054349899292,-0.0943807065486908
10,0.03548087179660797,0.4612513333559036
11,0.0867541953921318,1.1278045400977135
12,0.20275084674358368,2.635761007666588
13,0.3896685242652893,5.065690815448761
14,0.5531967878341675,7.191558241844177
15,0.5748078227043152,7.472501695156097
16,0.2634046673774719,3.424260675907135
17,0.26937541365623474,3.5018803775310516
18,0.3187423646450043,4.1436507403850555
19,0.206099733710289,2.679296538233757
20,0.12961165606975555,1.6849515289068222
21,0.17590342462062836,2.2867445200681686
22,0.195196270942688,2.537551522254944
23,0.25418540835380554,3.304410308599472
24,0.4274479150772095,5.556822896003723
25,0.395038902759552,5.135505735874176
26,0.27923256158828735,3.6300233006477356
27,0.25228598713874817,3.279717832803726
28,0.2546939253807068,3.3110210299491882
29,0.21190570294857025,2.7547741383314133
30,0.14432969689369202,1.8762860596179962
31,0.198940709233284,2.586229220032692
32,0.27223142981529236,3.5390085875988007
33,0.40647557377815247,5.284182459115982
34,0.5088448524475098,6.614983081817627
35,0.503157377243042,6.541045904159546
36,0.4018266201019287,5.223746061325073
37,0.09880886971950531,1.284515306353569
38,0.26520559191703796,3.4476726949214935
39,0.2221514731645584,2.8879691511392593
40,0.20932704210281372,2.7212515473365784
41,0.21545295417308807,2.800888404250145
42,0.314723938703537,4.091411203145981
43,0.37493717670440674,4.874183297157288
44,0.1543923318386078,2.0071003139019012
45,0.3410724997520447,4.433942496776581
46,0.27475595474243164,3.5718274116516113
47,0.21207666397094727,2.7569966316223145
48,0.15029945969581604,1.9538929760456085
49,0.22654762864112854,2.945119172334671
50,0.1696769893169403,2.205800861120224
51,0.17064395546913147,2.218371421098709
52,0.24189431965351105,3.1446261554956436
53,0.29904448986053467,3.8875783681869507
54,0.3376803994178772,4.389845192432404
55,0.33600759506225586,4.368098735809326
56,0.3692226707935333,4.799894720315933
57,0.24219097197055817,3.148482635617256
58,0.13038745522499084,1.695036917924881
59,0.2729467749595642,3.5483080744743347
60,0.22569696605205536,2.9340605586767197
61,0.09878809005022049,1.2842451706528664
62,0.27225932478904724,3.539371222257614
63,0.3048399090766907,3.9629188179969788
64,0.3209765553474426,4.172695219516754
65,0.06906665861606598,0.8978665620088577
66,0.38009607791900635,4.9412490129470825
67,0.2601880729198456,3.3824449479579926
68,0.21899592876434326,2.8469470739364624
69,0.1646592766046524,2.1405705958604813
70,0.25532275438308716,3.319195806980133
71,0.23035848140716553,2.994660258293152
72,0.16747140884399414,2.177128314971924
73,0.25228723883628845,3.27973410487175
74,0.2697950303554535,3.5073353946208954
75,0.26423192024230957,3.4350149631500244
76,0.26964253187179565,3.5053529143333435
77,0.31478989124298096,4.092268586158752
78,0.24802109599113464,3.2242742478847504
79,0.1259484887123108,1.6373303532600403
80,0.2813752591609955,3.6578783690929413
81,0.2426695078611374,3.154703602194786
82,0.218415766954422,2.839404970407486
83,0.20857571065425873,2.7114842385053635
84,0.2985595464706421,3.881274104118347
85,0.2854241132736206,3.710513472557068
86,0.12041307985782623,1.565370038151741
