Step,X,Predicted_Y
10,"[[0.3872911334037781, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.3769379258155823, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.39182549715042114, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.4164183735847473, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.5060198307037354, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5988853573799133, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.45890235900878906, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0]]",0.3944835066795349
11,"[[0.3769379258155823, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.39182549715042114, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.4164183735847473, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.5060198307037354, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5988853573799133, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.45890235900878906, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3944835066795349, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0]]",0.3837469816207886
12,"[[0.39182549715042114, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.4164183735847473, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.5060198307037354, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5988853573799133, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.45890235900878906, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3944835066795349, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3837469816207886, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0]]",0.39651626348495483
13,"[[0.4164183735847473, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.5060198307037354, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5988853573799133, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.45890235900878906, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3944835066795349, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3837469816207886, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.39651626348495483, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0]]",0.4211239814758301
14,"[[0.5060198307037354, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5988853573799133, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.45890235900878906, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3944835066795349, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3837469816207886, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.39651626348495483, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.4211239814758301, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0]]",0.5091228485107422
15,"[[0.5988853573799133, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.45890235900878906, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3944835066795349, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3837469816207886, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.39651626348495483, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.4211239814758301, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5091228485107422, 1.0, 0.771978021978022, 0.0, 0.0, 1.0]]",0.6030182838439941
16,"[[0.45890235900878906, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3944835066795349, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3837469816207886, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.39651626348495483, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.4211239814758301, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5091228485107422, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6030182838439941, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0]]",0.4643939733505249
17,"[[0.3944835066795349, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3837469816207886, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.39651626348495483, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.4211239814758301, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5091228485107422, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6030182838439941, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4643939733505249, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0]]",0.39937978982925415
18,"[[0.3837469816207886, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.39651626348495483, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.4211239814758301, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5091228485107422, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6030182838439941, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4643939733505249, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39937978982925415, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0]]",0.38794761896133423
19,"[[0.39651626348495483, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.4211239814758301, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5091228485107422, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6030182838439941, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4643939733505249, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39937978982925415, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.38794761896133423, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0]]",0.40010887384414673
20,"[[0.4211239814758301, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5091228485107422, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6030182838439941, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4643939733505249, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39937978982925415, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.38794761896133423, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.40010887384414673, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0]]",0.4243670701980591
21,"[[0.5091228485107422, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6030182838439941, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4643939733505249, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39937978982925415, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.38794761896133423, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.40010887384414673, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4243670701980591, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0]]",0.5122038722038269
22,"[[0.6030182838439941, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4643939733505249, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39937978982925415, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.38794761896133423, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.40010887384414673, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4243670701980591, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5122038722038269, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0]]",0.6068776845932007
23,"[[0.4643939733505249, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39937978982925415, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.38794761896133423, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.40010887384414673, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4243670701980591, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5122038722038269, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6068776845932007, 0.0, 0.793956043956044, 0.0, 0.0, 0.0]]",0.4694366455078125
24,"[[0.39937978982925415, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.38794761896133423, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.40010887384414673, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4243670701980591, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5122038722038269, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6068776845932007, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4694366455078125, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0]]",0.4039772152900696
25,"[[0.38794761896133423, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.40010887384414673, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4243670701980591, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5122038722038269, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6068776845932007, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4694366455078125, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4039772152900696, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0]]",0.3919740319252014
26,"[[0.40010887384414673, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4243670701980591, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5122038722038269, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6068776845932007, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4694366455078125, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4039772152900696, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.3919740319252014, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0]]",0.4036446809768677
27,"[[0.4243670701980591, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5122038722038269, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6068776845932007, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4694366455078125, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4039772152900696, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.3919740319252014, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4036446809768677, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0]]",0.4276049733161926
28,"[[0.5122038722038269, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6068776845932007, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4694366455078125, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4039772152900696, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.3919740319252014, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4036446809768677, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.4276049733161926, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0]]",0.5153300762176514
29,"[[0.6068776845932007, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4694366455078125, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4039772152900696, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.3919740319252014, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4036446809768677, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.4276049733161926, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5153300762176514, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0]]",0.6107411980628967
30,"[[0.4694366455078125, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4039772152900696, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.3919740319252014, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4036446809768677, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.4276049733161926, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5153300762176514, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6107411980628967, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0]]",0.47448235750198364
31,"[[0.4039772152900696, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.3919740319252014, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4036446809768677, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.4276049733161926, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5153300762176514, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6107411980628967, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.47448235750198364, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0]]",0.4086272120475769
32,"[[0.3919740319252014, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4036446809768677, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.4276049733161926, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5153300762176514, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6107411980628967, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.47448235750198364, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.4086272120475769, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0]]",0.39608776569366455
33,"[[0.4036446809768677, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.4276049733161926, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5153300762176514, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6107411980628967, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.47448235750198364, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.4086272120475769, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.39608776569366455, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0]]",0.4072927236557007
34,"[[0.4276049733161926, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5153300762176514, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6107411980628967, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.47448235750198364, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.4086272120475769, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.39608776569366455, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4072927236557007, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0]]",0.43096423149108887
35,"[[0.5153300762176514, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6107411980628967, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.47448235750198364, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.4086272120475769, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.39608776569366455, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4072927236557007, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.43096423149108887, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0]]",0.5185759663581848
36,"[[0.6107411980628967, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.47448235750198364, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.4086272120475769, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.39608776569366455, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4072927236557007, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.43096423149108887, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5185759663581848, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0]]",0.6146882176399231
37,"[[0.47448235750198364, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.4086272120475769, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.39608776569366455, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4072927236557007, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.43096423149108887, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5185759663581848, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6146882176399231, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0]]",0.4795997142791748
38,"[[0.4086272120475769, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.39608776569366455, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4072927236557007, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.43096423149108887, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5185759663581848, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6146882176399231, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4795997142791748, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0]]",0.41337883472442627
39,"[[0.39608776569366455, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4072927236557007, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.43096423149108887, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5185759663581848, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6146882176399231, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4795997142791748, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.41337883472442627, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0]]",0.4003235101699829
40,"[[0.4072927236557007, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.43096423149108887, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5185759663581848, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6146882176399231, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4795997142791748, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.41337883472442627, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.4003235101699829, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0]]",0.4110737442970276
41,"[[0.43096423149108887, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5185759663581848, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6146882176399231, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4795997142791748, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.41337883472442627, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.4003235101699829, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4110737442970276, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0]]",0.4344608783721924
42,"[[0.5185759663581848, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6146882176399231, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4795997142791748, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.41337883472442627, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.4003235101699829, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4110737442970276, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.4344608783721924, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0]]",0.521952748298645
43,"[[0.6146882176399231, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4795997142791748, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.41337883472442627, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.4003235101699829, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4110737442970276, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.4344608783721924, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0], [0.521952748298645, 1.0, 0.848901098901099, 0.0, 0.0, 1.0]]",0.6187266111373901
