Step,X,Predicted_Y
0,"[[0.225, 1.0, 0.7142857142857143, 0.0, 0.0, 1.0], [0.225, 0.0, 0.717032967032967, 0.0, 0.0, 0.0], [0.375, 0.16666666666666666, 0.7197802197802199, 0.0, 0.0, 0.0], [0.375, 0.3333333333333333, 0.7225274725274726, 0.0, 0.0, 0.0], [0.25, 0.5, 0.7252747252747254, 0.0, 0.0, 0.0], [0.45, 0.6666666666666666, 0.7280219780219781, 0.0, 0.0, 0.0], [0.2, 0.8333333333333333, 0.7307692307692308, 0.0, 0.0, 1.0]]",0.4189261496067047
1,"[[0.225, 0.0, 0.717032967032967, 0.0, 0.0, 0.0], [0.375, 0.16666666666666666, 0.7197802197802199, 0.0, 0.0, 0.0], [0.375, 0.3333333333333333, 0.7225274725274726, 0.0, 0.0, 0.0], [0.25, 0.5, 0.7252747252747254, 0.0, 0.0, 0.0], [0.45, 0.6666666666666666, 0.7280219780219781, 0.0, 0.0, 0.0], [0.2, 0.8333333333333333, 0.7307692307692308, 0.0, 0.0, 1.0], [0.4189261496067047, 1.0, 0.7335164835164836, 0.0, 0.0, 1.0]]",0.45851561427116394
2,"[[0.375, 0.16666666666666666, 0.7197802197802199, 0.0, 0.0, 0.0], [0.375, 0.3333333333333333, 0.7225274725274726, 0.0, 0.0, 0.0], [0.25, 0.5, 0.7252747252747254, 0.0, 0.0, 0.0], [0.45, 0.6666666666666666, 0.7280219780219781, 0.0, 0.0, 0.0], [0.2, 0.8333333333333333, 0.7307692307692308, 0.0, 0.0, 1.0], [0.4189261496067047, 1.0, 0.7335164835164836, 0.0, 0.0, 1.0], [0.45851561427116394, 0.0, 0.7362637362637363, 0.0, 0.0, 0.0]]",0.45307984948158264
3,"[[0.375, 0.3333333333333333, 0.7225274725274726, 0.0, 0.0, 0.0], [0.25, 0.5, 0.7252747252747254, 0.0, 0.0, 0.0], [0.45, 0.6666666666666666, 0.7280219780219781, 0.0, 0.0, 0.0], [0.2, 0.8333333333333333, 0.7307692307692308, 0.0, 0.0, 1.0], [0.4189261496067047, 1.0, 0.7335164835164836, 0.0, 0.0, 1.0], [0.45851561427116394, 0.0, 0.7362637362637363, 0.0, 0.0, 0.0], [0.45307984948158264, 0.16666666666666666, 0.739010989010989, 0.0, 0.0, 0.0]]",0.4557361304759979
4,"[[0.25, 0.5, 0.7252747252747254, 0.0, 0.0, 0.0], [0.45, 0.6666666666666666, 0.7280219780219781, 0.0, 0.0, 0.0], [0.2, 0.8333333333333333, 0.7307692307692308, 0.0, 0.0, 1.0], [0.4189261496067047, 1.0, 0.7335164835164836, 0.0, 0.0, 1.0], [0.45851561427116394, 0.0, 0.7362637362637363, 0.0, 0.0, 0.0], [0.45307984948158264, 0.16666666666666666, 0.739010989010989, 0.0, 0.0, 0.0], [0.4557361304759979, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0]]",0.46500667929649353
5,"[[0.45, 0.6666666666666666, 0.7280219780219781, 0.0, 0.0, 0.0], [0.2, 0.8333333333333333, 0.7307692307692308, 0.0, 0.0, 1.0], [0.4189261496067047, 1.0, 0.7335164835164836, 0.0, 0.0, 1.0], [0.45851561427116394, 0.0, 0.7362637362637363, 0.0, 0.0, 0.0], [0.45307984948158264, 0.16666666666666666, 0.739010989010989, 0.0, 0.0, 0.0], [0.4557361304759979, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.46500667929649353, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0]]",0.4719124734401703
6,"[[0.2, 0.8333333333333333, 0.7307692307692308, 0.0, 0.0, 1.0], [0.4189261496067047, 1.0, 0.7335164835164836, 0.0, 0.0, 1.0], [0.45851561427116394, 0.0, 0.7362637362637363, 0.0, 0.0, 0.0], [0.45307984948158264, 0.16666666666666666, 0.739010989010989, 0.0, 0.0, 0.0], [0.4557361304759979, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.46500667929649353, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.4719124734401703, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0]]",0.469977468252182
7,"[[0.4189261496067047, 1.0, 0.7335164835164836, 0.0, 0.0, 1.0], [0.45851561427116394, 0.0, 0.7362637362637363, 0.0, 0.0, 0.0], [0.45307984948158264, 0.16666666666666666, 0.739010989010989, 0.0, 0.0, 0.0], [0.4557361304759979, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.46500667929649353, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.4719124734401703, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.469977468252182, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0]]",0.4794521629810333
8,"[[0.45851561427116394, 0.0, 0.7362637362637363, 0.0, 0.0, 0.0], [0.45307984948158264, 0.16666666666666666, 0.739010989010989, 0.0, 0.0, 0.0], [0.4557361304759979, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.46500667929649353, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.4719124734401703, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.469977468252182, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.4794521629810333, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0]]",0.5003781318664551
9,"[[0.45307984948158264, 0.16666666666666666, 0.739010989010989, 0.0, 0.0, 0.0], [0.4557361304759979, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.46500667929649353, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.4719124734401703, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.469977468252182, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.4794521629810333, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5003781318664551, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0]]",0.48486170172691345
