Step,X,Predicted_Y
10,"[[0.3757551610469818, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.37495842576026917, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.402953177690506, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.44416606426239014, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.44236910343170166, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5072022080421448, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4362795948982239, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0]]",0.38714003562927246
11,"[[0.37495842576026917, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.402953177690506, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.44416606426239014, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.44236910343170166, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5072022080421448, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4362795948982239, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.38714003562927246, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0]]",0.3836911916732788
12,"[[0.402953177690506, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.44416606426239014, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.44236910343170166, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5072022080421448, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4362795948982239, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.38714003562927246, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3836911916732788, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0]]",0.4092467725276947
13,"[[0.44416606426239014, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.44236910343170166, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5072022080421448, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4362795948982239, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.38714003562927246, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3836911916732788, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4092467725276947, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0]]",0.45008039474487305
14,"[[0.44236910343170166, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5072022080421448, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4362795948982239, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.38714003562927246, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3836911916732788, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4092467725276947, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.45008039474487305, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0]]",0.44499075412750244
15,"[[0.5072022080421448, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4362795948982239, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.38714003562927246, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3836911916732788, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4092467725276947, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.45008039474487305, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.44499075412750244, 1.0, 0.771978021978022, 0.0, 0.0, 1.0]]",0.5095676183700562
16,"[[0.4362795948982239, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.38714003562927246, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3836911916732788, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4092467725276947, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.45008039474487305, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.44499075412750244, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5095676183700562, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0]]",0.4395545721054077
17,"[[0.38714003562927246, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.3836911916732788, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4092467725276947, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.45008039474487305, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.44499075412750244, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5095676183700562, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4395545721054077, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0]]",0.39003056287765503
18,"[[0.3836911916732788, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4092467725276947, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.45008039474487305, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.44499075412750244, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5095676183700562, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4395545721054077, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39003056287765503, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0]]",0.3861989676952362
19,"[[0.4092467725276947, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.45008039474487305, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.44499075412750244, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5095676183700562, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4395545721054077, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39003056287765503, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3861989676952362, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0]]",0.4114953875541687
20,"[[0.45008039474487305, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.44499075412750244, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5095676183700562, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4395545721054077, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39003056287765503, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3861989676952362, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4114953875541687, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0]]",0.4521820545196533
21,"[[0.44499075412750244, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5095676183700562, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4395545721054077, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39003056287765503, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3861989676952362, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4114953875541687, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4521820545196533, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0]]",0.4461066722869873
22,"[[0.5095676183700562, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4395545721054077, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39003056287765503, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3861989676952362, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4114953875541687, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4521820545196533, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4461066722869873, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0]]",0.5107395052909851
23,"[[0.4395545721054077, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.39003056287765503, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3861989676952362, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4114953875541687, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4521820545196533, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4461066722869873, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5107395052909851, 0.0, 0.793956043956044, 0.0, 0.0, 0.0]]",0.4417652487754822
24,"[[0.39003056287765503, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3861989676952362, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4114953875541687, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4521820545196533, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4461066722869873, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5107395052909851, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4417652487754822, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0]]",0.39210671186447144
25,"[[0.3861989676952362, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4114953875541687, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4521820545196533, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4461066722869873, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5107395052909851, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4417652487754822, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.39210671186447144, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0]]",0.38814258575439453
26,"[[0.4114953875541687, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.4521820545196533, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4461066722869873, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5107395052909851, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4417652487754822, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.39210671186447144, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.38814258575439453, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0]]",0.4133577346801758
27,"[[0.4521820545196533, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4461066722869873, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5107395052909851, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4417652487754822, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.39210671186447144, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.38814258575439453, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4133577346801758, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0]]",0.45401036739349365
28,"[[0.4461066722869873, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5107395052909851, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4417652487754822, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.39210671186447144, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.38814258575439453, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4133577346801758, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.45401036739349365, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0]]",0.4470789432525635
29,"[[0.5107395052909851, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.4417652487754822, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.39210671186447144, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.38814258575439453, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4133577346801758, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.45401036739349365, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4470789432525635, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0]]",0.5118038654327393
30,"[[0.4417652487754822, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.39210671186447144, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.38814258575439453, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4133577346801758, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.45401036739349365, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4470789432525635, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5118038654327393, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0]]",0.4438907504081726
31,"[[0.39210671186447144, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.38814258575439453, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4133577346801758, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.45401036739349365, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4470789432525635, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5118038654327393, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4438907504081726, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0]]",0.3941384255886078
32,"[[0.38814258575439453, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.4133577346801758, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.45401036739349365, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4470789432525635, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5118038654327393, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4438907504081726, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.3941384255886078, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0]]",0.3900679051876068
33,"[[0.4133577346801758, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.45401036739349365, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4470789432525635, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5118038654327393, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4438907504081726, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.3941384255886078, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.3900679051876068, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0]]",0.4152180552482605
34,"[[0.45401036739349365, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4470789432525635, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5118038654327393, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4438907504081726, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.3941384255886078, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.3900679051876068, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4152180552482605, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0]]",0.4558470845222473
35,"[[0.4470789432525635, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5118038654327393, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4438907504081726, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.3941384255886078, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.3900679051876068, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4152180552482605, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.4558470845222473, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0]]",0.44807636737823486
36,"[[0.5118038654327393, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4438907504081726, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.3941384255886078, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.3900679051876068, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4152180552482605, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.4558470845222473, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.44807636737823486, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0]]",0.5128915905952454
37,"[[0.4438907504081726, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.3941384255886078, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.3900679051876068, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4152180552482605, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.4558470845222473, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.44807636737823486, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5128915905952454, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0]]",0.44603681564331055
38,"[[0.3941384255886078, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.3900679051876068, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4152180552482605, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.4558470845222473, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.44807636737823486, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5128915905952454, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.44603681564331055, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0]]",0.39620187878608704
39,"[[0.3900679051876068, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.4152180552482605, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.4558470845222473, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.44807636737823486, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5128915905952454, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.44603681564331055, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.39620187878608704, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0]]",0.39202967286109924
40,"[[0.4152180552482605, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.4558470845222473, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.44807636737823486, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5128915905952454, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.44603681564331055, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.39620187878608704, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.39202967286109924, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0]]",0.4171156883239746
41,"[[0.4558470845222473, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.44807636737823486, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5128915905952454, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.44603681564331055, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.39620187878608704, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.39202967286109924, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4171156883239746, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0]]",0.4577203392982483
42,"[[0.44807636737823486, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5128915905952454, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.44603681564331055, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.39620187878608704, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.39202967286109924, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4171156883239746, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.4577203392982483, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0]]",0.4491177797317505
43,"[[0.5128915905952454, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.44603681564331055, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.39620187878608704, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.39202967286109924, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4171156883239746, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.4577203392982483, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0], [0.4491177797317505, 1.0, 0.848901098901099, 0.0, 0.0, 1.0]]",0.5140151977539062
