Step,X,Predicted_Y
10,"[[0.35692116618156433, 0.3333333333333333, 0.7417582417582418, 0.0, 0.0, 0.0], [0.3334718942642212, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.3430723249912262, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.37458536028862, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.48352915048599243, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5896430015563965, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4414348602294922, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0]]",0.3599773645401001
11,"[[0.3334718942642212, 0.5, 0.7445054945054945, 0.0, 0.0, 0.0], [0.3430723249912262, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.37458536028862, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.48352915048599243, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5896430015563965, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4414348602294922, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3599773645401001, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0]]",0.33545559644699097
12,"[[0.3430723249912262, 0.6666666666666666, 0.7472527472527473, 0.0, 0.0, 0.0], [0.37458536028862, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.48352915048599243, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5896430015563965, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4414348602294922, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3599773645401001, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.33545559644699097, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0]]",0.3446086049079895
13,"[[0.37458536028862, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.48352915048599243, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5896430015563965, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4414348602294922, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3599773645401001, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.33545559644699097, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.3446086049079895, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0]]",0.37478166818618774
14,"[[0.48352915048599243, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.5896430015563965, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4414348602294922, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3599773645401001, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.33545559644699097, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.3446086049079895, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.37478166818618774, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0]]",0.4849158525466919
15,"[[0.5896430015563965, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.4414348602294922, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3599773645401001, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.33545559644699097, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.3446086049079895, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.37478166818618774, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.4849158525466919, 1.0, 0.771978021978022, 0.0, 0.0, 1.0]]",0.5918107032775879
16,"[[0.4414348602294922, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.3599773645401001, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.33545559644699097, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.3446086049079895, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.37478166818618774, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.4849158525466919, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5918107032775879, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0]]",0.4442847967147827
17,"[[0.3599773645401001, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.33545559644699097, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.3446086049079895, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.37478166818618774, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.4849158525466919, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5918107032775879, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4442847967147827, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0]]",0.3624331057071686
18,"[[0.33545559644699097, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.3446086049079895, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.37478166818618774, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.4849158525466919, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5918107032775879, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4442847967147827, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.3624331057071686, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0]]",0.3374297320842743
19,"[[0.3446086049079895, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.37478166818618774, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.4849158525466919, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5918107032775879, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4442847967147827, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.3624331057071686, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3374297320842743, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0]]",0.346194863319397
20,"[[0.37478166818618774, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.4849158525466919, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5918107032775879, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4442847967147827, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.3624331057071686, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3374297320842743, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.346194863319397, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0]]",0.37615254521369934
21,"[[0.4849158525466919, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.5918107032775879, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4442847967147827, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.3624331057071686, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3374297320842743, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.346194863319397, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.37615254521369934, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0]]",0.4863485097885132
22,"[[0.5918107032775879, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.4442847967147827, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.3624331057071686, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3374297320842743, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.346194863319397, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.37615254521369934, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4863485097885132, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0]]",0.5939939618110657
23,"[[0.4442847967147827, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.3624331057071686, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3374297320842743, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.346194863319397, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.37615254521369934, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4863485097885132, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5939939618110657, 0.0, 0.793956043956044, 0.0, 0.0, 0.0]]",0.44715702533721924
24,"[[0.3624331057071686, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.3374297320842743, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.346194863319397, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.37615254521369934, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4863485097885132, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5939939618110657, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.44715702533721924, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0]]",0.36497199535369873
25,"[[0.3374297320842743, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.346194863319397, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.37615254521369934, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4863485097885132, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5939939618110657, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.44715702533721924, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.36497199535369873, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0]]",0.33952322602272034
26,"[[0.346194863319397, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.37615254521369934, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4863485097885132, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5939939618110657, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.44715702533721924, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.36497199535369873, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.33952322602272034, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0]]",0.34791576862335205
27,"[[0.37615254521369934, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.4863485097885132, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5939939618110657, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.44715702533721924, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.36497199535369873, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.33952322602272034, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.34791576862335205, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0]]",0.3776633143424988
28,"[[0.4863485097885132, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.5939939618110657, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.44715702533721924, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.36497199535369873, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.33952322602272034, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.34791576862335205, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.3776633143424988, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0]]",0.4879046678543091
29,"[[0.5939939618110657, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.44715702533721924, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.36497199535369873, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.33952322602272034, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.34791576862335205, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.3776633143424988, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4879046678543091, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0]]",0.5962665677070618
30,"[[0.44715702533721924, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.36497199535369873, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.33952322602272034, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.34791576862335205, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.3776633143424988, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4879046678543091, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5962665677070618, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0]]",0.4501044750213623
31,"[[0.36497199535369873, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.33952322602272034, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.34791576862335205, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.3776633143424988, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4879046678543091, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5962665677070618, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4501044750213623, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0]]",0.36760658025741577
32,"[[0.33952322602272034, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.34791576862335205, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.3776633143424988, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4879046678543091, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5962665677070618, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4501044750213623, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.36760658025741577, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0]]",0.34172743558883667
33,"[[0.34791576862335205, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.3776633143424988, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4879046678543091, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5962665677070618, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4501044750213623, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.36760658025741577, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.34172743558883667, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0]]",0.3497568964958191
34,"[[0.3776633143424988, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.4879046678543091, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5962665677070618, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4501044750213623, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.36760658025741577, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.34172743558883667, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.3497568964958191, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0]]",0.3792940378189087
35,"[[0.4879046678543091, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.5962665677070618, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4501044750213623, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.36760658025741577, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.34172743558883667, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.3497568964958191, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.3792940378189087, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0]]",0.4895813465118408
36,"[[0.5962665677070618, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.4501044750213623, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.36760658025741577, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.34172743558883667, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.3497568964958191, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.3792940378189087, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.4895813465118408, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0]]",0.5986253023147583
37,"[[0.4501044750213623, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.36760658025741577, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.34172743558883667, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.3497568964958191, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.3792940378189087, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.4895813465118408, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5986253023147583, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0]]",0.4531254172325134
38,"[[0.36760658025741577, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.34172743558883667, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.3497568964958191, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.3792940378189087, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.4895813465118408, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5986253023147583, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4531254172325134, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0]]",0.37033379077911377
39,"[[0.34172743558883667, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.3497568964958191, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.3792940378189087, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.4895813465118408, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5986253023147583, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4531254172325134, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.37033379077911377, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0]]",0.3440396189689636
40,"[[0.3497568964958191, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.3792940378189087, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.4895813465118408, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5986253023147583, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4531254172325134, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.37033379077911377, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.3440396189689636, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0]]",0.351712703704834
41,"[[0.3792940378189087, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.4895813465118408, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5986253023147583, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4531254172325134, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.37033379077911377, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.3440396189689636, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.351712703704834, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0]]",0.3810412287712097
42,"[[0.4895813465118408, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.5986253023147583, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4531254172325134, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.37033379077911377, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.3440396189689636, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.351712703704834, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.3810412287712097, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0]]",0.49137288331985474
43,"[[0.5986253023147583, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.4531254172325134, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.37033379077911377, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.3440396189689636, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.351712703704834, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.3810412287712097, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0], [0.49137288331985474, 1.0, 0.848901098901099, 0.0, 0.0, 1.0]]",0.601067066192627
