Step,X,Predicted_Y
13,"[[0.5100072026252747, 0.8333333333333333, 0.7500000000000001, 0.0, 0.0, 1.0], [0.5431639552116394, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.6210188269615173, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.5101056694984436, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.4396512508392334, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.4180542230606079, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4443688988685608, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0]]",0.5178206562995911
14,"[[0.5431639552116394, 1.0, 0.7527472527472528, 0.0, 0.0, 1.0], [0.6210188269615173, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.5101056694984436, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.4396512508392334, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.4180542230606079, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4443688988685608, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.5178206562995911, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0]]",0.5445751547813416
15,"[[0.6210188269615173, 0.0, 0.7554945054945056, 0.0, 0.0, 0.0], [0.5101056694984436, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.4396512508392334, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.4180542230606079, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4443688988685608, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.5178206562995911, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5445751547813416, 1.0, 0.771978021978022, 0.0, 0.0, 1.0]]",0.6242011189460754
16,"[[0.5101056694984436, 0.16666666666666666, 0.7582417582417583, 0.0, 0.0, 0.0], [0.4396512508392334, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.4180542230606079, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4443688988685608, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.5178206562995911, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5445751547813416, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6242011189460754, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0]]",0.513571560382843
17,"[[0.4396512508392334, 0.3333333333333333, 0.7609890109890111, 0.0, 0.0, 0.0], [0.4180542230606079, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4443688988685608, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.5178206562995911, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5445751547813416, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6242011189460754, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.513571560382843, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0]]",0.4423750042915344
18,"[[0.4180542230606079, 0.5, 0.7637362637362638, 0.0, 0.0, 0.0], [0.4443688988685608, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.5178206562995911, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5445751547813416, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6242011189460754, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.513571560382843, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.4423750042915344, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0]]",0.4201222062110901
19,"[[0.4443688988685608, 0.6666666666666666, 0.7664835164835165, 0.0, 0.0, 0.0], [0.5178206562995911, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5445751547813416, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6242011189460754, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.513571560382843, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.4423750042915344, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.4201222062110901, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0]]",0.4457992911338806
20,"[[0.5178206562995911, 0.8333333333333333, 0.7692307692307693, 0.0, 0.0, 1.0], [0.5445751547813416, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6242011189460754, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.513571560382843, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.4423750042915344, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.4201222062110901, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4457992911338806, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0]]",0.5182947516441345
21,"[[0.5445751547813416, 1.0, 0.771978021978022, 0.0, 0.0, 1.0], [0.6242011189460754, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.513571560382843, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.4423750042915344, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.4201222062110901, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4457992911338806, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.5182947516441345, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0]]",0.5449767708778381
22,"[[0.6242011189460754, 0.0, 0.7747252747252747, 0.0, 0.0, 0.0], [0.513571560382843, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.4423750042915344, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.4201222062110901, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4457992911338806, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.5182947516441345, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5449767708778381, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0]]",0.6260731816291809
23,"[[0.513571560382843, 0.16666666666666666, 0.7774725274725275, 0.0, 0.0, 0.0], [0.4423750042915344, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.4201222062110901, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4457992911338806, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.5182947516441345, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5449767708778381, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6260731816291809, 0.0, 0.793956043956044, 0.0, 0.0, 0.0]]",0.5163761377334595
24,"[[0.4423750042915344, 0.3333333333333333, 0.7802197802197803, 0.0, 0.0, 0.0], [0.4201222062110901, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4457992911338806, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.5182947516441345, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5449767708778381, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6260731816291809, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.5163761377334595, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0]]",0.4449824094772339
25,"[[0.4201222062110901, 0.5, 0.7829670329670331, 0.0, 0.0, 0.0], [0.4457992911338806, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.5182947516441345, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5449767708778381, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6260731816291809, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.5163761377334595, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4449824094772339, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0]]",0.4220549464225769
26,"[[0.4457992911338806, 0.6666666666666666, 0.7857142857142858, 0.0, 0.0, 0.0], [0.5182947516441345, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5449767708778381, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6260731816291809, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.5163761377334595, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4449824094772339, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.4220549464225769, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0]]",0.44665074348449707
27,"[[0.5182947516441345, 0.8333333333333333, 0.7884615384615385, 0.0, 0.0, 1.0], [0.5449767708778381, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6260731816291809, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.5163761377334595, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4449824094772339, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.4220549464225769, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.44665074348449707, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0]]",0.5181757807731628
28,"[[0.5449767708778381, 1.0, 0.7912087912087913, 0.0, 0.0, 1.0], [0.6260731816291809, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.5163761377334595, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4449824094772339, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.4220549464225769, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.44665074348449707, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.5181757807731628, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0]]",0.5453394055366516
29,"[[0.6260731816291809, 0.0, 0.793956043956044, 0.0, 0.0, 0.0], [0.5163761377334595, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4449824094772339, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.4220549464225769, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.44665074348449707, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.5181757807731628, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5453394055366516, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0]]",0.6278882026672363
30,"[[0.5163761377334595, 0.16666666666666666, 0.7967032967032968, 0.0, 0.0, 0.0], [0.4449824094772339, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.4220549464225769, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.44665074348449707, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.5181757807731628, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5453394055366516, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6278882026672363, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0]]",0.5191975831985474
31,"[[0.4449824094772339, 0.3333333333333333, 0.7994505494505495, 0.0, 0.0, 0.0], [0.4220549464225769, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.44665074348449707, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.5181757807731628, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5453394055366516, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6278882026672363, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.5191975831985474, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0]]",0.44764071702957153
32,"[[0.4220549464225769, 0.5, 0.8021978021978022, 0.0, 0.0, 0.0], [0.44665074348449707, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.5181757807731628, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5453394055366516, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6278882026672363, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.5191975831985474, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.44764071702957153, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0]]",0.4240342974662781
33,"[[0.44665074348449707, 0.6666666666666666, 0.804945054945055, 0.0, 0.0, 0.0], [0.5181757807731628, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5453394055366516, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6278882026672363, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.5191975831985474, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.44764071702957153, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.4240342974662781, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0]]",0.447539746761322
34,"[[0.5181757807731628, 0.8333333333333333, 0.8076923076923077, 0.0, 0.0, 1.0], [0.5453394055366516, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6278882026672363, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.5191975831985474, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.44764071702957153, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.4240342974662781, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.447539746761322, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0]]",0.518103301525116
35,"[[0.5453394055366516, 1.0, 0.8104395604395606, 0.0, 0.0, 1.0], [0.6278882026672363, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.5191975831985474, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.44764071702957153, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.4240342974662781, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.447539746761322, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.518103301525116, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0]]",0.5457602143287659
36,"[[0.6278882026672363, 0.0, 0.8131868131868133, 0.0, 0.0, 0.0], [0.5191975831985474, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.44764071702957153, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.4240342974662781, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.447539746761322, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.518103301525116, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5457602143287659, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0]]",0.6297264695167542
37,"[[0.5191975831985474, 0.16666666666666666, 0.815934065934066, 0.0, 0.0, 0.0], [0.44764071702957153, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.4240342974662781, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.447539746761322, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.518103301525116, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5457602143287659, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6297264695167542, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0]]",0.5220569968223572
38,"[[0.44764071702957153, 0.3333333333333333, 0.8186813186813188, 0.0, 0.0, 0.0], [0.4240342974662781, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.447539746761322, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.518103301525116, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5457602143287659, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6297264695167542, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.5220569968223572, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0]]",0.45036882162094116
39,"[[0.4240342974662781, 0.5, 0.8214285714285715, 0.0, 0.0, 0.0], [0.447539746761322, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.518103301525116, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5457602143287659, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6297264695167542, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.5220569968223572, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.45036882162094116, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0]]",0.42611032724380493
40,"[[0.447539746761322, 0.6666666666666666, 0.8241758241758242, 0.0, 0.0, 0.0], [0.518103301525116, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5457602143287659, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6297264695167542, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.5220569968223572, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.45036882162094116, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.42611032724380493, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0]]",0.4485422372817993
41,"[[0.518103301525116, 0.8333333333333333, 0.826923076923077, 0.0, 0.0, 1.0], [0.5457602143287659, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6297264695167542, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.5220569968223572, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.45036882162094116, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.42611032724380493, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4485422372817993, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0]]",0.51813143491745
42,"[[0.5457602143287659, 1.0, 0.8296703296703297, 0.0, 0.0, 1.0], [0.6297264695167542, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.5220569968223572, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.45036882162094116, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.42611032724380493, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4485422372817993, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.51813143491745, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0]]",0.5462426543235779
43,"[[0.6297264695167542, 0.0, 0.8324175824175825, 0.0, 0.0, 0.0], [0.5220569968223572, 0.16666666666666666, 0.8351648351648352, 0.0, 0.0, 0.0], [0.45036882162094116, 0.3333333333333333, 0.8379120879120879, 0.0, 0.0, 0.0], [0.42611032724380493, 0.5, 0.8406593406593407, 0.0, 0.0, 0.0], [0.4485422372817993, 0.6666666666666666, 0.8434065934065935, 0.0, 0.0, 0.0], [0.51813143491745, 0.8333333333333333, 0.8461538461538463, 0.0, 0.0, 1.0], [0.5462426543235779, 1.0, 0.848901098901099, 0.0, 0.0, 1.0]]",0.6315909028053284
