window_idx,worst_similarity
0,0.6142857670783997
1,0.6142857670783997
2,0.6142857670783997
3,0.6142857670783997
4,0.6142857670783997
5,0.6142857670783997
6,0.6142857670783997
7,0.6142857670783997
8,0.6142857670783997
9,0.6142857670783997
10,0.6142857670783997
11,0.6142857670783997
12,0.6142857670783997
13,0.6142857670783997
14,0.6142857670783997
15,0.6142857670783997
16,0.6142857670783997
17,0.6142857670783997
18,0.6142857670783997
19,0.6142857670783997
20,0.6142857670783997
21,0.6142857670783997
22,0.6142857670783997
23,0.6142857670783997
24,0.6142857670783997
25,0.6142857670783997
26,0.6142857670783997
27,0.6142857670783997
28,0.6142857670783997
29,0.6142857670783997
30,0.6142857670783997
31,0.6142857670783997
32,0.6142857670783997
33,0.6142857670783997
34,0.6142857670783997
35,0.6142857670783997
36,0.6142857670783997
37,0.6142857670783997
38,0.6142857670783997
39,0.6142857670783997
40,0.6142857670783997
41,0.6142857670783997
42,0.6142857670783997
43,0.6142857670783997
44,0.6142857670783997
45,0.6142857670783997
46,0.6142857670783997
47,0.6142857670783997
48,0.6142857670783997
49,0.6142857670783997
50,0.6142857670783997
51,0.6142857670783997
52,0.6142857670783997
53,0.6142857670783997
54,0.6142857670783997
55,0.6142857670783997
56,0.6142857670783997
57,0.6142857670783997
58,0.6142857670783997
59,0.6142857670783997
60,0.6142857670783997
61,0.6142857670783997
62,0.6142857670783997
63,0.6142857670783997
64,0.6142857670783997
65,0.6142857670783997
66,0.6142857670783997
67,0.6142857670783997
68,0.6142857670783997
69,0.6142857670783997
70,0.6142857670783997
71,0.6142857670783997
72,0.6142857670783997
73,0.6142857670783997
74,0.6142857670783997
75,0.6142857670783997
76,0.6142857670783997
77,0.6142857670783997
78,0.6142857670783997
79,0.6142857670783997
80,0.6142857670783997
81,0.6178572177886963
82,0.6142857670783997
83,0.6142857670783997
84,0.6142857670783997
85,0.6142857670783997
86,0.6142857670783997
87,0.6142857670783997
88,0.6142857670783997
89,0.6142857670783997
90,0.6142857670783997
91,0.6142857670783997
92,0.6142857670783997
93,0.6142857670783997
94,0.6142857670783997
95,0.6142857670783997
96,0.6142857670783997
97,0.6142857670783997
98,0.6142857670783997
99,0.6142857670783997
100,0.6142857670783997
101,0.6142857670783997
102,0.6142857670783997
103,0.6142857670783997
104,0.6142857670783997
105,0.6142857670783997
106,0.6142857670783997
107,0.6142857670783997
108,0.6142857670783997
109,0.6142857670783997
110,0.6142857670783997
111,0.6142857670783997
112,0.6142857670783997
113,0.6142857670783997
114,0.6142857670783997
115,0.6142857670783997
116,0.6142857670783997
117,0.6142857670783997
118,0.6142857670783997
119,0.6142857670783997
120,0.6142857670783997
121,0.6142857670783997
122,0.6142857670783997
123,0.6142857670783997
124,0.6142857670783997
125,0.6142857670783997
126,0.6142857670783997
127,0.6142857670783997
128,0.6142857670783997
129,0.6142857670783997
130,0.6142857670783997
131,0.6178572177886963
132,0.6142857670783997
133,0.6142857670783997
134,0.6142857670783997
135,0.6142857670783997
136,0.6142857670783997
137,0.6142857670783997
138,0.6142857670783997
139,0.6142857670783997
140,0.6142857670783997
141,0.6142857670783997
142,0.6142857670783997
143,0.6142857670783997
144,0.6142857670783997
145,0.6142857670783997
146,0.6142857670783997
147,0.6142857670783997
148,0.6142857670783997
149,0.6142857670783997
150,0.6142857670783997
151,0.6142857670783997
152,0.6142857670783997
153,0.6142857670783997
154,0.6142857670783997
155,0.6142857670783997
156,0.6142857670783997
157,0.6142857670783997
158,0.6142857670783997
159,0.6142857670783997
160,0.6142857670783997
161,0.6142857670783997
162,0.6142857670783997
163,0.6142857670783997
164,0.6142857670783997
165,0.6142857670783997
166,0.6142857670783997
167,0.6142857670783997
168,0.6142857670783997
169,0.6142857670783997
170,0.6142857670783997
171,0.6142857670783997
172,0.6142857670783997
173,0.6142857670783997
174,0.6142857670783997
175,0.6142857670783997
176,0.6142857670783997
177,0.6142857670783997
178,0.6142857670783997
179,0.6142857670783997
180,0.6142857670783997
181,0.6142857670783997
182,0.6142857670783997
183,0.6142857670783997
184,0.6142857670783997
185,0.6142857670783997
186,0.6142857670783997
187,0.6142857670783997
188,0.6142857670783997
189,0.6142857670783997
190,0.6142857670783997
191,0.6142857670783997
192,0.6142857670783997
193,0.6142857670783997
194,0.6142857670783997
195,0.6142857670783997
196,0.6142857670783997
197,0.6142857670783997
198,0.6142857670783997
199,0.6142857670783997
200,0.6142857670783997
201,0.6142857670783997
202,0.6142857670783997
203,0.6142857670783997
204,0.6142857670783997
205,0.6142857670783997
206,0.6142857670783997
207,0.6142857670783997
208,0.6142857670783997
209,0.6142857670783997
210,0.6142857670783997
211,0.6142857670783997
212,0.6142857670783997
213,0.6142857670783997
214,0.6142857670783997
215,0.6142857670783997
216,0.6142857670783997
217,0.6142857670783997
218,0.6142857670783997
219,0.6142857670783997
220,0.6142857670783997
221,0.6142857670783997
222,0.6142857670783997
223,0.6142857670783997
224,0.6142857670783997
225,0.6142857670783997
226,0.6142857670783997
227,0.6142857670783997
228,0.6142857670783997
229,0.6142857670783997
230,0.6142857670783997
231,0.6142857670783997
