seed,strategy,item_id,store_id,rmse,mae,train_time,inference_time,best_epoch
42,best_val,16920,6269,9.63359387241034,7.824433509041281,0.0,0.018001556396484375,1
42,best_train_early_val,16920,6269,9.900427769616426,8.026968337546766,0.0,0.01600050926208496,2
42,combined,16920,6269,9.757740838929868,7.108249500734744,0.07200121879577637,0.022002458572387695,1
42,expanding_window,16920,6269,9.72072069366225,7.765679879613172,0.0,0.01999831199645996,11
42,sliding_window,16920,6269,9.585183557652073,7.7977213090151745,0.0,0.01800084114074707,11
42,best_val,26220,6269,42.77269983252869,29.464556309278883,0.0,0.02200174331665039,531
42,best_train_early_val,26220,6269,39.21956280111592,26.602119838636295,0.0,0.016995906829833984,21
42,combined,26220,6269,46.441283948962905,30.62140355091177,32.49679255485535,0.022999286651611328,531
42,expanding_window,26220,6269,47.93239322592325,35.53149693184137,0.0,0.016000032424926758,34
42,sliding_window,26220,6269,42.7619256597833,26.803846932679804,0.0,0.017998456954956055,19
42,best_val,48375,6269,13.665940393138166,9.985520766305378,0.0,0.0169985294342041,34
42,best_train_early_val,48375,6269,13.779201536217672,10.632199773942334,0.0,0.015998125076293945,16
42,combined,48375,6269,13.501419894298174,9.753531915348729,2.0897955894470215,0.021001100540161133,34
42,expanding_window,48375,6269,13.745723444380795,10.552077354412843,0.0,0.020000457763671875,25
42,sliding_window,48375,6269,14.893541775626153,11.003586104663174,0.0,0.016001224517822266,36
42,best_val,213625,6269,9.305584665521307,7.167873365719334,0.0,0.021000146865844727,112
42,best_train_early_val,213625,6269,10.087628521563197,7.441398787099162,0.0,0.018999338150024414,35
42,combined,213625,6269,9.228754327507467,6.84276536024279,6.682439804077148,0.019000530242919922,112
42,expanding_window,213625,6269,9.628236110810812,7.209219954274838,0.0,0.017000675201416016,63
42,sliding_window,213625,6269,9.081166397830916,6.76326194444513,0.0,0.022998809814453125,63
42,best_val,213631,6269,14.153887806835842,10.680120195633446,0.0,0.01599860191345215,20
42,best_train_early_val,213631,6269,14.068518417324055,10.95010836412704,0.0,0.01764059066772461,10
42,combined,213631,6269,14.373401073430532,11.35882009468437,1.1760034561157227,0.019000768661499023,20
42,expanding_window,213631,6269,15.593669624157856,12.778808000138383,0.0,0.021999597549438477,23
42,sliding_window,213631,6269,14.369848416602949,10.947976777366563,0.0,0.01600050926208496,16
42,best_val,538923,6269,9.480695524245236,7.3933791370173685,0.0,0.01600337028503418,17
42,best_train_early_val,538923,6269,9.749231865125443,7.409698170189764,0.0,0.015000581741333008,13
42,combined,538923,6269,9.397424208259256,7.248142043749492,1.0550024509429932,0.01900196075439453,17
42,expanding_window,538923,6269,9.528722134666486,7.422162899394441,0.0,0.015999555587768555,16
42,sliding_window,538923,6269,9.626287997901855,7.550444388701246,0.0,0.02000260353088379,31
42,best_val,606214,6269,8.648157523033596,6.680261332225176,0.0,0.014999151229858398,13
42,best_train_early_val,606214,6269,9.45440536207341,7.414313796883315,0.0,0.014998674392700195,11
42,combined,606214,6269,9.950139756216021,7.935533613161324,0.7710001468658447,0.016999006271362305,13
42,expanding_window,606214,6269,11.25371899229084,9.293083103848438,0.0,0.016999006271362305,12
42,sliding_window,606214,6269,8.559317296968311,6.526551469868305,0.0,0.015999794006347656,22
42,best_val,907970,6269,8.642242687931061,6.903772609101401,0.0,0.01599907875061035,119
42,best_train_early_val,907970,6269,8.76357932267168,6.926531935828963,0.0,0.017998456954956055,32
42,combined,907970,6269,10.710477641220441,8.593975164531882,7.106541156768799,0.01800227165222168,119
42,expanding_window,907970,6269,8.73517696357777,6.797980878088209,0.0,0.017000913619995117,45
42,sliding_window,907970,6269,8.34850627165547,6.579155043059704,0.0,0.018999814987182617,22
42,best_val,918537,6269,11.668579234027987,8.301415209676705,0.0,0.017998218536376953,4
42,best_train_early_val,918537,6269,10.896174949713693,7.739853293093201,0.0,0.016000986099243164,4
42,combined,918537,6269,11.599090728130138,8.038906093516381,0.2369999885559082,0.023000717163085938,4
42,expanding_window,918537,6269,10.71766600017743,7.631638620998345,0.0,0.016001462936401367,15
42,sliding_window,918537,6269,11.08201657465203,7.714101218514973,0.0,0.018001556396484375,24
42,best_val,936693,6269,6.237131943893301,4.9638903961072565,0.0,0.01600360870361328,13
42,best_train_early_val,936693,6269,6.12500666729784,4.8229229356728345,0.0,0.018998384475708008,10
42,combined,936693,6269,6.769300298449342,5.435071722159978,0.7130017280578613,0.019000530242919922,13
42,expanding_window,936693,6269,6.287242179255617,5.010632033441581,0.0,0.015002012252807617,4
42,sliding_window,936693,6269,6.188963909924867,5.028555572422501,0.0,0.019577503204345703,4
1000,best_val,16920,6269,9.411085520495863,7.162106800751359,0.0,0.02199840545654297,4
1000,best_train_early_val,16920,6269,10.008450377153126,8.156677570948803,0.0,0.01600027084350586,2
1000,combined,16920,6269,9.37901898502254,7.558536092732467,0.2070024013519287,0.01900196075439453,4
1000,expanding_window,16920,6269,9.325969246752061,7.343939190499143,0.0,0.016001224517822266,10
1000,sliding_window,16920,6269,9.461894532619755,7.569995036409571,0.0,0.016002893447875977,8
1000,best_val,26220,6269,44.15638485396148,28.472715425773774,0.0,0.019995927810668945,284
1000,best_train_early_val,26220,6269,37.69539161133548,25.354465241550034,0.0,0.019996166229248047,32
1000,combined,26220,6269,45.66518427495476,28.820750523772503,16.818125247955322,0.01699972152709961,284
1000,expanding_window,26220,6269,39.48341969230804,27.80516108423715,0.0,0.016001224517822266,24
1000,sliding_window,26220,6269,40.32826486949956,29.20842230332151,0.0,0.016000032424926758,24
1000,best_val,48375,6269,14.777297328488865,10.808905756502758,0.0,0.015003204345703125,41
1000,best_train_early_val,48375,6269,13.850655225652162,9.483614737983622,0.0,0.01599740982055664,20
