item_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,rmse,mae,bias,r2_score,pocid,train_time,inference_time,best_epoch
545598,6269,555555,spearman,30,1,0.7,,True,False,True,9.646733192964833,7.71147425219514,2.764264312931915,-0.16844183157363402,0.4605263157894737,7.0431,0.9092,1
545598,6269,555555,spearman,30,1,0.7,,True,False,False,9.583605314771544,7.647429026809394,2.531627970778085,-0.15319938490458584,0.4407894736842105,6.7615,0.7505,1
545598,6269,213626,no_emb,30,1,,,,,baseline,9.570363258024475,7.613592711928623,1.7203915664573122,-0.15001474173549934,0.4473684210526316,6.7171,0.0928,1
545598,6269,213626,spearman,30,1,0.7,,True,False,True,9.77173572862656,7.947501950112044,3.6256567320597717,-0.19891940383926787,0.506578947368421,7.2241,0.8403,2
545598,6269,213626,spearman,30,1,0.7,,True,False,False,9.786807346931871,7.9634607939743525,3.672845166590479,-0.20262060722224629,0.4934210526315789,7.6118,1.0755,2
545598,6269,907969,no_emb,30,1,,,,,baseline,8.46946306110978,6.5514178043292235,1.1329159484384885,0.09934530121473506,0.6118421052631579,7.5545,0.0875,5
545598,6269,907969,spearman,30,1,0.7,,True,False,True,9.007358881369132,7.099590925317185,2.3821968446954402,-0.018688717499896867,0.6052631578947368,7.316,1.3246,3
545598,6269,907969,spearman,30,1,0.7,,True,False,False,8.979655427532094,7.070868109468541,2.2415817530910953,-0.012432100656628142,0.5921052631578947,6.8457,1.1188,3
545598,6269,5219788,no_emb,30,1,,,,,baseline,11.05651394065508,9.124660571221433,5.105362331360773,-0.5349102926377676,0.4342105263157895,7.1175,0.0874,1
545598,6269,5219788,spearman,30,1,0.7,,True,False,True,9.105582755013325,7.269482445190935,1.9847936728616167,-0.04102714550417774,0.5592105263157895,7.181,1.0271,2
545598,6269,5219788,spearman,30,1,0.7,,True,False,False,9.109279149168081,7.269437240521892,1.9841650892901266,-0.04187252307369316,0.5657894736842105,7.2915,1.0787,2
545598,6269,13451285,no_emb,30,1,,,,,baseline,8.892636141428618,6.9826887966760625,0.9541569967675053,0.007095204794384191,0.5921052631578947,7.0738,0.0781,4
545598,6269,13451285,spearman,30,1,0.7,,True,False,True,8.58936158231495,6.6119781269941456,0.3805549313235127,0.07366444529870997,0.5986842105263158,7.3129,1.1099,5
545598,6269,13451285,spearman,30,1,0.7,,True,False,False,8.607850154477976,6.621494566157363,0.3359163269595383,0.0696722849771152,0.5789473684210527,6.8517,1.0537,5
545598,6269,23616558,no_emb,30,1,,,,,baseline,8.754558780705608,6.779297262819764,0.8578220520144194,0.03768980077965656,0.5789473684210527,6.8024,0.0882,6
545598,6269,23616558,spearman,30,1,0.7,,True,False,True,9.926865610252001,7.98646798379281,3.041094955470827,-0.2372881329944656,0.5131578947368421,6.8818,1.0507,1
545598,6269,618626816,no_emb,30,1,,,,,baseline,8.697338709178368,6.841231689441438,1.699068896228971,0.050228070624550814,0.625,7.4857,0.0859,8
545598,6269,618626816,spearman,30,1,0.7,,True,False,True,9.058277325744704,7.230849581411461,2.2475073602464466,-0.030238530428937205,0.618421052631579,7.8226,1.0986,5
545598,6269,618626816,spearman,30,1,0.7,,True,False,False,9.049290619089145,7.19666027379971,2.1171274204659305,-0.02819534749782404,0.618421052631579,7.4425,1.5862,5
48369,6269,42,no_emb,30,1,,,,,baseline,10.635094441342577,7.859007950993925,-0.48303577245450485,0.06564679392454575,0.5263157894736842,14.0661,0.1366,66
48369,6269,42,spearman,30,1,0.7,,True,False,True,10.650308400272117,8.030857353647745,1.8642603149454968,0.06297161710947685,0.5592105263157895,10.8661,1.3168,68
48369,6269,42,spearman,30,1,0.7,,True,False,False,10.298184400739096,7.620515877076613,-0.385894261154474,0.12390801612108615,0.5723684210526315,9.472,1.3235,35
48369,6269,1000,no_emb,30,1,,,,,baseline,10.701123298619986,7.706497047011272,-1.021757776867233,0.054008760653289856,0.506578947368421,11.799,0.1314,67
48369,6269,1000,spearman,30,1,0.7,,True,False,True,10.67312873685626,7.897182789819888,-0.512497862983568,0.05895178759765907,0.5657894736842105,10.3756,1.0101,29
48369,6269,1000,spearman,30,1,0.7,,True,False,False,10.477491590908864,7.930479047101697,0.08971657311799479,0.09313420761329305,0.5855263157894737,8.8018,1.4839,29
48369,6269,26008,no_emb,30,1,,,,,baseline,10.426427569659227,8.13216395145343,1.5768799704371714,0.1019522281875671,0.5592105263157895,7.9438,0.0839,27
48369,6269,26008,spearman,30,1,0.7,,True,False,True,10.205904836544951,7.567601281005183,-1.2526342674505477,0.13953857103462275,0.5328947368421053,8.1306,1.115,29
48369,6269,26008,spearman,30,1,0.7,,True,False,False,10.323554836726446,7.724879770351001,-1.3618153735410934,0.11958604759508573,0.506578947368421,7.3244,1.0595,29
48369,6269,555555,no_emb,30,1,,,,,baseline,10.345637627687212,7.76722452635542,-0.3415812583932397,0.11581548765528105,0.5328947368421053,9.0652,0.0826,44
48369,6269,555555,spearman,30,1,0.7,,True,False,True,10.35403802922728,7.925756854169509,-0.15786866785264483,0.11437903285536599,0.4934210526315789,8.3282,1.0007,26
48369,6269,555555,spearman,30,1,0.7,,True,False,False,10.362437537034467,8.156363244077154,0.8036895078040805,0.1129415651759682,0.5,8.1207,1.0427,23
48369,6269,213626,no_emb,30,1,,,,,baseline,10.914335438819043,8.021247417446883,0.10002540269245704,0.01593684191239697,0.5657894736842105,8.7399,0.0896,48
48369,6269,213626,spearman,30,1,0.7,,True,False,True,9.890495144764099,7.340270942490962,0.03218285282891171,0.191901228381945,0.5328947368421053,7.8365,0.927,34
48369,6269,213626,spearman,30,1,0.7,,True,False,False,10.46759490403343,7.644686518151776,-0.879306226384406,0.0948465884787455,0.5657894736842105,10.2942,1.0865,90
48369,6269,907969,no_emb,30,1,,,,,baseline,10.325422216955637,7.777886029016348,0.012656826452881681,0.11926751074840214,0.506578947368421,8.6633,0.0908,35
48369,6269,907969,spearman,30,1,0.7,,True,False,True,10.429932041081491,7.633701722947211,0.20134333448082792,0.10134843333306298,0.5460526315789473,10.2248,1.1735,73
48369,6269,907969,spearman,30,1,0.7,,True,False,False,10.421712447297303,7.583896120316258,-0.46416256978523496,0.10276428920164105,0.5,13.569,1.216,142
48369,6269,5219788,no_emb,30,1,,,,,baseline,10.099361807823975,7.543221278176977,0.1271403179157014,0.1574101166412818,0.5263157894736842,8.7613,0.0833,41
48369,6269,5219788,spearman,30,1,0.7,,True,False,True,10.3452550429082,7.519415916448909,-0.42733951490007194,0.11588088126245533,0.5263157894736842,8.7211,0.6892,45
48369,6269,5219788,spearman,30,1,0.7,,True,False,False,11.220547465544486,8.055885744201982,-0.14974254749569238,-0.040055399275929826,0.5263157894736842,9.8115,1.2601,61
48369,6269,13451285,no_emb,30,1,,,,,baseline,10.127010818703251,7.818433332019577,0.26270081489986064,0.15279028677977524,0.5,8.0758,0.072,33
48369,6269,13451285,spearman,30,1,0.7,,True,False,True,11.005977478959416,8.009399933290053,0.8026711098557594,-0.0006578760938591444,0.5723684210526315,11.1699,0.8658,65
48369,6269,13451285,spearman,30,1,0.7,,True,False,False,10.546044966148186,7.748911277774503,-1.6601880121172643,0.08122828665396675,0.5592105263157895,9.1198,1.3957,34
48369,6269,23616558,no_emb,30,1,,,,,baseline,10.444211340771872,8.293982732748868,1.6959843196559186,0.09888611641394507,0.5328947368421053,7.8488,0.0896,20
48369,6269,23616558,spearman,30,1,0.7,,True,False,True,10.988174966051462,8.064834146523008,0.26835162119538175,0.002576696620230856,0.5328947368421053,9.0076,1.0187,59
48369,6269,23616558,spearman,30,1,0.7,,True,False,False,10.684545180047543,7.985002635935553,-0.5297312827086916,0.056937538629261764,0.5328947368421053,7.9323,1.1152,36
48369,6269,618626816,no_emb,30,1,,,,,baseline,10.361119151801669,7.698879046475186,-0.06109928018322178,0.11316726696509116,0.5789473684210527,8.3412,0.0902,32
48369,6269,618626816,spearman,30,1,0.7,,True,False,True,11.010350250194154,8.160921099772251,1.0651222148946686,-0.0014531743263688224,0.5526315789473685,8.8449,1.0299,37
48369,6269,618626816,spearman,30,1,0.7,,True,False,False,10.402099095554053,7.966486462446697,0.7438054657084685,0.10613825301317925,0.5723684210526315,8.3144,1.2329,27
6032,6269,42,no_emb,30,1,,,,,baseline,10.941773042381504,6.7840710406989055,-1.2749663743318296,0.6598387666127499,0.5526315789473685,14.3238,0.0759,180
6032,6269,42,spearman,30,1,0.7,,True,False,True,10.4585862159842,6.466204973022922,1.1844003584260254,0.6892183452149874,0.5526315789473685,16.5749,2.526,226
6032,6269,42,spearman,30,1,0.7,,True,False,False,11.936567898519145,7.468559244099786,-2.105779278901667,0.5951740361471716,0.625,15.9039,2.6597,209
6032,6269,1000,no_emb,30,1,,,,,baseline,9.216408151151354,6.353293336002655,0.060530977798443214,0.758658053169891,0.5657894736842105,11.5808,0.0809,120
6032,6269,1000,spearman,30,1,0.7,,True,False,True,11.728432314613666,7.185064920023376,2.2588891546710643,0.6091686932375948,0.6052631578947368,19.2495,3.0916,263
6032,6269,1000,spearman,30,1,0.7,,True,False,False,13.549988307568034,8.049309710271997,-0.8265830387477002,0.47834034006483694,0.5986842105263158,7.3414,1.3734,17
6032,6269,26008,no_emb,30,1,,,,,baseline,11.93439241961709,6.902034089650983,0.3123639009746851,0.595321584436846,0.5592105263157895,15.8311,0.0783,204
6032,6269,26008,spearman,30,1,0.7,,True,False,True,12.088249811949911,6.963598990752027,-0.826831168209026,0.5848201517264818,0.631578947368421,11.5486,2.6942,109
6032,6269,26008,spearman,30,1,0.7,,True,False,False,13.968676886208991,8.295298451691671,-0.9952592164083244,0.4456041682506572,0.5921052631578947,7.537,1.8387,14
6032,6269,555555,no_emb,30,1,,,,,baseline,9.723713319837316,6.36279362615417,0.03227481596610125,0.7313581277774837,0.5986842105263158,13.4965,0.0822,165
6032,6269,555555,spearman,30,1,0.7,,True,False,True,11.659459461459035,7.098065524514205,-2.578156749212664,0.6137519974079175,0.5921052631578947,12.6669,2.2076,119
6032,6269,555555,spearman,30,1,0.7,,True,False,False,11.414923900361499,7.058337458208496,-0.5161646207173666,0.6297837699055837,0.5592105263157895,8.2554,3.2397,44
6032,6269,213626,no_emb,30,1,,,,,baseline,9.611072454423345,6.429171781426941,-0.4029167918792737,0.7375460487136494,0.5789473684210527,11.9859,0.0809,136
6032,6269,213626,spearman,30,1,0.7,,True,False,True,11.336036201634121,6.7513824309788495,1.2904322016862482,0.6348831622669004,0.625,13.6352,2.903,146
6032,6269,213626,spearman,30,1,0.7,,True,False,False,13.591326589473024,7.8528598353169325,2.468013973504889,0.47515252793060303,0.5789473684210527,10.0553,2.4129,71
6032,6269,907969,no_emb,30,1,,,,,baseline,9.585759390755975,6.65874532079385,-0.02886328120636784,0.7389266989932504,0.5855263157894737,9.3507,0.0822,83
6032,6269,907969,spearman,30,1,0.7,,True,False,True,10.135668281923694,6.388659517554676,-0.09757855144980686,0.7081133781682161,0.5657894736842105,16.8408,2.4409,234
6032,6269,907969,spearman,30,1,0.7,,True,False,False,10.731182501000161,7.062665146355536,-0.4909287654106913,0.6728065699087151,0.5789473684210527,11.3477,2.731,105
6032,6269,5219788,no_emb,30,1,,,,,baseline,9.938018635353249,6.741487061373548,2.0895846292279123,0.7193861989213863,0.5921052631578947,12.9503,0.0782,143
6032,6269,5219788,spearman,30,1,0.7,,True,False,True,10.00362028147059,6.476694123417723,-0.02462478985194287,0.71566926364823,0.5592105263157895,11.9716,2.8028,104
6032,6269,5219788,spearman,30,1,0.7,,True,False,False,13.39067568587779,9.05579472873725,3.2925859046917334,0.49053494942967313,0.5855263157894737,8.3074,2.1417,22
6032,6269,13451285,no_emb,30,1,,,,,baseline,8.640134870736349,6.0081182965655735,-0.4785914337323382,0.7878952196688311,0.5921052631578947,14.2209,0.0696,160
6032,6269,13451285,spearman,30,1,0.7,,True,False,True,10.922126384829692,6.515471907515152,0.3884817255673066,0.661059232680282,0.5657894736842105,18.6162,2.8269,307
6032,6269,13451285,spearman,30,1,0.7,,True,False,False,12.950079120482878,8.73178260505589,2.987628334487965,0.5235094886928504,0.5855263157894737,8.3084,2.4638,29
6032,6269,23616558,no_emb,30,1,,,,,baseline,12.64366632485053,7.749583473782134,-3.871838454717125,0.5457912827774147,0.5921052631578947,9.946,0.0866,53
6032,6269,23616558,spearman,30,1,0.7,,True,False,True,9.761932594725064,6.069797609415319,0.6207824622591337,0.7292421716309037,0.5789473684210527,14.7393,2.9079,140
6032,6269,23616558,spearman,30,1,0.7,,True,False,False,11.860438102909892,7.234630117521567,-0.21416457620711107,0.6003214181169119,0.5921052631578947,11.5465,3.1076,72
6032,6269,618626816,no_emb,30,1,,,,,baseline,10.416805866887623,6.263639903146457,0.7674048009261586,0.691696429756918,0.5723684210526315,12.5237,0.0792,155
6032,6269,618626816,spearman,30,1,0.7,,True,False,True,10.63882946712913,6.682704835837963,-0.5137213453942654,0.6784140190764869,0.6118421052631579,8.1662,3.581,73
6032,6269,618626816,spearman,30,1,0.7,,True,False,False,11.718569529664666,7.0976394338935025,-1.8721564320567388,0.6098257400222494,0.6381578947368421,12.0203,2.6905,137
606214,6269,42,no_emb,30,1,,,,,baseline,9.289445678382624,7.236880319375618,5.395462596533346,-0.49418730704102987,0.5986842105263158,7.8222,0.0778,24
606214,6269,42,spearman,30,1,0.7,,True,False,True,9.607587646105934,7.286109783680611,5.4277439086265815,-0.5982847437751753,0.6052631578947368,8.1475,1.5952,32
606214,6269,42,spearman,30,1,0.7,,True,False,False,9.582701266545861,7.364360067579481,5.594910969142041,-0.5900154451132376,0.6118421052631579,8.2338,1.682,27
606214,6269,1000,no_emb,30,1,,,,,baseline,9.99625082059567,7.947252295960009,6.598782307377048,-0.7302136472265697,0.5921052631578947,7.2621,0.071,18
606214,6269,1000,spearman,30,1,0.7,,True,False,True,9.730669826795308,7.734898988327949,6.15157140937506,-0.6394980982330214,0.618421052631579,7.8077,1.6606,30
606214,6269,1000,spearman,30,1,0.7,,True,False,False,10.407189778186865,8.334832837963416,6.920713001411725,-0.8753934382035637,0.625,7.6346,1.49,30
606214,6269,26008,no_emb,30,1,,,,,baseline,10.20047822378798,8.268917485389833,7.07319763088538,-0.8016337545030909,0.6118421052631579,7.8065,0.0916,20
606214,6269,26008,spearman,30,1,0.7,,True,False,True,9.575335135569038,7.391696113776537,5.6818732954318225,-0.5875719252442109,0.6052631578947368,7.9952,1.4685,30
606214,6269,26008,spearman,30,1,0.7,,True,False,False,8.624988546969677,6.616927446687923,4.329906060609942,-0.28807899450737295,0.5855263157894737,7.3636,1.5022,19
606214,6269,555555,no_emb,30,1,,,,,baseline,9.180048277591863,7.190534474413379,5.479837220089109,-0.45920185869496866,0.6118421052631579,7.2158,0.0877,17
606214,6269,555555,spearman,30,1,0.7,,True,False,True,10.00974998921873,7.9406434856598676,6.347273442285513,-0.7348898436806113,0.6381578947368421,7.4302,1.662,26
606214,6269,555555,spearman,30,1,0.7,,True,False,False,9.390421890247303,7.439016924379698,5.37268672016711,-0.5268474672599728,0.618421052631579,7.4446,1.2951,20
606214,6269,213626,no_emb,30,1,,,,,baseline,10.350932774893177,8.22365252371707,6.656568932377435,-0.8551730211001705,0.5855263157894737,7.7357,0.0796,25
606214,6269,213626,spearman,30,1,0.7,,True,False,True,10.618485886773437,8.684951220852097,7.49950496550479,-0.9523183316779917,0.5855263157894737,7.6448,1.4066,21
606214,6269,213626,spearman,30,1,0.7,,True,False,False,9.815775526004504,7.787562322188047,6.290619438574984,-0.6683020369115953,0.5789473684210527,7.6951,1.7279,25
606214,6269,907969,no_emb,30,1,,,,,baseline,9.565542701160089,7.338128588558022,5.695460270432865,-0.5843264524972176,0.5986842105263158,7.9308,0.087,29
606214,6269,907969,spearman,30,1,0.7,,True,False,True,9.985368946881362,7.847520387250613,6.403459194828482,-0.7264486919996924,0.5986842105263158,7.6139,1.7405,28
606214,6269,907969,spearman,30,1,0.7,,True,False,False,8.984750256605063,7.131835596623763,5.173243612635369,-0.39777562724379534,0.5921052631578947,6.9214,1.4305,8
606214,6269,5219788,no_emb,30,1,,,,,baseline,9.71471713696326,7.6391725197337035,6.125470605940601,-0.6341268409542729,0.6052631578947368,7.1056,0.0901,21
606214,6269,5219788,spearman,30,1,0.7,,True,False,True,9.875091305504363,7.719792704177059,6.26688699063912,-0.6885257325684184,0.5921052631578947,7.8893,1.438,41
606214,6269,5219788,spearman,30,1,0.7,,True,False,False,9.21075395048509,7.346246173179227,5.594887100793178,-0.46897973946050975,0.5986842105263158,6.8446,1.4807,12
606214,6269,13451285,no_emb,30,1,,,,,baseline,9.47084133407367,7.411082678371006,5.6714226751545675,-0.5531112504843538,0.6118421052631579,7.4481,0.0824,26
606214,6269,13451285,spearman,30,1,0.7,,True,False,True,9.560810334421028,7.394327816717765,5.711206345094575,-0.5827592107018946,0.618421052631579,7.6971,1.4212,36
606214,6269,13451285,spearman,30,1,0.7,,True,False,False,9.788670964213589,7.707928802258049,6.116327634629081,-0.659101304097182,0.6118421052631579,8.0918,1.6607,27
606214,6269,23616558,no_emb,30,1,,,,,baseline,10.102175183171132,8.056139429799872,6.6272518482862735,-0.767076025406072,0.5921052631578947,7.586,0.1023,15
606214,6269,23616558,spearman,30,1,0.7,,True,False,True,9.11188105538341,7.104865969980464,5.256922647259594,-0.43761146529117867,0.6118421052631579,7.5097,1.7088,18
606214,6269,23616558,spearman,30,1,0.7,,True,False,False,9.150248420149847,7.122383938505759,5.237119567550086,-0.44974364493690233,0.6052631578947368,7.7309,1.7367,18
606214,6269,618626816,no_emb,30,1,,,,,baseline,9.655425308489955,7.629370728544161,6.230360818649429,-0.614240581472679,0.5986842105263158,7.6077,0.0836,15
606214,6269,618626816,spearman,30,1,0.7,,True,False,True,10.492588632706596,8.288915998016307,6.912892730991825,-0.9062977566916448,0.631578947368421,8.3605,1.5004,44
606214,6269,618626816,spearman,30,1,0.7,,True,False,False,10.704884258998591,8.449855126489222,7.134969831389539,-0.9842180501273674,0.6118421052631579,7.8482,1.4336,40
916110,6269,42,no_emb,30,1,,,,,baseline,8.918635625134973,7.254302251572702,4.34694396436604,0.21632859834839369,0.6052631578947368,8.6296,0.0899,54
916110,6269,42,spearman,30,1,0.7,,True,False,True,8.96368546083707,7.156011001346937,3.630362447180779,0.2083916371624368,0.6644736842105263,7.2022,1.3061,25
