window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26
0,0,-0.2800849974155426,-0.07602307200431824,0.6058003306388855,2.0,0.35448071360588074,-1.4590375423431396,1.0,5.0,0.001981767825782299,6.0,0.14979791641235352,3.0,1.0,0.13333334028720856,0.03333333507180214,0.01371475588530302,4.0,2.1776058673858643,0.0,0.0,1.7671458721160889,1.2937285900115967,49.66666793823242,16.66160774230957,79.0,61.0,0.0
0,1,-0.42555737495422363,-0.028370492160320282,0.8035317659378052,2.0,0.2702123820781708,0.592922031879425,0.9655172228813171,5.0,0.010204081423580647,4.0,0.024259762838482857,5.0,0.5,0.20000000298023224,-0.30000001192092896,0.05371975526213646,3.0,2.1571757793426514,0.0,0.0,1.1780972480773926,1.2608526945114136,14.399999618530273,7.0495781898498535,31.0,26.0,0.0
0,2,-0.02545672282576561,-0.2545672059059143,0.5865711569786072,2.0,0.28860512375831604,-3.3335506916046143,0.9655172228813171,3.0,0.02061038464307785,3.0,0.13109199702739716,2.0,1.0,-0.20000000298023224,-0.3333333432674408,0.02282378077507019,3.0,1.924485445022583,0.0,0.0,1.7671458721160889,1.2917537689208984,5.5,3.9282355308532715,18.0,5.0,0.06666667014360428
0,3,-0.7737196087837219,-0.5179986953735352,0.9413231015205383,5.0,0.11156529933214188,-0.6383135914802551,0.931034505367279,5.0,0.05761316791176796,6.0,0.1086011454463005,2.0,0.3333333432674408,-0.03333333507180214,0.0,0.21189840137958527,3.0,2.1187028884887695,0.0,0.0,0.7853981852531433,1.1397658586502075,6.5333333015441895,5.083667755126953,26.0,11.0,0.03333333507180214
0,4,-0.2887992858886719,-0.49399879574775696,0.5396947860717773,2.0,0.09987325966358185,0.17655788362026215,0.7586206793785095,3.0,0.005152596160769463,3.0,0.08110897243022919,2.0,1.0,0.13333334028720856,-0.06666667014360428,0.06494531035423279,3.0,2.127415657043457,0.0,0.0,1.7671458721160889,1.2701146602630615,1.5333333015441895,2.1929876804351807,9.0,0.0,0.4333333373069763
0,5,-1.0415672063827515,-0.32548975944519043,0.5236283540725708,1.0,0.29551953077316284,-1.7822866439819336,0.931034505367279,4.0,0.001981767825782299,3.0,0.14989498257637024,1.0,1.0,0.0,0.20000000298023224,0.03131793439388275,3.0,2.1776058673858643,0.0,0.0,1.7671458721160889,1.2624542713165283,7.699999809265137,5.376513481140137,21.0,15.0,0.06666667014360428
0,6,-0.7553091049194336,-0.8811939358711243,0.5772358179092407,2.0,0.1853170394897461,-0.2407633662223816,0.6551724076271057,3.0,0.02140309102833271,2.0,0.22314444184303284,3.0,1.0,0.03333333507180214,-0.2666666805744171,0.09537361562252045,3.0,1.9566326141357422,0.0,0.0,1.7671458721160889,1.1758662462234497,1.600000023841858,1.588753581047058,4.0,3.0,0.36666667461395264
0,7,0.052122633904218674,-0.6775942444801331,0.8783185482025146,3.0,0.16176162660121918,-1.073522686958313,0.8965517282485962,7.0,0.020408162847161293,6.0,0.07756464928388596,1.0,0.5,-0.13333334028720856,0.2666666805744171,0.1512765735387802,3.0,2.013766050338745,0.0,0.0,0.9817476868629456,1.2377172708511353,8.100000381469727,5.755656719207764,28.0,16.0,0.06666667014360428
0,8,0.335222452878952,0.10170836001634598,0.7437055706977844,2.0,0.31420695781707764,-0.9456630945205688,1.0,4.0,0.0357142873108387,6.0,0.15175841748714447,2.0,0.5,-0.23333333432674408,0.1666666716337204,0.02914278768002987,4.0,2.145458698272705,0.0,0.0,1.1780972480773926,1.3201724290847778,94.23332977294922,32.117977142333984,180.0,89.0,0.0
0,9,0.30305761098861694,0.08418267220258713,0.7324717044830322,3.0,0.346676230430603,-0.5849339365959167,0.9655172228813171,5.0,0.020408162847161293,6.0,0.1764553338289261,3.0,0.5,-0.23333333432674408,0.1666666716337204,0.018602443858981133,3.0,2.0865557193756104,0.0,0.0,1.1780972480773926,1.3181047439575195,41.0,14.848661422729492,78.0,45.0,0.0
