window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26
0,0,-0.6532967686653137,-0.43676048517227173,0.6965763568878174,2.0,0.26752740144729614,-1.9875963926315308,0.9655172228813171,4.0,0.03401360660791397,6.0,0.13337060809135437,3.0,0.5,-0.4000000059604645,0.0,0.043582119047641754,4.0,2.1571757793426514,0.0,0.0,1.3744467496871948,1.3141096830368042,87.76667022705078,31.634424209594727,163.0,123.0,0.0
0,1,-0.7559933066368103,-0.8948492407798767,0.9159391522407532,4.0,0.1308758705854416,1.1933196783065796,0.7586206793785095,4.0,0.010204081423580647,6.0,0.08624517917633057,1.0,0.5,0.4333333373069763,-0.10000000149011612,0.08126875013113022,4.0,1.9566326141357422,0.0,0.0,0.9817476868629456,1.2260884046554565,2.2333333492279053,2.160512924194336,6.0,6.0,0.3333333432674408
0,2,-0.37464651465415955,-0.15326447784900665,0.8317375779151917,4.0,0.3376513123512268,0.21252673864364624,0.8965517282485962,5.0,0.020576132461428642,6.0,0.13277648389339447,1.0,0.3333333432674408,0.0,0.2666666805744171,0.13729864358901978,5.0,1.8279443979263306,0.0,0.0,0.9817476868629456,1.2653549909591675,6.0,2.936101198196411,14.0,8.0,0.0
0,3,0.24345214664936066,0.4616105556488037,0.8198032379150391,4.0,0.4015064835548401,-0.7344489693641663,1.0,4.0,0.015306122601032257,6.0,0.13812248408794403,5.0,0.5,-0.20000000298023224,-0.20000000298023224,0.010408386588096619,3.0,2.145458698272705,0.0,0.0,0.9817476868629456,1.3057940006256104,20.433332443237305,10.542797088623047,46.0,26.0,0.03333333507180214
0,4,-0.13083146512508392,-1.041979193687439,0.8185441493988037,4.0,0.2430710643529892,-1.8980635404586792,0.931034505367279,4.0,0.02469135820865631,5.0,0.11499858647584915,1.0,0.3333333432674408,-0.4333333373069763,0.06666667014360428,0.1262124478816986,3.0,1.9752930402755737,0.0,0.0,0.9817476868629456,1.1625362634658813,4.366666793823242,3.566929817199707,13.0,3.0,0.13333334028720856
0,5,0.2749037444591522,-0.09996499866247177,0.8252527117729187,4.0,0.37148433923721313,-0.7547631859779358,1.0,5.0,0.027210883796215057,6.0,0.1546020209789276,1.0,0.5,0.23333333432674408,-0.13333334028720856,0.07724606990814209,3.0,1.9923359155654907,0.0,0.0,0.9817476868629456,1.2353754043579102,11.533333778381348,5.335200786590576,21.0,11.0,0.0
0,6,-0.4629235565662384,-0.24926652014255524,0.7063714265823364,3.0,0.3020336925983429,-0.5070111155509949,0.8965517282485962,4.0,0.03911564499139786,6.0,0.1658708155155182,1.0,0.5,-0.23333333432674408,-0.03333333507180214,0.04182165116071701,4.0,2.1367459297180176,0.0,0.0,0.9817476868629456,1.2793304920196533,9.800000190734863,5.616478443145752,24.0,13.0,0.03333333507180214
0,7,-0.4246424734592438,-0.4246424734592438,0.5734294056892395,1.0,0.488254576921463,-0.22784604132175446,1.0,4.0,0.020214030519127846,4.0,0.17445547878742218,1.0,1.0,0.03333333507180214,0.46666666865348816,0.08377862721681595,3.0,2.012765884399414,0.0,0.0,1.7671458721160889,1.248537302017212,13.699999809265137,8.948704719543457,33.0,25.0,0.10000000149011612
0,8,0.6445381045341492,-0.07594875991344452,0.8248202204704285,3.0,0.22434192895889282,-0.9159708619117737,1.0,6.0,0.008503401651978493,6.0,0.12875136733055115,1.0,0.5,0.0,0.20000000298023224,0.03176974132657051,4.0,1.6874734163284302,0.0,0.0,0.9817476868629456,1.3125802278518677,14.266666412353516,8.11950969696045,39.0,15.0,0.03333333507180214
0,9,-1.0415672063827515,-0.32548975944519043,0.5236283540725708,1.0,0.29551953077316284,-1.7822866439819336,0.931034505367279,4.0,0.001981767825782299,3.0,0.14989498257637024,1.0,1.0,0.0,0.20000000298023224,0.03131793439388275,3.0,2.1776058673858643,0.0,0.0,1.7671458721160889,1.2624542713165283,7.699999809265137,5.376513481140137,21.0,15.0,0.06666667014360428
