product_id,store_id,seed,seconds
26008,6269,13451285,5818.641
26008,6269,23616558,6088.577
26008,6269,618626816,3500.613
213629,6269,13451285,1392.338
213629,6269,23616558,1456.277
213629,6269,618626816,1275.969
907967,6269,5219788,393.233
907967,6269,13451285,712.004
907967,6269,23616558,720.746
907967,6269,618626816,648.392
TOTAL_ALL,,,22007.360
