seed,head,item_id,store_id,rmse,mae,bias,pocid,score,train_time,inference_time,best_epoch
42,lstm_simple,26008,6269,62.60440730643134,42.109703269659306,30.10096698005994,0.6907894736842105,49.35487121564548,13.131913900375366,0.04900002479553223,304
42,seq2one,26008,6269,57.141519437496164,33.42318871259397,-25.15637625775793,0.7039473684210527,43.21565096133605,10.533910751342773,0.05299997329711914,213
42,timedistributed,26008,6269,46.30011639128759,27.549689876804358,-13.956225706593079,0.6578947368421053,33.526537091493154,9.804635763168335,0.053000688552856445,188
42,lstm_simple,911753,6269,103.06472521418945,83.1117245856843,80.81092410208353,0.6973684210526315,92.51302477903667,10.050436735153198,0.059998512268066406,172
42,seq2one,911753,6269,29.42228867684851,21.029931530843374,6.501602121817521,0.7302631578947368,21.59402775158948,5.549760103225708,0.05699920654296875,19
42,timedistributed,911753,6269,27.64323858171762,20.134116823669352,5.271703406973602,0.7171052631578947,20.173074348519545,5.783504486083984,0.05899858474731445,28
