seed,strategy,item_id,store_id,rmse,mae,bias,pocid,score,train_time,inference_time,best_epoch,n_rows,status
42,best_val,55,6269,2.1207153657232154,1.820667028427124,0.736857682466507,0.45695364238410596,1.6997388605850154,7.130553722381592,0.06499838829040527,3,761,ok
42,best_val,116,6269,14.652687925010017,11.618476867675781,-6.368136813766078,0.44370860927152317,11.822997382865474,7.7951672077178955,0.0698390007019043,9,761,ok
42,best_val,128,6269,4.079255981298785,3.190011739730835,1.4104635041011007,0.4304635761589404,3.1897468016073764,8.146833658218384,0.06100010871887207,24,761,ok
42,best_val,176,6269,3.2647449406517413,2.3539079231651208,-1.311342525639032,0.44370860927152317,2.548685082526909,8.001583576202393,0.06500029563903809,15,761,ok
42,best_val,215,6269,3.893975833326055,3.1336069107055664,1.0500781206708205,0.5099337748344371,2.992909174507124,10.800492525100708,0.07800078392028809,56,761,ok
42,best_val,219,6269,3.541595832265948,2.6406192779541016,-0.3191251707704444,0.4304635761589404,2.5107340283141104,8.115178108215332,0.07000088691711426,2,761,ok
42,best_val,221,6269,3.8023137828366314,2.7944765090942383,-0.3286963058145423,0.423841059602649,2.6819500951455106,7.508707046508789,0.06599950790405273,3,761,ok
42,best_val,230,6269,3.7525732748157403,3.1391072273254395,0.2528308033943176,0.37748344370860926,2.724271145087809,7.105899810791016,0.06199908256530762,3,761,ok
42,best_val,242,6269,3.29369645771902,2.5278782844543457,0.5822566198675256,0.423841059602649,2.424381954939978,6.997859001159668,0.06300020217895508,3,761,ok
42,best_val,255,6269,11.170461285115563,9.386889457702637,8.287164198724847,0.5496688741721855,10.003744056664653,9.708735227584839,0.05899786949157715,61,761,ok
42,best_val,271,6269,2.9709267115173876,2.29351544380188,-0.4990421984540789,0.5033112582781457,2.1836027663226836,9.711106777191162,0.061998605728149414,61,761,ok
42,best_val,304,6269,3.8517030144801367,3.1101648807525635,-0.254312874455201,0.45695364238410596,2.7669709460420093,7.857387065887451,0.06500005722045898,9,761,ok
42,best_val,471,6269,2.147842273911768,1.875395977575528,-0.33278199912686096,0.39072847682119205,1.6259656311314814,7.514453411102295,0.06399941444396973,13,761,ok
42,best_val,485,6269,3.6352319679597427,2.743539810180664,0.7007987169842971,0.4768211920529801,2.6787006157711115,7.0399298667907715,0.06500029563903809,3,761,ok
42,best_val,487,6269,2.3827492627366955,1.911320686340332,0.6004309371898049,0.5099337748344371,1.819312537250882,7.967939376831055,0.060999393463134766,23,761,ok
42,best_val,498,6269,3.2108552277134765,2.4134862422943115,-0.46078103545464966,0.423841059602649,2.323994433293979,8.064811706542969,0.05899930000305176,22,761,ok
42,best_val,612,6269,2.616601469473175,2.1180487664318397,0.7919536363333464,0.39072847682119205,2.035801335427884,12.707407236099243,0.06300163269042969,126,761,ok
42,best_val,624,6269,2.782828493838049,2.187734603881836,-0.4541003013912,0.47019867549668876,2.0518729732372836,7.985085725784302,0.06499791145324707,22,761,ok
42,best_val,625,6269,2.4737276525196408,1.9942330121994019,1.1660082277498747,0.4304635761589404,2.0269241362471395,7.164214611053467,0.06299996376037598,4,761,ok
42,best_val,640,6269,6.408712667375447,5.2399492263793945,-0.5663396402409202,0.48344370860927155,4.655928550342802,7.030925512313843,0.06299996376037598,3,761,ok
42,best_val,676,6269,2.874005314047123,2.287056175501723,1.589028257288431,0.5231788079470199,2.4060237652211,9.524199724197388,0.06682562828063965,56,761,ok
42,best_val,688,6269,4.764183351679788,3.9581122398376465,-0.3335549776491366,0.3509933774834437,3.4550084802115895,8.03732705116272,0.06299996376037598,23,761,ok
42,best_val,691,6269,4.392109792938644,3.614391565322876,0.0848485772546969,0.40397350993377484,3.120864932113715,8.952866315841675,0.06100058555603027,43,761,ok
42,best_val,692,6269,5.614705307956102,4.0759100914001465,-3.152466214016864,0.48344370860927155,4.614446730332304,8.020313024520874,0.06100058555603027,24,761,ok
42,best_val,703,6269,4.20777834011849,2.914687395095825,-0.6334409149069535,0.45695364238410596,2.99092124755994,9.566689252853394,0.06200003623962402,57,761,ok
42,best_val,706,6269,3.826866721618261,3.17411732673645,1.0096889020580995,0.5099337748344371,2.959384918007768,9.034130334854126,0.06487250328063965,44,761,ok
42,best_val,742,6269,5.0048981516533235,3.575505256652832,-2.4368979107392463,0.5298013245033113,4.005549867674682,7.054660081863403,0.05900454521179199,3,761,ok
42,best_val,786,6269,5.608992454639351,4.465825080871582,-2.4245004983324754,0.4900662251655629,4.527077622120689,8.402941465377808,0.06100010871887207,31,761,ok
42,best_val,809,6269,3.4225059171504273,2.5866494178771973,-0.9876483506277988,0.5695364238410596,2.604827400701463,7.2620320320129395,0.06400012969970703,7,761,ok
42,best_val,905,6269,3.4774839401697,2.9041566848754883,1.9213661339722181,0.41721854304635764,2.9451226747967763,11.256121158599854,0.059999942779541016,94,761,ok
42,best_val,920,6269,4.412714767632664,3.450357437133789,0.866274827405026,0.4900662251655629,3.2855154499510357,13.824535608291626,0.06887197494506836,148,761,ok
42,best_val,940,6269,3.978685692816677,3.0031144618988037,-0.6543400969944502,0.543046357615894,2.903706486131652,10.370684623718262,0.06499981880187988,76,761,ok
42,best_val,942,6269,3.904362458999251,3.2293479442596436,0.4485584340597454,0.46357615894039733,2.8716578240794726,7.111259698867798,0.07117652893066406,3,761,ok
42,best_val,1042,6269,2.880571854031382,2.346776247024536,1.3107424566620274,0.3708609271523179,2.354665602937332,6.954881429672241,0.06100130081176758,1,761,ok
42,best_val,1051,6269,3.490819197864618,2.83039927482605,1.0565548225453025,0.46357615894039733,2.7171481232751473,7.133469581604004,0.05899977684020996,3,761,ok
42,best_val,1165,6269,4.511390892105457,3.6198036670684814,0.5311846152732247,0.44370860927152317,3.2934425166381547,7.478564023971558,0.08799934387207031,14,761,ok
42,best_val,1176,6269,3.7109859423236213,2.8215556144714355,0.13007935724760356,0.4503311258278146,2.5934017140915704,6.936525106430054,0.06100010871887207,1,761,ok
42,best_val,1181,6269,4.166596577372738,3.438870906829834,-0.22605803765748678,0.5099337748344371,2.999530524808199,6.931750059127808,0.06300020217895508,1,761,ok
42,best_val,1182,6269,5.877485033776405,4.448711395263672,-3.110422351152489,0.5165562913907285,4.828525953492243,8.203423738479614,0.06300067901611328,26,761,ok
42,best_val,1241,6269,1.9562769562480185,1.7091598561719845,0.765454989122717,0.46357615894039733,1.5967921894476846,11.392827033996582,0.06300115585327148,96,761,ok
42,best_val,1267,6269,2.3458621870833234,1.8828840255737305,-0.23125448038703517,0.48344370860927155,1.701465720031853,7.855762720108032,0.06499981880187988,20,761,ok
42,best_val,1274,6269,2.236837941732183,1.9226992245959609,0.8293930337225136,0.40397350993377484,1.80644203544571,9.673564672470093,0.06199908256530762,58,761,ok
42,best_val,1419,6269,2.5537953350059484,2.122293710708618,1.1944676794503863,0.4105960264900662,2.1060880150427255,8.300743579864502,0.06400012969970703,26,761,ok
42,best_val,1427,6269,2.829725792476704,2.1398305892944336,-1.3976731782681064,0.4503311258278146,2.299238838128987,11.305366039276123,0.06399726867675781,95,761,ok
42,best_val,1433,6269,3.178560024259385,2.3968780040740967,0.06712485300867181,0.5894039735099338,2.2052807264003844,7.366439580917358,0.06299972534179688,8,761,ok
42,best_val,1438,6269,2.1847782095770554,1.7025604248046875,-0.2530872155176966,0.423841059602649,1.5813010148691238,7.001158714294434,0.06534481048583984,1,761,ok
42,best_val,1444,6269,2.560748508338098,2.152186945080757,0.4755585342645645,0.36423841059602646,1.9373106240053795,7.394397974014282,0.06000161170959473,8,761,ok
42,best_val,1445,6269,3.5691237035479175,2.7506959203042483,-1.655663532646079,0.5629139072847682,2.8861517150115406,7.298377752304077,0.06299853324890137,8,761,ok
42,best_val,1462,6269,2.3906302857184722,1.8685439825057983,-0.12210720150094283,0.33112582781456956,1.6929779388609214,7.761829853057861,0.06499958038330078,17,761,ok
42,best_val,1578,6269,1.9734378058505373,1.7304108895753558,0.3430110529849404,0.4304635761589404,1.5050743885653428,7.2569427490234375,0.06300091743469238,7,761,ok
42,best_val,1718,6269,4.7763215637835845,3.779336929321289,0.7147353244455237,0.4503311258278146,3.5116788453334955,7.37138032913208,0.06300020217895508,9,761,ok
42,best_val,1739,6269,8.157555252809306,6.606288909912109,-2.315888596208472,0.5695364238410596,6.309322002934799,7.851632595062256,0.06299924850463867,20,761,ok
42,best_val,1756,6269,1.9086776563472219,1.6066203046786158,9.744183013313695e-05,0.4900662251655629,1.3560182648007981,8.191275835037231,0.06000208854675293,27,761,ok
42,best_val,1776,6269,3.224022851810921,2.588294506072998,0.541825721138402,0.5695364238410596,2.3945414827083105,7.281492710113525,0.05899977684020996,9,761,ok
42,best_val,1777,6269,3.7438860090810357,2.9039905471237084,1.138071023319897,0.46357615894039733,2.8824583971514195,9.705906867980957,0.062000274658203125,60,761,ok
