seed,strategy,item_id,store_id,rmse,mae,bias,pocid,score,train_time,inference_time,best_epoch,n_rows,status
26008,best_val,55,6269,2.201767848382887,1.8767858743667603,0.8818666103639101,0.423841059602649,1.790547045374111,7.674441814422607,0.06299757957458496,10,761,ok
26008,best_val,116,6269,14.67990578270387,11.680530548095703,-6.569605218736749,0.5364238410596026,11.902486833060047,8.008065700531006,0.06999778747558594,7,761,ok
26008,best_val,128,6269,3.906342161998727,3.037046432495117,0.9791800881686964,0.3973509933774834,2.957227711165317,8.094783067703247,0.0690000057220459,8,761,ok
26008,best_val,176,6269,3.366675886860995,2.4569943298242594,-1.2483711895581924,0.4304635761589404,2.6096793232761106,8.04494595527649,0.06599926948547363,16,761,ok
26008,best_val,215,6269,3.7769178053699433,3.0279593467712402,0.7848600306008992,0.46357615894039733,2.8416637470280066,7.458474159240723,0.0650031566619873,4,761,ok
26008,best_val,219,6269,3.528722888438347,2.6055397987365723,-0.521314517447823,0.3509933774834437,2.5460750232652725,7.305801153182983,0.06800055503845215,3,761,ok
26008,best_val,221,6269,3.880695832967363,2.8123202323913574,-0.2765692833222841,0.4503311258278146,2.7125702954120916,7.348595142364502,0.06300067901611328,3,761,ok
26008,best_val,230,6269,3.6587858616798576,3.1171693801879883,0.2532316367877157,0.4503311258278146,2.671993185083855,7.755019187927246,0.07499837875366211,3,761,ok
26008,best_val,242,6269,3.263355251182801,2.4856338500976562,0.42890642348088714,0.40397350993377484,2.3603126939860366,7.264305830001831,0.06600069999694824,2,761,ok
26008,best_val,255,6269,4.3055930734182475,3.288681745529175,-0.6989493150460092,0.543046357615894,3.14970430185292,7.321237087249756,0.06500077247619629,3,761,ok
26008,best_val,271,6269,3.3144571532459315,2.5922157764434814,-1.4198580278377784,0.5298013245033113,2.6602470276932806,9.289393663406372,0.0670011043548584,45,761,ok
26008,best_val,304,6269,3.8424143137464872,3.105665683746338,-0.20822669800959134,0.4900662251655629,2.749680252312226,7.977034330368042,0.06599903106689453,15,761,ok
26008,best_val,471,6269,2.175060826518554,1.8722739594155235,-0.47647201603180483,0.4105960264900662,1.674716907121109,8.530765771865845,0.06800103187561035,28,761,ok
26008,best_val,485,6269,3.518688985996884,2.655632734298706,0.8682031098165011,0.4768211920529801,2.6403034540272436,7.634207248687744,0.06100058555603027,11,761,ok
26008,best_val,487,6269,2.3647590493495767,1.8839231729507446,0.5666402531297583,0.5033112582781457,1.7950203811949141,8.046067476272583,0.06530928611755371,18,761,ok
26008,best_val,498,6269,3.272909991384814,2.4735987186431885,-0.5319117158651352,0.45695364238410596,2.387832604319488,8.217978715896606,0.06299853324890137,22,761,ok
26008,best_val,612,6269,2.285482620243182,1.9053713275413764,0.3474164491421298,0.36423841059602646,1.7059382542924675,10.053860425949097,0.06499958038330078,60,761,ok
26008,best_val,624,6269,2.746245942978777,2.1558892726898193,-0.29634014242573786,0.45695364238410596,1.9861803252682777,7.804434537887573,0.06512308120727539,12,761,ok
26008,best_val,625,6269,2.4950221093981306,2.0190601348876953,1.256576596122039,0.41721854304635764,2.066420237451499,7.2454516887664795,0.06400108337402344,3,761,ok
26008,best_val,640,6269,7.017418307218569,5.571559906005859,-2.301066430089505,0.423841059602649,5.476865737633126,12.022566556930542,0.06299972534179688,102,761,ok
26008,best_val,676,6269,2.8456621092538454,2.250635529819288,1.5345212472112555,0.5099337748344371,2.3691202488845584,9.527803897857666,0.06699991226196289,49,761,ok
26008,best_val,688,6269,4.825417954126547,3.99593186378479,-0.3954348548462516,0.3443708609271523,3.5105506567210343,8.497967958450317,0.06300091743469238,27,761,ok
26008,best_val,691,6269,4.304289811555485,3.5613460540771484,-0.6178594009068451,0.41721854304635764,3.1969462695237407,9.292484760284424,0.06500005722045898,44,761,ok
26008,best_val,692,6269,5.571906547863577,4.366846561431885,-1.7938071901076718,0.39072847682119205,4.3261167118166775,11.937208414077759,0.06400036811828613,100,761,ok
26008,best_val,703,6269,4.158972286043058,2.9241161346435547,-0.7941056035066906,0.4966887417218543,3.00904157755909,10.836318969726562,0.06300020217895508,77,761,ok
26008,best_val,706,6269,3.699409520226146,3.080281972885132,0.783089468353673,0.47019867549668876,2.815547620422774,8.641916275024414,0.06499886512756348,32,761,ok
26008,best_val,742,6269,4.859250769299773,3.3473923206329346,-2.1908368013407054,0.5165562913907285,3.814182665143296,7.242117643356323,0.06599664688110352,3,761,ok
26008,best_val,786,6269,5.544607811310914,4.431285858154297,-2.3404202304388346,0.4768211920529801,4.46523042780374,8.54810905456543,0.061998844146728516,29,761,ok
26008,best_val,809,6269,3.3468734555993316,2.5145909786224365,-0.6371170847039473,0.5695364238410596,2.4613637436312614,7.248459815979004,0.06799817085266113,2,761,ok
26008,best_val,905,6269,3.6976923628284206,3.0995097160339355,2.4124145131362114,0.45695364238410596,3.226827238706747,7.2093346118927,0.06599998474121094,2,761,ok
26008,best_val,920,6269,4.361636214557519,3.4972221851348877,1.2074392657530935,0.5496688741721855,3.356983470000755,8.941031694412231,0.06300115585327148,39,761,ok
26008,best_val,940,6269,3.9801024024096407,2.9972031116485596,-0.9087132199814445,0.5165562913907285,2.9665302841123213,7.197676420211792,0.062000274658203125,1,761,ok
26008,best_val,942,6269,4.137157903168196,3.4574737548828125,0.8284795817575956,0.5033112582781457,3.1400672857442,7.220377206802368,0.058998823165893555,2,761,ok
26008,best_val,1042,6269,3.5349172268987274,3.0019779205322266,2.4817403068667963,0.4503311258278146,3.1383881702991197,8.966561079025269,0.06500124931335449,33,761,ok
26008,best_val,1051,6269,4.296445956918086,3.619554281234741,1.4918839460925053,0.47019867549668876,3.426082535290855,7.362445592880249,0.06487011909484863,5,761,ok
26008,best_val,1165,6269,4.508741577242098,3.6724212169647217,0.6585535407066345,0.4304635761589404,3.337114478038888,7.2636613845825195,0.06499981880187988,3,761,ok
26008,best_val,1176,6269,3.566638349854432,2.6486399173736572,0.2589606203530964,0.47019867549668876,2.5102193093589045,7.283955812454224,0.06799864768981934,3,761,ok
26008,best_val,1181,6269,4.1499921683731635,3.4254724979400635,0.24763247057011253,0.4900662251655629,2.9932723263141257,7.21484637260437,0.06499981880187988,2,761,ok
26008,best_val,1182,6269,4.697430886515921,3.784177303314209,-1.1075517268557298,0.5298013245033113,3.5716477008004452,7.326529026031494,0.06499934196472168,2,761,ok
26008,best_val,1241,6269,2.0880617647230304,1.8240732083979405,1.0343717717026408,0.48344370860927155,1.7586421273866606,10.426182985305786,0.06900238990783691,68,761,ok
26008,best_val,1267,6269,2.314706934922881,1.8560453653335571,-0.26913799188638987,0.4966887417218543,1.6886493067664272,7.848984479904175,0.06599903106689453,13,761,ok
26008,best_val,1274,6269,2.1573078323679424,1.7968219401265837,0.4121373472000031,0.39072847682119205,1.6308937380156179,9.668362379074097,0.06400156021118164,52,761,ok
