product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,num_edges_mean,epoch,train_loss,val_loss,z_norm_mean,z_var_mean,grad_norm_gcn,grad_norm_lstm,grad_ratio_gcn_lstm
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,1,0.028126621360166207,0.004983945749700069,3.976238250732422,0.012155577540397644,0.12193453966583712,0.18651633812120122,0.6537472314406495
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,2,0.0282583052240726,0.016792314127087593,3.9920942783355713,0.013025457039475441,0.09306285334721648,0.15661962836334545,0.5941966171106193
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,3,0.02508497728397035,0.02859305590391159,3.9743714332580566,0.01166608277708292,0.06506169569485248,0.12329940291333284,0.5276724311475919
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,4,0.022011057706549764,0.019988344982266426,3.97271728515625,0.011311132460832596,0.03778682151848163,0.07856829564519242,0.48094235986284695
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,5,0.022454151780241065,0.021094517782330513,3.9711856842041016,0.011474312283098698,0.04273886151069898,0.08995591815586299,0.47510894654170466
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,6,0.02188146630457292,0.01959780603647232,3.9702277183532715,0.011561100371181965,0.041114045285151044,0.08634251133477662,0.47617384124099654
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,7,0.021673399812748864,0.018296372145414352,3.9694254398345947,0.011680269613862038,0.041356707737977366,0.08627838804803223,0.47934029220010743
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,8,0.021563917566608224,0.017779814079403877,3.9679181575775146,0.011767779476940632,0.04214997396985708,0.0871449588309023,0.4836765606965515
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,9,0.021394897912008066,0.01731882058084011,3.965921640396118,0.011806163936853409,0.04190594698617058,0.08609250862263579,0.48675486004673985
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,10,0.021261105585532885,0.016948077827692032,3.963618755340576,0.01182197779417038,0.04155342151834524,0.08501190418216453,0.48879532716753726
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,11,0.021151326700217195,0.016685493290424347,3.961076498031616,0.01182152982801199,0.04117655564496493,0.08401620674283848,0.49010253189019043
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,12,0.02104973869346496,0.016471123322844505,3.9583542346954346,0.011810798197984695,0.040715062705085375,0.08296476298544266,0.4907512688457708
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,13,0.020958001738310687,0.016286727041006088,3.9554965496063232,0.011797037906944752,0.040249776522485396,0.08197160621292572,0.4910209569084615
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,14,0.020874502590029605,0.016126340255141258,3.952526330947876,0.01178465224802494,0.03981074761240915,0.08107557627447155,0.4910325580313317
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,15,0.020796712009339698,0.015981076285243034,3.9494547843933105,0.011776343919336796,0.039398938105344596,0.08027346118119051,0.4908090111615325
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,16,0.02072366286948737,0.015845809131860733,3.946288585662842,0.011773796752095222,0.038975472663179585,0.07957277726551486,0.4898091282228113
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,17,0.020654481150106423,0.015715688467025757,3.9430301189422607,0.011778002604842186,0.03864076126639847,0.07897224212902978,0.48929548185773275
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,18,0.02058876982320928,0.015590757131576538,3.939678907394409,0.01178931538015604,0.03833672284763332,0.07847591101910746,0.48851580503233033
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,19,0.020525755709968507,0.015469126403331757,3.9362332820892334,0.011808076873421669,0.03807428611746136,0.07807553650536109,0.48765961556164666
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,20,0.02046491386782792,0.015350459143519402,3.9326915740966797,0.011834122240543365,0.03784032616052365,0.07776827058662104,0.48657795621016386
1325,6269,42,spearman,15,1,0.75,,True,False,False,11.04159445407279,21,0.020405896357260644,0.015234655700623989,3.9290521144866943,0.01186772808432579,0.03761051300840839,0.07755041700691925,0.484981441228971
