product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,num_edges_mean,epoch,train_loss,val_loss,z_norm_mean,z_var_mean,grad_norm_gcn,grad_norm_lstm,grad_ratio_gcn_lstm
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,1,0.034402817487716675,0.023816006258130074,3.977123737335205,0.012199289165437222,0.09546365522257755,0.14773072072869187,0.6462004297484663
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,2,0.04664059904300504,0.00014329834084492177,3.9944286346435547,0.015679718926548958,0.1620555938489977,0.2555234499151115,0.6342102609455245
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,3,0.03531266531596581,0.0017282910412177444,3.969032049179077,0.012509125284850597,0.08224777287471492,0.15838897667674545,0.5192771277388473
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,4,0.03276362425337235,0.0016782672610133886,3.969468116760254,0.0137809282168746,0.057412013222003115,0.11869055969533775,0.48371170688627724
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,5,0.032550615103294454,0.002086010528728366,3.9673962593078613,0.015206998214125633,0.0616776928579502,0.12880108833855333,0.47886002869286076
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,6,0.03173275643752681,0.002526535652577877,3.967867136001587,0.016333522275090218,0.05937283110835968,0.12451484585924454,0.4768333502576853
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,7,0.03152037008355061,0.002677865559235215,3.966670513153076,0.01705719716846943,0.061404267508091075,0.12887308415479995,0.47647084657225197
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,8,0.031022788853281073,0.0029895687475800514,3.964646339416504,0.01746216043829918,0.06023075098998941,0.1273072022810839,0.473113460278011
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,9,0.03075091199328502,0.003172880271449685,3.9617879390716553,0.017667196691036224,0.05990031202454005,0.1275644025840872,0.4695691808268041
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,10,0.03044888459973865,0.0033943450544029474,3.9582695960998535,0.017746178433299065,0.05900575037804323,0.126763900718883,0.46547755349081127
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,11,0.03021204714766807,0.0035804181825369596,3.954251289367676,0.017750471830368042,0.05820253082810837,0.12613643953118656,0.4614251919902708
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,12,0.029994355514645576,0.0037595401518046856,3.949836254119873,0.01771240122616291,0.057325880449634714,0.12531761377990883,0.4574447176265007
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,13,0.02980132204376989,0.003922856412827969,3.9451208114624023,0.01765230856835842,0.056446327318786294,0.12442728740544912,0.45364910298495065
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,14,0.02962612955727511,0.0040731411427259445,3.940169095993042,0.01758347824215889,0.055593575976495516,0.12349370183860715,0.45017337036912297
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,15,0.02946541587718659,0.004210978746414185,3.9350287914276123,0.017513755708932877,0.05475269605498375,0.12254190569939347,0.44680793677919717
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,16,0.029316810839292076,0.004336951300501823,3.9297289848327637,0.01744755357503891,0.05394408720357712,0.12160302876720132,0.44360808895973214
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,17,0.029177987689359322,0.004452076740562916,3.9242918491363525,0.01738726533949375,0.05317446894339413,0.12069194791659738,0.4405800872457464
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,18,0.02904742718156841,0.004556973464787006,3.918731212615967,0.01733379065990448,0.052423401094721586,0.11982347276900433,0.43750527240473075
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,19,0.028923507831576798,0.004652621224522591,3.913055419921875,0.01728755608201027,0.051696093364193764,0.11900341770466458,0.43440847633515506
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,20,0.028805317771103647,0.00473927753046155,3.9072725772857666,0.017248770222067833,0.05099558871182502,0.11824039761557278,0.43128735812604696
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,21,0.028691499080095027,0.0048179710283875465,3.9013876914978027,0.0172172412276268,0.050302691729014054,0.11753380636451609,0.4279848775813377
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,22,0.02858132165339258,0.004888585768640041,3.8954036235809326,0.017192251980304718,0.04962261645913375,0.11688721629493598,0.4245341623458533
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,23,0.028473644517362118,0.004951159469783306,3.8893258571624756,0.017173200845718384,0.048953753333741454,0.11629831174791033,0.42093262230180334
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,24,0.028367421434571344,0.005005250219255686,3.8831567764282227,0.01715966686606407,0.048284182824884954,0.1157652525577287,0.41708700804146714
457,6269,42,spearman,15,1,0.75,,True,False,False,13.45580589254766,25,0.0282614113142093,0.005050248000770807,3.876901149749756,0.017151134088635445,0.047612525828722815,0.1152844844562214,0.41300029273575306
