product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,num_edges_mean,epoch,train_loss,val_loss,z_norm_mean,z_var_mean,grad_norm_gcn,grad_norm_tcn,grad_ratio_gcn_tcn
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,18,0.008540847455151379,0.003767805639654398,3.9673643112182617,0.013138418085873127,0.10735473723942378,0.3208908084076822,0.3345522352971178
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,19,0.008236091725328671,0.004118408542126417,3.9642715454101562,0.013175373896956444,0.10069754395634535,0.300330512326047,0.33528908926406403
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,20,0.008287820066990597,0.003661561757326126,3.9621925354003906,0.013293181546032429,0.1076390345276432,0.31231085466740255,0.3446535172206212
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,21,0.007999639492481947,0.0038968923036009073,3.959500789642334,0.013308852910995483,0.099922359728765,0.2939460134181213,0.3399343932802084
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,22,0.008038427281592573,0.0034726138692349195,3.95689058303833,0.013223564252257347,0.1063777199318831,0.30387814172440564,0.3500670345286287
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,23,0.007776491102829043,0.003890094580128789,3.954322099685669,0.013260215520858765,0.0989624611817026,0.28910605182152055,0.34230504881459456
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,24,0.007937605027109385,0.0029108994640409946,3.9498167037963867,0.013256080448627472,0.11220108767223072,0.3082601255473839,0.36398183992376226
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,25,0.007276057980821601,0.0045733461156487465,3.9479384422302246,0.013332817703485489,0.08826940844420854,0.24969847467366926,0.35350399540571587
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,26,0.007946014603865998,0.0026822728104889393,3.9453487396240234,0.013227205723524094,0.11443569853219712,0.319442616239054,0.3582355412660446
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,27,0.007333802782730865,0.003049831837415695,3.942077398300171,0.013348315842449665,0.09428850014020586,0.26392498480614807,0.3572549230574103
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,28,0.007364902961333948,0.0019954554736614227,3.9383974075317383,0.013380142860114574,0.10100080377610968,0.26717514034195444,0.37803219134258476
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,29,0.006622440331349415,0.0027327872812747955,3.9369137287139893,0.01351146586239338,0.06838739092969014,0.18591165415413177,0.36784886477651957
26008,6269,42,spearman,15,1,0.7,,True,False,False,325.8417582417582,30,0.0069838718544425705,0.0021780116949230433,3.933295965194702,0.01356344111263752,0.0971682740741892,0.24377541320295387,0.3985975156276063
